Rank,Title,Previous Rank,CEO,Address,Website
476,"Advance Auto Parts, Inc.",478,Darren R. Jackson,"5008 Airport Rd., Roanoke, VA 24012",www.advanceautoparts.com
477,"Insight Enterprises, Inc.",543,Richard A. Fennessy,"1305 W. Auto Dr., Tempe, AZ 85284",www.insight.com
478,"Telephone and Data Systems, Inc.",501,LeRoy T. Carlson Jr.,"30 N. LaSalle St., Chicago, IL 60602",www.teldta.com
479,"Liz Claiborne, Inc.",451,William L. McComb,"1441 Broadway, New York, NY 10018",www.katespadeandcompany.com
480,Western & Southern Mutual Holding Company,460,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
481,"Fidelity National Information Services, Inc.",-,Lee A. Kennedy,"601 Riverside Ave., Jacksonville, FL 32204",www.fisglobal.com
482,BJ Services Company,495,James W. Stewart,"4601 Westway Pk. Blvd., Houston, TX 77041",www.bjservices.com
483,"Hovnanian Enterprises, Inc.",373,Ara K. Hovnanian,"110 W. Front St., Red Bank, NJ 7701",www.khov.com
484,Holly Corporation,518,Matthew P. Clifton,"100 Crescent Court, Dallas, TX 75201",www.hollyfrontier.com
485,"Universal Health Services, Inc.",511,Alan B. Miller,"367 S. Gulph Rd., King of Prussia, PA 19406",www.uhsinc.com
486,El Paso Corporation,449,Douglas L. Foshee,"1001 Louisiana St., Houston, TX 77002",www.elpaso.com
487,Spectra Energy Corp,-,Fred J. Fowler,"5400 Westheimer Court, Houston, TX 77056",www.spectraenergy.com
488,Erie Insurance Group,463,John J. Brinling Jr.,"100 Erie Insurance Place, Erie, PA 16530",www.erieinsurance.com
489,"PetSmart, Inc.",506,Philip L. Francis,"19601 N. 27th Ave., Phoenix, AZ 85027",www.petm.com
490,Cameron International Corporation,553,Jack B. Moore,"1333 W. Loop S., Houston, TX 77027",www.c-a-m.com
491,"Chiquita Brands International, Inc.",488,Fernando Aguirre,"250 E. Fifth St., Cincinnati, OH 45202",www.chiquita.com
492,Jarden Corporation,544,Martin E. Franklin,"555 Theodore Fremd Ave., Rye, NY 10580",www.jarden.com
493,"Big Lots, Inc.",469,Steven S. Fishman,"300 Phillipi Rd., Columbus, OH 43228",www.biglots.com
494,Sealed Air Corporation,499,William V. Hickey,"200 Riverfront Blvd., Elmwood Park, NJ 7407",www.sealedair.com
495,"Toll Brothers, Inc.",375,Robert I. Toll,"250 Gibraltar Rd., Horsham, PA 19044",www.tollbrothers.com
496,United Stationers Inc.,485,Richard W. Gochnauer,"1 Parkway N. Blvd., Deerfield, IL 60015",www.unitedstationers.com
497,Robert Half International Inc.,524,Harold M. Messmer Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
498,"FMC Technologies, Inc.",537,Peter D. Kinnear,"1803 Gears Rd., Houston, TX 77067",www.fmctechnologies.com
499,Perini Corporation,648,Ronald N. Tutor,"73 Mt. Wayte Ave., Framingham, MA 1701",www.tutorperini.com
500,SCANA Corporation,483,William B. Timmerman,"1426 Main St., Columbia, SC 29201",www.scana.com
501,Comerica Incorporated,487,Ralph W. Babb Jr.,"1717 Main St., Dallas, TX 75201",www.comerica.com
502,General Cable Corporation,561,Gregory B. Kenny,"4 Tesseneer Dr., Highland Heights, KY 41076",www.generalcable.com
503,"Conseco, Inc.",493,C. James Prieur,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
504,Nash-Finch Company,476,Alec C. Covington,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
505,The Lubrizol Corporation,512,James L. Hambrick,"29400 Lakeland Blvd., Wickliffe, OH 44092",www.lubrizol.com
506,The Stanley Works,521,John F. Lundgren,"1000 Stanley Dr., New Britain, CT 6053",www.stanleyblackanddecker.com
507,"Health Management Associates, Inc.",513,Burke W. Whitman,"5811 Pelican Bay Blvd., Naples, FL 34108",www.hma.com
508,"PepsiAmericas, Inc.",531,Robert C. Pohlad,"60 S. Sixth St., Minneapolis, MN 55402",www.pepsiamericas.com
509,M&T Bank Corporation,496,Robert G. Wilmers,"1 M&T Plaza, Buffalo, NY 14203",www.mtb.com
510,Hanesbrands Inc.,-,Richard A. Noll,"1000 E. Hanes Mill Rd., Winston-Salem, NC 27105",www.hanes.com
511,Synovus Financial Corp.,514,Richard E. Anthony,"1111 Bay Ave., Columbus, GA 31901",www.synovus.com
512,International Assets Holding Corporation,-,Sean M. O'Connor,"220 E. Central Pkwy., Altamonte Springs, FL 32701",www.intlfcstone.com
513,"Neiman Marcus, Inc.",517,Burton M. Tansky,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
514,"Rockwell Collins, Inc.",542,Clayton M. Jones,"400 Collins Rd. N.E., Cedar Rapids, IA 52498",www.rockwellcollins.com
515,"American Financial Group, Inc.",503,Carl H. Lindner lll,"1 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
516,Con-way Incorporated,504,Douglas W. Stotlar,"2855 Campus Dr., San Mateo, CA 94403",www.con-way.com
517,"Steel Dynamics, Inc.",614,Keith E. Busse,"6714 Pointe Inverness Way, Fort Wayne, IN 46804",www.steeldynamics.com
518,"Kindred Healthcare, Inc.",497,Paul J. Diaz,"680 S. Fourth St., Louisville, KY 40202",www.kindredhealthcare.com
519,"Brinker International, Inc.",502,Douglas H. Brooks,"6820 L.B.J. Freeway, Dallas, TX 75240",www.brinker.com
520,"CH2M Hill Companies, Ltd.",526,Ralph R. Peterson,"9191 S. Jamaica St., Englewood, CO 80112",www.ch2m.com
521,"MDU Resources Group, Inc.",519,Terry D. Hildestad,"1200 W. Century Ave., Bismarck, ND 58506",www.mdu.com
522,Levi Strauss & Co.,510,R. John Anderson,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
523,Wyndham Worldwide Corporation,546,Stephen P. Holmes,"7 Sylvan Way, Parsippany, NJ 7054",www.wyndhamworldwide.com
524,"Legg Mason, Inc.",619,Mark R. Fetting,"100 Light St., Baltimore, MD 21202",www.leggmason.com
525,Mutual of Omaha Insurance Companies,489,Daniel P. Neary,"Mutual of Omaha Plaza, Omaha, NE 68175",www.mutualofomaha.com
526,"Jones Apparel Group, Inc.",470,Wesley R. Card,"1411 Broadway, New York, NY 10018",www.jonesgroupinc.com
527,"Brightpoint, Inc",762,Robert J. Laikin,"2601 Metropolis Parkway , Plainfield, IN 46168",www.brightpoint.com
528,Polo Ralph Lauren Corporation,552,Ralph Lauren,"650 Madison Ave., New York, NY 10022",www.ralphlauren.com
529,"Level 3 Communications, Inc.",465,James Q. Crowe,"1025 Eldorado Blvd., Broomfield, CO 80021",www.level3.com
530,Cincinnati Financial Corporation,484,John J. Schiff Jr.,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
531,RadioShack Corporation,466,Julian C. Day,"300 RadioShack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
532,Harris Corporation,577,Howard L. Lance,"1025 W. NASA Blvd., Melbourne, FL 32919",www.harris.com
533,"Dollar Tree, Inc.",532,Robert Sasser,"500 Volvo Parkway, Chesapeake, VA 23320",www.dollartree.com
534,Wisconsin Energy Corporation,525,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
535,AECOM Technology Corporation,-,John M. Dionisio,"555 S. Flower St., Los Angeles, CA 90071",www.aecom.com
536,"Gilead Sciences, Inc.",649,"John C. Martin, Ph.D.","333 Lakeside Dr., Foster City, CA 94404",www.gilead.com
537,"Core-Mark Holding Company, Inc.",527,J. Michael Walsh,"395 Oyster Point Blvd., South San Francisco, CA 94080",www.core-mark.com
538,"EOG Resources, Inc",539,Mark G. Papa,"1111 Bagby, Houston, TX 77002",www.eogresources.com
539,"Live Nation, Inc.",557,Michael Rapino,"9348 Civic Center Dr., Beverly Hills, CA 90210",www.livenation.com
540,The Washington Post Company,538,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
541,"Ikon Office Solutions, Inc.",507,Matthew J. Espe,"70 Valley Stream Pkwy., Malvern, PA 19355",www.ikon.com
542,NYSE Euronext,771,Duncan L. Niederauer,"11 Wall St., New York, NY 10005",www.nyse.com
543,NVIDIA Corporation,640,Jen-Hsun Huang,"2701 San Tomas Expwy., Santa Clara, CA 95050",www.nvidia.com
544,"H&R Block, Inc.",459,Alan M. Bennett,"1 H&R Block Way, Kansas City, MO 64105",www.hrblock.com
545,Old Republic International Corporation,548,Aldo C. Zucaro,"307 N. Michigan Ave., Chicago, IL 60601",www.oldrepublic.com
546,Harsco Corporation,585,Salvatore D. Fazzolari,"350 Poplar Church Rd., Camp Hill, PA 17011",www.harsco.com
547,Laboratory Corporation of America Holdings,567,David P. King,"358 S. Main St., Burlington, NC 27215",www.labcorp.com
548,MasterCard Incorporated,601,Robert W. Selander,"2000 Purchase St., Purchase, NY 10577",www.mastercard.com
549,"Borders Group, Inc.",516,George L. Jones,"100 Phoenix Dr., Ann Arbor, MI 48108",www.borders.com/aboutus
550,Sonoco Products Company,563,Harris E. DeLoach Jr.,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
551,"The Manitowoc Company, Inc.",662,Glen E. Tellock,"2400 S. 44th St., Manitowoc, WI 54221",www.manitowoc.com
552,"Sirva, Inc.",528,Robert W. Tieken,"700 Oakmont Lane, Westmont, IL 60559",www.sirva.com
553,"CA, Inc.",547,John A. Swainson,"1 CA Plaza, Islandia, NY 11749",www.ca.com
554,"Allergan, Inc.",644,David E. I. Pyott,"2525 Dupont Dr., Irvine, CA 92612",www.allergan.com
555,Amerigroup Corporation,676,James G. Carlson,"4425 Corporation Ln., Virginia Beach, VA 23462",www.amerigroupcorp.com
556,"Williams-Sonoma, Inc.",554,W. Howard Lester,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
557,Temple-Inland Inc.,414,Doyle R. Simons,"1300 MoPac Expressway S., Austin, TX 78746",www.templeinland.com
557,Chemtura Corporation,555,Robert L. Wood,"199 Benson Road, Middlebury, CT 6749",www.chemtura.com
559,Nalco Holding Company,566,J. Erik Fyrwald,"1601 W. Diehl Rd., Naperville, IL 60563",www.nalco.com
560,"Zimmer Holdings, Inc.",576,David C. Dvorak,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
561,SanDisk Corporation,610,Eli Harari,"601 McCarthy Blvd., Milpitas, CA 95035",www.sandisk.com
562,"Dick’s Sporting Goods, Inc.",633,Edward W. Stack,"300 Industry Dr., Pittsburgh, PA 15275",www.dickssportinggoods.com
563,AbitibiBowater Inc.,571,David J. Paterson,"55 E. Camperdown Way, Greenville, SC 29602",www.resolutefp.com
564,"Michaels Stores, Inc.",541,Brian C. Cornell,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
565,"Crosstex Energy, Inc.",627,Barry E. Davis,"2501 Cedar Springs Rd., Dallas, TX 75201",www.enlink.com
566,CUNA Mutual Insurance Society,667,Jeffrey Post,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
567,"Hasbro, Inc.",626,Alfred J. Verrecchia,"1027 Newport Ave., Pawtucket, RI 2862",www.hasbro.com
568,BlueLinx Holdings Inc.,456,Howard S. Cohen,"4300 Wildwood Pkwy., Atlanta, GA 30339",www.bluelinxco.com
569,"Trinity Industries, Inc.",603,Timothy R. Wallace,"2525 Stemmons Fwy., Dallas, TX 75207",www.trin.net
570,"Belk, Inc.",591,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
571,"Popular, Inc.",540,-,-,www.popular.com
572,Genzyme Corporation,620,Henri A. Termeer,"500 Kendall St., Cambridge, MA 2142",www.sanofi-aventis.com
573,OGE Energy Corp,523,Peter B. Delaney,"321 N. Harvey Ave., Oklahoma City, OK 73101",www.oge.com
574,"St. Jude Medical, Inc.",605,Daniel J. Starks,"1 Lillehei Plaza, St. Paul, MN 55117",www.sjm.com
575,Broadcom Corporation,560,Scott A. McGregor,"5300 California Ave., Irvine, CA 92617",www.broadcom.com
576,Flowserve Corporation,645,Lewis M. Kling,"5215 N. O'Connor Blvd., Irving, TX 75039",www.flowserve.com
577,"Consol Energy, Inc.",556,J. Brett Harvey,"1800 Washington Rd., Pittsburgh, PA 15241",www.consolenergy.com
578,Abercrombie & Fitch Co.,602,Michael S. Jeffries,"6301 Fitch Path, New Albany, OH 43054",www.abercrombie.com
579,Lennox International Inc.,559,Todd M. Bluedorn,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
580,"United Rentals, Inc.",536,Michael J. Kneeland,"5 Greenwich Office Park, Greenwich, CT 6831",www.ur.com
581,Cintas Corp.,589,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
582,"LandAmerica Financial Group, Inc.",522,Theodore L. Chandler Jr.,"5600 Cox Rd., Glen Allen, VA 23060",www.landam.com
583,Factory Mutual Insurance Company,578,Shivan S. Subramaniam,"1301 Atwood Ave., Johnston, RI 2919",www.fmglobal.com
584,Stater Bros. Holdings Inc.,574,Jack H. Brown,"301 S. Tippecanoe Ave., San Bernadino, CA 92408",www.staterbros.com
585,"Simon Property Group, Inc.",597,David Simon,"225 W. Washington St., Indianapolis, IN 46204",www.simon.com
586,"Bemis Company, Inc.",564,Henry J. Theisen,"1 Neenah Center, Neenah, WI 54956",www.bemis.com
587,Ruddick Corporation,608,Thomas W. Dickson,"301 S. Tryon St., Charlotte, NC 28202",www.thekrogerco.com
588,"Casey’s General Stores, Inc.",624,Robert J. Myers,"1 Convenience Blvd., Ankeny, IA 50021",www.caseys.com
589,Zions Bancorporation,592,Harris H. Simmons,"1 S. Main St., Salt Lake City, UT 84111",www.zionsbancorporation.com
590,"Armstrong World Industries, Inc.",558,Michael D. Lockhart,"2500 Columbia Ave., Lancaster, PA 17603",www.armstrong.com
591,"NACCO Industries, Inc.",594,Alfred M. Rankin Jr.,"5875 Landerbrook Dr., Cleveland, OH 44124",www.nacco.com
592,Sierra Pacific Resources,593,Michael W. Yackira,"6100 Neil Rd., Reno, NV 89511",www.nvenergy.com
593,Solutia Inc.,659,Jeffry N. Quinn,"575 Maryville Centre Dr., St. Louis, MO 63141",www.solutia.com
594,Alliant Techsystems Inc.,617,Daniel J. Murphy,"5050 Lincoln Dr., Edina, MN 55436",www.atk.com
595,"Harman International Industries, Inc.",612,Dinesh C. Paliwal,"1101 Pennsylvania Ave. N.W., Washington, DC 20004",www.harman.com
596,"TECO Energy, Inc.",582,Sherrill W. Hudson,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
597,Pinnacle West Capital Corporation,588,William J. Post,"400 N. Fifth St., Phoenix, AZ 85072",www.pinnaclewest.com
598,"VWR Funding, Inc.",609,John M. Ballbach,"1310 Goshen Parkway, West Chester, PA 19380",www.vwr.com
599,"Alaska Air Group, Inc.",596,William S. Ayer,"19300 International Blvd., Seattle, WA 98188",www.alaskaair.com
600,Cytec Industries Inc.,599,David Lilley,"5 Garret Mountain Plaza, West Paterson, NJ 7424",www.cytec.com
601,"J.B. Hunt Transport Services, Inc.",600,Kirk Thompson,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.jbhunt.com
602,Torchmark Corporation,586,Mark S. McAndrew,"3700 S. Stonebridge Dr. , McKinney, TX 75070",www.torchmarkcorp.com
603,"The Bon-Ton Stores, Inc.",581,Byron L. Bergren,"2801 E. Market St., York, PA 17402",www.bonton.com
604,"BearingPoint, Inc.",-,F. Edwin Harbach,"1676 International Dr., McLean, VA 22102",www.bearingpoint.com
605,"Forest Laboratories, Inc.",655,Howard Soloman,"909 Third Ave., New York, NY 10022",www.frx.com
606,"Burlington Coat Factory Investments Holdings, Inc.",579,Mark A. Nesci,"1830 Route 130 N., Burlington, NJ 8016",www.burlingtonstores.com
607,Alliant Energy Corporation,587,William D. Harvey,"4902 N. Biltmore Ln., Madison, WI 53718",www.alliantenergy.com
608,"Hospira, Inc.",697,Christopher B. Begley,"275 N. Field Dr., Lake Forest, IL 60045",www.hospira.com
609,The ServiceMaster Company,534,J. Patrick Spainhour,"860 Ridge Lake Blvd., Memphis, TN 38120",www.servicemaster.com
610,Huntington Bancshares Incorporated,714,Thomas E. Hoaglin,"41 S. High St., Columbus, OH 43287",www.huntington.com
611,Del Monte Foods Company,604,Richard G. Wolford,"1 Market St., San Francisco, CA 94105",www.delmontefoods.com
612,Dynegy Inc.,855,Bruce A. Williamson,"1000 Louisiana St., Houston, TX 77002",www.dynegy.com
613,"Pentair, Inc.",623,Randall J. Hogan,"5500 Wayzata Blvd., Golden Valley, MN 55416",www.pentair.com
614,"Corn Products International, Inc.",718,Samuel C. Scott III,"5 Westbrook Corporate Ctr., Westchester, IL 60154",www.ingredion.com
615,Warner Music Group Corp.,572,Edgar Bronfman Jr.,"75 Rockefeller Plaza, New York, NY 10019",www.wmg.com
616,"Skywest, Inc.",631,Jerry C. Atkin,"444 S. River Rd., St. George, UT 84790",www.skywest.com
617,"Energizer Holdings, Inc.",636,Ward M. Klein,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.energizer.com
618,"Rockwood Holdings, Inc.",598,Seifi Ghasemi,"100 Overlook Center, Princeton, NJ 8540",www.rocksp.com
619,"RPM International, Inc.",652,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44256",www.rpminc.com
620,Vulcan Materials Company,595,Donald M. James,"1200 Urban Center Dr., Birmingham, AL 35242",www.vulcanmaterials.com
621,Greif Incorporated,715,Michael J. Gasser,"425 Winter Road, Delaware, OH 43015",www.greif.com
622,"Lithia Motors, Inc.",615,Sidney B. DeBoer,"360 E. Jackson St., Medford, OR 97501",www.lithia.com
623,Allegheny Energy Inc.,630,Paul J. Evanson,"800 Cabin Hill Dr., Greensburg, PA 15601",www.firstenergycorp.com
624,"NII Holdings, Inc.",772,Steven P. Dussek,"10700 Parkridge Blvd., Reston, VA 20191",www.nii.com
625,Saks Incorporated,570,Stephen I. Sadove,"12 E. 49 St., New York, NY 10017",www.saksincorporated.com
626,Vornado Realty Trust,693,Steven Roth,"888 Seventh Ave., New York, NY 10019",www.vno.com
627,"Noble Energy, Inc.",660,Charles D. Davidson,"100 Glenborough Dr., Houston, TX 77067",www.nobleenergyinc.com
628,Great Plains Energy Incorporated,702,Michael J. Chesser,"1201 Walnut St., Kansas City, MO 64106",www.greatplainsenergy.com
629,Molex Incorporated,672,Martin P. Slark,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
630,"General Growth Properties, Inc.",611,John Bucksbaum,"110 N. Wacker Dr., Chicago, IL 60606",www.ggp.com
631,NSTAR,569,Thomas J. May,"800 Boylston St., Boston, MA 2199",www.nu.com
632,Windstream Corporation,-,Jeffrey R. Gardner,"4001 Rodney Parham Rd., Little Rock, AR 72212",www.windstream.com
633,Pactiv Corporation,663,Richard L. Wambold,"1900 W. Field Ct., Lake Forest, IL 60045",www.pactiv.com
634,The Valspar Corporation,653,William L. Mansfield,"1101 Third St. S., Minneapolis, MN 55415",www.valsparglobal.com
635,"American Axle & Manufacturing Holdings, Inc.",618,Richard E. Dauch,"1 Dauch Dr., Detroit, MI 48211",www.aam.com
636,The Brink’s Company,641,Michael T. Dan,"1801 Bayberry Court, Richmond, VA 23226",www.brinks.com
637,The New York Times Company,583,Janet L. Robinson,"620 8th Ave., New York, NY 10018",www.nytco.com
638,"Puget Energy, Inc.",647,Stephen P. Reynolds,"10885 NE 4th St., Bellevue, WA 98004",www.pugetenergy.com
639,Seaboard Corporation,695,Steven J. Bresky,"9000 W. 67th St., Shawnee Mission, KS 66202",www.seaboardcorp.com
640,"Airgas, Inc.",671,Peter McCausland,"259 N. Radnor-Chester Rd., Radnor, PA 19087",www.airgas.com
641,Westlake Chemical Corporation,747,Albert Chao,"2801 Post Oak Blvd., Houston, TX 77056",www.westlake.com
642,Idearc Inc.,-,Frank P. Gatto,"2200 W. Airfield Dr., Dallas/Ft. Worth Airport, TX 75261",www.supermedia.com
643,"Commerce Bancorp, Inc.",669,Bharat B. Masrani,"1701 Rt. 70 E., Cherry Hill, NJ 8034",www.commerceonline.com
644,Mercury General Corporation,622,Gabriel Tirador,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.mercuryinsurance.com
645,Georgia Gulf Corporation,754,Paul D. Carrico,"115 Perimeter Center Place, Atlanta, GA 30346",www.axiall.com
646,Nicor Inc.,656,Russ M. Strobel,"1844 Ferry Rd., Naperville, IL 60563",www.nicor.com
647,"Republic Services, Inc.",639,James E. O'Connor,"110 SE Sixth St., Fort Lauderdale, FL 33301",www.republicservices.com
648,Biogen Idec Inc.,698,James C. Mullen,"14 Cambridge Center, Cambridge, MA 2142",www.biogenidec.com
649,Olin Corporation,625,Joseph D. Rupp,"190 Carondelet Plaza, Clayton, MO 63105",www.olin.com
650,First Horizon National Corporation,575,Gerald L. Baker,"165 Madison Ave., Memphis, TN 38103",www.firsthorizon.com
651,Adobe Systems Incorporated,727,Shantanu Narayen,"345 Park Ave., San Jose, CA 95110",www.adobe.com
652,Country Insurance & Financial Services,635,John D. Blackburn,"1701 N. Towanda Ave., Bloomington, IL 61702",www.countryfinancial.com
653,"Unified Western Grocers, Inc.",657,Alfred A. Plamann,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
654,"JohnsonDiversey, Inc.",628,Edward F. Lonergan,"8310 16th St., Sturtevant, WI 53177",www.johnsondiversey.com
655,"A.G. Edwards, Inc.",687,Robert L. Bagby,"1 N. Jefferson Ave., St. Louis, MO 63103",www.agedwards.com
656,"Unitrin, Inc.",638,Donald G. Southwell,"1 E. Wacker Dr., Chicago, IL 60601",www.kemper.com
657,W.R. Grace & Co.,677,Alfred E. Festa,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
658,"Raymond James Financial, Inc.",712,Thomas A. James,"880 Carillon Pkwy., St. Petersburg, FL 33716",www.raymondjames.com
659,Steelcase Inc.,670,James P. Hackett,"901 44th St. S.E., Grand Rapids, MI 49508",www.steelcase.com
660,"Electronic Arts, Inc.",658,John S. Riccitiello,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
661,Standard Pacific Corp.,533,Jeffrey V. Peterson,"15326 Alton Pkwy., Irvine, CA 92618",www.standardpacifichomes.com
662,American National Insurance Company,632,Robert L. Moody,"1 Moody Plaza, Galveston, TX 77550",www.anico.com
663,"American Eagle Outfitters, Inc.",683,James V. O'Donnell,"77 Hot Metal St., Pittsburgh, PA 15203",www.ae.com
664,Berry Plastics Holding Corporation,-,Ira G. Boots,"101 Oakley St., Evansville, IN 47710",www.berryplastics.com
665,Protective Life Corporation,700,John D Johns,"2801 Highway 280 S., Birmingham, AL 35223",www.protective.com
666,The Blackstone Group L.P.,-,Stephen A. Schwarzman,"345 Park Ave., New York, NY 10154",www.blackstone.com
667,"Retail Ventures, Inc.",651,Heywood Wilansky,"3241 Westerville Rd., Columbus, OH 43224",www.retailventuresinc.com
668,"Collective Brands, Inc.",682,Matthew E. Rubel,"3231 SE Sixth Ave., Topeka, KS 66607",www.collectivebrands.com
669,Universal American Corp.,-,Richard A. Barasch,"6 International Dr., Rye Brook, NY 10573",www.universalamerican.com
670,"The Ryland Group, Inc.",467,R. Chad Dreier,"24025 Park Sorrento, Calabasas, CA 91302",www.ryland.com
671,New Jersey Resources Corporation,606,Laurence M. Downes,"1415 Wyckoff Rd., Wall, NJ 7719",www.njresources.com
672,"Charming Shoppes, Inc.",642,Dorrit J. Bern,"450 Winks Lane, Bensalem, PA 19020",www.charmingshoppes.com
673,"US Oncology Holdings, Inc.",681,Bruce D. Broussard,"16825 Northchase Dr., Houston, TX 77060",www.usoncology.com
674,Cooper Tire & Rubber Company,701,Roy V. Armes,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
675,Superior Essex Inc.,661,Stephen M. Carter,"150 Interstate N. Pkwy., Atlanta, GA 30339",www.superioressex.com
676,Tiffany & Co.,709,Michael J. Kowalski,"727 Fifth Ave., New York, NY 10022",www.tiffany.com
677,"Hewitt Associates, Inc.",673,Russell P. Fradin,"100 Half Day Rd., Lincolnshire, IL 60069",www.hewitt.com
678,Icahn Enterprises L.P.,-,Keith A. Meister,"767 Fifth Ave., New York, NY 10153",www.ielp.com
679,Worthington Industries Inc.,666,John P. McConnell,"200 Old Wilson Bridge Road, Columbus, OH 43085",www.worthingtonindustries.com
680,"CVR Energy, Inc.",-,John J. Lipinski,"2277 Plaza Dr., Sugar Land, TX 77479",www.cvrenergy.com
681,Las Vegas Sands Corp.,801,Sheldon G. Adelson,"3355 Las Vegas Blvd. S., Las Vegas, NV 89109",www.sands.com
682,Exide Technologies,679,Gordon A. Ulsh,"13000 Deerfield Pkwy., Alpharetta, GA 30004",www.exide.com
683,Universal Corporation,573,George C. Freeman III,"1501 N. Hamilton St., Richmond, VA 23230",www.universalcorp.com
684,"M.D.C. Holdings, Inc.",461,Larry A. Mizel,"4350 S. Monaco St., Denver, CO 80237",www.richmondamerican.com
685,Centene Corporation,792,Michael F. Neidorff,"7711 Carondelet Ave., St. Louis, MO 63105",www.centene.com
686,Silgan Holdings Inc.,703,Anthony J. Allott,"4 Landmark Sq., Stamford, CT 6901",www.silganholdings.com
687,PHH Corporation,-,Terence W. Edwards,"3000 Leadenhall Rd., Mt. Laurel, NJ 8054",www.phh.com
688,Interstate Bakeries Corporation,646,Craig D. Jung,"12 E. Armour Blvd., Kansas City, MO 64111",www.interstatebakeriescorp.com
689,"McCormick & Company, Incorporated",692,Alan D. Wilson,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
690,"Benchmark Electronics, Inc.",664,Cary T. Fu,"3000 Technology Dr., Angleton, TX 77515",www.bench.com
691,Snap-on Incorporated,738,Nicholas T. Pinchuk,"2801 80th St., Kenosha, WI 53143",www.snapon.com
692,"Rent-A-Center, Inc.",759,Mark E. Speese,"5501 Headquarters Dr., Plano, TX 75024",www.rentacenter.com
693,Carlisle Companies Incorporated,688,David A. Roberts,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.carlisle.com
694,Jack in the Box Inc.,685,Linda A. Lang,"9330 Balboa Ave., San Diego, CA 92123",www.jackinthebox.com
695,"Vishay Intertechnology, Inc.",724,Gerald Paul,"63 Lancaster Ave., Malvern, PA 19355",www.vishay.com
696,Scotts Miracle-Gro Co.,696,James Hagedorn,"14111 Scottslawn Road, Marysville, OH 43041",www.scotts.com
697,Teleflex Incorporated,708,Jeffrey P. Black,"155 S. Limerick Rd., Limerick, PA 19468",www.teleflex.com
698,"Thor Industries, Inc.",643,Wade F.B. Thompson,"419 W. Pike St., Jackson Center, OH 45334",www.thorindustries.com
699,UAP Holding Corp.,690,L. Kenneth Cordell,"7251 W. 4th St., Greeley, CO 80634",www.uap.com
700,"Securian Financial Group, Inc.",-,Robert L. Senkler,"400 Robert St. N., St. Paul, MN 55101",www.securian.com
701,"Ingles Markets, Incorporated",720,Robert P. Ingle,"2913 U.S. Hwy. 70 W., Black Mountain, NC 28711",www.ingles-markets.com
702,Amphenol Corporation,751,Martin H. Loeffler,"358 Hall Ave., Wallingford, CT 6492",www.amphenol.com
703,Convergys Corporation,684,David F. Dougherty,"201 E. 4th St., Cincinnati, OH 45202",www.convergys.com
704,"ABM Industries, Incorporated",694,Henrik C. Slipsager,"160 Pacific Ave., San Francisco, CA 94111",www.abm.com
705,Jetblue Airways Corporation,775,David Barger,"118-29 Queens Blvd., Forest Hills, NY 11375",www.jetblue.com
706,"Juniper Networks, Inc.",787,Scott G. Kriens,"1194 N. Mathilda Ave., Sunnyvale, CA 94089",www.juniper.net
707,"DRS Technologies, Inc.",941,Mark S. Newman,"5 Sylvan Way, Parsippany, NJ 7054",www.drs.com
708,Mirant Corporation,474,Edward R. Muller,"1155 Perimeter Center W., Atlanta, GA 30338",www.mirant.com
