Rank,Title,Previous Rank,CEO,Address,Website
486,Cooper Tire & Rubber Company,469,Thomas A. Dattilo,"229 W. 43rd St., New York, NY 10036",www.coopertire.com
487,Coventry Health Care Inc.,574,Allen F. Wise,"20 N. Orange Ave., Orlando, FL 32801",www.coventryhealthcare.com
488,Anixter International Inc.,465,Robert W. Grubbs Jr.,"2828 N. Haskell, Dallas, TX 75204",www.anixter.com
489,Union Planters Corporation,511,Jackson W. Moore,"5775 Morehouse Dr., San Diego, CA 92121",www.unionplanters.com
490,"Armstrong Holdings, Inc.",490,Michael D. Lockhart,"2200 Kensington Court, Oak Brook, IL 60523",www.armstrong.com
491,Equity Office Properties Trust,638,Timothy H. Callahan,"2140 Lake Park Blvd., Richardson, TX 75080",www.equityoffice.com
492,Amazon.Com Inc.,544,Jeffrey P. Bezos,"1900 Fifth Ave. N., Birmingham, AL 35203",www.amazon.com
493,"Lennox International, Inc.",493,Robert Schjerven,"2725 Fairfield Rd., Kalamazoo, MI 49002",www.lennoxinternational.com
494,"American Axle & Manufacturing Holdings, Inc.",513,Richard E. Dauch,"6100 Neil Rd., Reno, NV 89511",www.aam.com
495,"C. H. Robinson Worldwide, Inc.",532,D. R. Verdoorn,"30 N. LaSalle St., Chicago, IL 60602",www.chrobinson.com
496,"Kindred Healthcare, Inc.",531,Edward L. Kuntz,"10435 Downsville Pike, Hagerstown, MD 21740",www.kindredhealthcare.com
497,Devon Energy Corporation,541,J. Larry Nichols,"1 Computer Associates Plaza, Islandia, NY 11749",www.devonenergy.com
498,Sealed Air Corporation,514,William V. Hickey,"5051 Westheimer, Houston, TX 77056",www.sealedair.com
499,Hilton Hotels Corporation,472,Stephen F. Bollenbach,"1426 Main St., Columbia, SC 29201",www.hiltonworldwide.com
500,The New York Times Company,468,Russell T. Lewis,"1618 Main St., Dallas, TX 75201",www.nytco.com
501,"Hughes Supply, Inc.",482,David H. Hughes,"650 Liberty Ave., Union, NJ 7083",www.hughessupply.com
502,Vulcan Materials Company,593,Donald M. James,"4205 River Green Pkwy., Duluth, GA 30096",www.vulcanmaterials.com
503,Universal Corporation,478,Henry H. Harrell,"1 Boston Scientific Pl., Natick, MA 1760",www.universalcorp.com
504,Auto-Owners Insurance Group,568,Herman J. Arends,"5200 Sheila Street, Commerce, CA 90040",www.auto-owners.com
505,"The Neiman Marcus Group, Inc.",537,Burton M. Tansky,"333 N. Summit St., Toledo, OH 43604",www.neimanmarcus.com
506,3Com,329,Bruce A. Claflin,"1305 West Auto Drive, Tempe, AZ 85284",www.3com.com
507,"H&R Block, Inc.",599,Mark A. Ernst,"6820 LBJ Freeway, Dallas, TX 75240",www.hrblock.com
508,Reebok International Ltd.,534,Paul B. Fireman,"1900 W. Field Court, Lake Forest, IL 60045",www.reebok.com
509,"Ross Stores, Inc.",553,Michael Balmuth,"3231 SE Sixth Ave., Topeka, KS 66607",www.rossstores.com
510,"Trigon Healthcare, Inc.",572,Thomas G. Snead Jr.,"24025 Park Sorrento, Calabasas, CA 91302",www.trigon.com
511,"Unified Western Grocers, Inc.",515,Alfred A. Plamann,"8000 Bent Branch Dr., Irving, TX 75063",www.unifiedgrocers.com
512,Payless Shoesource Inc.,524,Steven J. Douglass,"110 Cheshire Lane, Minnetonka, MN 55305",www.collectivebrands.com
513,TruServ Corporation,403,Pamela Forbes Lieberman,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.truevaluecompany.com
514,"Pioneer-Standard Electronics, Inc.",579,James L. Bayman,"50 W. San Fernando St., San Jose, CA 95113",www.agilysys.com
515,Knight-Ridder Inc.,499,P. Anthony Ridder,"1215 Superior Ave., Cleveland, OH 44114",www.kri.com
516,Ace Hardware,525,David F. Hodnik,"135 Duryea Road, Melville, NY 11747",www.acehardware.com
517,"United Rentals, Inc.",529,Bradley S. Jacobs,"5 Greenwich Office Park, Greenwich, CT 6830",www.ur.com
518,Fisher Scientific International Inc.,570,Paul M. Montrone,"300 WillowBrook Office Park, Fairport, NY 14450",www.fisherscientific.com
519,"Hasbro, Inc.",438,Alan G. Hassenfeld,"1027 Newport Avenur, Pawtucket, RI 2862",www.hasbro.com
520,"KPMG Consulting, Inc.",-,Randolph C. Blazer,"1 N. Second St., Hartsville, SC 29550",www.bearingpoint.com
521,"Charter One Financial, Inc.",566,Charles J. Koch,"575 Maryville Centre Dr., St. Louis, MO 63166",www.charterone.com
522,Thermo Electron Corporation,430,Richard F. Syron,"500 Post Rd. E., Westport, CT 6880",www.thermofisher.com
523,"Universal Health Services, Inc.",644,Alan B. Miller,"1200 Urban Center Dr., Birmingham, AL 35242",www.uhsinc.com
524,"A.G. Edwards, Inc.",539,Robert L. Bagby,"50 S. LaSalle St., Chicago, IL 60675",www.agedwards.com
525,Transocean Sedco Forex Inc.,987,J. Michael Talbert,"307 N. Michigan Ave., Chicago, IL 60601",www.deepwater.com
526,"Rockwell Collins, Inc.",-,Clayton M. Jones,"5211 Cascade Rd. SE, Grand Rapids, MI 49546",www.rockwellcollins.com
527,Solutia Inc.,501,John C. Hunter lll,"410 N. Michigan Ave., Chicago, IL 60611",www.solutia.com
528,Pactiv Corporation,504,Richard L. Wambold,"2001 Third Ave. S., Birmingham, AL 35233",www.pactiv.com
529,The Wackenhut Corporation,586,Richard R. Wackenhut,"200 S. Michigan Ave., Chicago, IL 60604",www.wackenhut.com
530,"Pentair, Inc.",520,Randall J. Hogan,"4288 W. Dublin-Granville Rd., Dublin, OH 43017",www.pentair.com
531,Roadway Corporation,518,Michael W. Wickham,"800 Boylston St., Boston, MA 2199",www.roadwaycorp.com
532,Alliant Energy Corporation,612,Erroll B. Davis Jr.,"701 Market St., St. Louis, MO 63101",www.alliantenergy.com
533,Apache Corporation,634,Raymond Plank,"702 N. Franklin St., Tampa, FL 33602",www.apachecorp.com
534,Ruddick Corporation,558,Thomas W. Dickson,"125 S. Dakota Ave., Sioux Falls, SD 57104",www.thekrogerco.com
535,"The Ryland Group, Inc.",624,R. Chad Dreier,"1 AMD Place, Sunnyvale, CA 94086",www.ryland.com
536,Crompton Corporation,519,Vincent A. Calarco,"19601 N. 27th Ave., Phoenix, AZ 85027",www.chemtura.com
537,Lutheran Brotherhood,497,Bruce J. Nicholson,"601 N. Lamar Blvd., Austin, TX 78703",www.aal.org
538,"IMC Global, Inc.",528,Douglas A. Pertz,"6200 Poplar Ave, Memphis, TN 38119",www.imcglobal.com
539,Spherion Corporation,443,Cinda A. Hallman,"700 N.Adams St., Green Bay, WI 54307",www.sfngroup.com
540,"Beverly Enterprises, Inc.",565,William R. Floyd,"4400 Post Oak Pkwy., Houston, TX 77027",www.beverlycorp.com
541,Marshall & Ilsley Corporation,560,Dennis J. Kuester,"3 High Ridge Park, Stamford, CT 6905",www.micorp.com
542,Guidant Corporation,580,Ronald W. Dollens,"21700 Barton Road, Colton, CA 92324",www.guidant.com
543,Torchmark Corporation,585,C. B. Hudson,"2525 Armitage Ave., Melrose Park, IL 60160",www.torchmarkcorp.com
544,"Manor Care, Inc.",616,Paul A. Ormond,"770 N. Water St., Milwaukee, WI 53202",www.hcr-manorcare.com
545,Qualcomm Incorporated,500,Irwin Mark Jacobs,"301 S. Tryon St., Charlotte, NC 28202",www.qualcomm.com
546,WPS Resources,715,Larry L. Weyers,"5775 Peachtree Dunwoody Road, Atlanta, GA 30342",www.integrysgroup.com
547,Boston Scientific Corporation,561,James R. Tobin,"400 N. Fifth St., Phoenix, AZ 85072",www.bostonscientific.com
548,"Triad Hospitals, Inc.",980,James D. Shelton,"100 E. RiverCenter Blvd., Covington, KY 41011",www.triadhospitals.com
549,PolyOne Corporation,733,Thomas A. Waltermire,"101 E. State Street, Kennett Square, PA 19348",www.polyone.com
550,Starbucks Corporation,664,Orin C. Smith,"4902 N. Biltmore Ln., Madison, WI 53718",www.starbucks.com
551,"TECO Energy, Inc.",632,Robert D. Fagan,"1830 Route 130, Burlington, NJ 8016",www.tecoenergy.com
552,"Sovereign Bancorp, Inc.",617,Jay S. Sidhu,"1000 Stanley Dr., New Britain, CT 6053",www.sovereignbank.com
553,"The Pantry, Inc.",602,Peter J. Sodini,"1285 Drummers Lane, Wayne, PA 19087",www.thepantry.com
554,"NACCO Industries, Inc.",533,Alfred M. Rankin Jr.,"8000 S. Federal Way, Boise, ID 83707",www.nacco.com
555,The Stanley Works,546,John M. Trani,"101 Gateway Centre Pkwy., Richmond, VA 23235",www.stanleyblackanddecker.com
556,"NVR, Inc.",627,Dwight C. Schar,"1150 15th St. N.W., Washington, DC 20071",www.nvrinc.com
557,Hercules Incorporated,502,William H. Joyce,"55 E. Camperdown Way, Greenville, SC 29602",www.herc.com
558,Sonoco Products Company,552,Harris E. DeLoach Jr.,"1500 County Rd. B2 W., St. Paul, MN 55113",www.sonoco.com
559,Stryker Corporation,633,John W. Brown,"165 Madison Ave., Memphis, TN 38103",www.stryker.com
560,"Telephone and Data Systems, Inc.",605,LeRoy T. Carlson Jr.,"209 Munoz Rivera Ave., Hato Rey, PR 918",www.teldta.com
561,The Earthgrains Company,694,C. Steven McMillan,"200 Public Square, Cleveland, OH 44114",www.saralee.com
562,M & T Bank Corporation,678,Robert G. Wilmers,"475 Steamboat Rd., Greenwich, CT 6830",www.mtb.com
563,Stater Bros. Holdings Inc.,607,Jack H. Brown,"2000 Post Oak Blvd., Houston, TX 77056",www.staterbros.com
564,Citizens Communications Co.,727,Leonard Tow,"4650 S.W. Macadam Ave., Portland, OR 97201",www.frontier.com
565,"Genesis Health Ventures, Inc.",601,Michael R. Walker,"10 Highway 35, Red Bank, NJ 7701",www.neighborcare.com
566,Popular Inc.,571,-,"1835 Dueber Ave., S.W., Canton, OH 44706",www.popular.com
567,Cincinnati Financial Corporation,626,John J. Schiff Jr.,"5875 Landerbrook Dr., Mayfield Heights, OH 44124",www.cinfin.com
568,Henry Schein Inc.,615,Stanley M. Bergman,"199 Benson Road, Middlebury, CT 6749",www.henryschein.com
569,"National Service Industries, Inc.",577,Brock A. Hattox,"110 S. Texas St., Pittsburg, TX 75686",www.nationalservice.com
570,Nicor Inc.,630,Thomas L. Fisher,"4711 Golf Road, Skokie, IL 60076",www.nicor.com
571,AGCO Corporation,623,Robert J. Ratliff,"One Franklin Parkway, San Mateo, CA 94403",www.agcocorp.com
572,"Unitrin, Inc.",714,Richard C. Vie,"358 S. Main St., Burlington, NC 27215",www.kemper.com
573,"Fleetwood Enterprises, Inc.",447,Nelson W. Potter,"1000 Beverly Way, Fort Smith, AR 72919",www.fleetwood.com
574,"Michaels Stores, Inc.",640,R. Michael Rouleau,"1501 N. Hamilton St., Richmond, VA 23230",www.michaels.com
575,International Multifoods Corporation,588,Gary E. Costley,"1801 Douglas Drive, Sanford, NC 27331",www.multifoods.com
576,American Greetings Corporation,660,Morry Weiss,"2000 Market St., Philadelphia, PA 19103",www.americangreetings.com
578,"Advance Auto Parts, Inc.",-,Lawrence P. Castellani,"12200 N. Pecos St., Denver, CO 80234",www.advanceautoparts.com
579,Scientific-Atlanta,796,James F. McDonald,"2791 Research Dr., Rochester Hills, MI 48309",www.scientificatlanta.com
580,Service Corporation International,536,Robert L. Waltrip,"8000 Maryland Ave., St. Louis, MO 63105",www.sci-corp.com
581,Potomac Electric Power Company,569,John M. Derrick Jr.,"1 American Row, Hartford, CT 6102",www.pepcoholdings.com
582,"PetsMart, Inc.",649,Philip L Francis,"6565 N. MacArthur Blvd, Irving, TX 75039",www.petm.com
583,Alberto-Culver Company,642,Howard B. Bernick,"8550 W. Bryn Mawr Ave., Chicago, IL 60631",www.alberto.com
584,The Penn Traffic Company,597,Joseph V. Fisher,"210 Carnegie Center, Princeton, NJ 8540",www.penntraffic.com
585,Dura Automotive Systems Inc.,567,Karl F. Storrie,"100 California St., San Francisco, CA 94111",www.duraauto.com
586,"Brinker International, Inc.",668,Ronald A. McDougall,"450 Winks Lane, Bensalem, PA 19020",www.brinker.com
587,Sabre Holdings Corporation,-,William J. Hannigan,"3241 Westerville Rd., Columbus, OH 43224",www.sabre.com
588,UGI Corporation,780,Lon R. Greenberg,"101 S. Hanley Rd., St. Louis, MO 63105",www.ugicorp.com
589,"Tower Automotive, Inc.",582,Dugald K. Campbell,"411 108th Ave., NE, Bellevue, WA 98004",www.towerinternational.com
590,Mandalay Resort Group,584,Michael S. Ensign,"360 E. Jackson St., Medford, OR 97501",www.mandalayresortgroup.com
591,"Footstar, Inc.",645,J. M. Robinson,"222 S. Ninth St., Minneapolis, MN 55402",www.footstar.com
592,USFreightways Corporation,581,Samuel K. Skinner,"Reader's Digest Rd., Pleasantville, NY 10570",www.usfc.com
593,First Tennessee National Corporation,603,Ralph Horn,"1200 State Fair Blvd., Syracuse, NY 13221",www.firsthorizon.com
594,"U.S. Industries, Inc.",510,David H. Clarke,"1676 International Dr., McLean, VA 22102",www.jacuzzibrands.com
595,Robert Half International Inc.,556,Harold M. Messmer Jr.,"110 S.E. Sixth St., Fort Lauderdale, FL 33301",www.roberthalf.com
596,Bowater Inc,587,Arnold M. Nemirow,"1 N. Jefferson Ave., St. Louis, MO 63103",www.resolutefp.com
597,"Huntington Bancshares, Inc.",575,Thomas E. Hoaglin,"650 Madison Ave., New York, NY 10022",www.huntington.com
598,The Timken Company,564,W.R. Timken Jr.,"250 E. Fifth St., Cincinnati, OH 45202",www.timken.com
599,Commercial Metals Company,562,Stanley A. Rabin,"2202 N. Westshore Blvd., Tampa, FL 33607",www.cmc.com
600,CellStar Corporation,594,Terry S. Parker,"3250 Van Ness Ave., San Francisco, CA 94109",www.clstholdings.com
601,Exide Technologies,656,Craig H. Muhlhauser,"1 American Rd., Cleveland, OH 44144",www.exide.com
602,Wm. Wrigley Jr. Company,669,William Wrigley Jr.,"1 M&T Plaza, Buffalo, NY 14203",www.wrigley.com
603,Adolph Coors Company,609,Peter H. Coors,"3950 Las Vegas Blvd. S., Las Vegas, NV 89119",www.molsoncoors.com
604,Burlington Coat Factory Warehouse Corp.,648,Monroe G. Milstein,"500 Volvo Parkway, Chesapeake, VA 23320",www.burlingtonstores.com
605,"Phoenix Companies, Inc.",507,Robert W. Fiondella,"3103 Philmont Ave., Huntingdon Valley, PA 19006",www.phoenixwm.com
606,The Washington Post Company,610,Donald E. Graham,"4 Taft Court, Rockville, MD 20850",www.ghco.com
607,ADC Telecommunications Inc.,486,Richard Roscitt,"6065 Parkland Boulevard, Mayfield Heights, OH 44124",www.adc.com
608,"Constellation Brands, Inc.",621,Richard Sands,"18 Loveton Circle, Sparks, MD 21152",www.cbrands.com
609,"Bed Bath & Beyond, Inc.",735,Leonard Feinstein,"3600 S. Yosemite St., Denver, CO 80237",www.bedbathandbeyond.com
610,Erie Insurance Group,523,Jan R. Van Gorder,"100 S. Saunders Road, Lake Forest, IL 60045",www.erieinsurance.com
612,Old Republic International Corporation,683,Aldo C. Zucaro,"1015 Third Ave., Seattle, WA 98104",www.oldrepublic.com
613,"McCormick & Company, Incorporated",672,Robert J. Lawless,"901 Front Ave., Columbus, GA 31901",www.mccormickcorporation.com
614,"OM Group, Inc.",-,James P. Mooney,"201 E. 4th St., Cincinnati, OH 45202",www.omgi.com
615,Molex Incorporated,650,J. Joseph King,"5910 Mineral Point Rd., Madison, WI 53705",www.molex.com
616,Louisiana-Pacific Corporation,527,Mark A. Suwyn,"1700 Lincoln St., Denver, CO 80203",www.lpcorp.com
617,"Franklin Resources, Inc.",622,Charles B. Johnson,"3125 Myers St., Riverside, CA 92503",www.franklinresources.com
618,Ecolab Inc.,637,Allan L. Schuman,"255 Fiserv Drive, Brookfield, WI 53045",www.ecolab.com
619,PNM Resources Inc.,830,Jeffry E. Sterba,"1929 Allen Pkwy., Houston, TX 77019",www.pnmresources.com
620,"BorgWarner, Inc.",563,John F. Fiedler,"6800 Cintas Blvd., Cincinnati, OH 45262",www.borgwarner.com
621,Broadwing Inc.,685,Richard G. Ellenberger,"805 S.W. Broadway, Portland, OR 97205",www.cincinnatibell.com
622,"L-3 Communications Holdings, Inc.",725,Frank C. Lanza,"5811 Pelican Bay Blvd., Naples, FL 34108",www.l-3com.com
623,"Weatherford International, Inc.",716,Bernard J. Duroc-Danner,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.weatherford.com
624,Precision Castparts Corporation,809,William C. McCormick,"222 W. Las Colinas Blvd., Irving, TX 75039",www.precast.com
625,Convergys Corporation,666,James F. Orr,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.convergys.com
626,URS Corporation,651,Martin M. Koffel,"1 Moody Plaza, Galveston, TX 77550",www.urs.com
627,Pennzoil-Quaker State Company,498,James J. Postl,"201 E. Fourth St., Cincinnati, OH 45202",www.pennzoil-quakerstate.com
628,"Value City Department Stores, Inc.",686,George Kolber,"19300 Pacific Hwy. S., Seattle, WA 98188",www.retailventuresinc.com
629,"Bemis Company, Inc.",665,Jeff Curler,"100 CenturyTel Dr., Monroe, LA 71203",www.bemis.com
630,Kellwood Company,618,Hal J. Upbin,"41 S. High St., Columbus, OH 43287",www.kellwood.com
631,"Belk, Inc.",661,John M. Belk,"460 N. Gulph Rd., King of Prussia, PA 19406",www.belk.com
632,"Analog Devices, Inc.",576,Jerald G. Fishman,"600 Kellwood Parkway, Chesterfield, MO 63017",www.analog.com
633,"Whole Foods Market, Inc.",730,John P. Mackey,"155 Franklin Road, Brentwood, TN 37027",www.wholefoodsmarket.com
634,Peoples Energy Corporation,913,Richard E. Terry,"1730 Briercroft Court, Carrollton, TX 75006",www.integrysgroup.com
635,"Mail-Well, Inc.",604,Paul Reilly,"160 Pacific Ave., San Francisco, CA 94111",www.cenveo.com
636,"Republic Services, Inc.",676,-,"901 W. Walnut Hill Lane, Irving, TX 75038",www.republicservices.com
637,La-Z-BoyIncorporated,794,Gerald L. Kiser,"115 W. Washington St., Indianapolis, IN 46204",www.la-z-boy.com
638,"Ryerson Tull, Inc.",535,Neil S. Novich,"6 Brighton Road, Clifton, NJ 7015",www.ryerson.com
639,"Chiquita Brands International, Inc.",639,Steven G. Warshaw,"8600 W. Bryn Mawr Ave., Chicago, IL 60631",www.chiquita.com
640,Consolidated Freightways Corp.,619,Patrick H. Blake,"2525 Horizon Lake Dr., Memphis, TN 38133",www.cf.com
641,Herman Miller Incorporated,717,Michael A. Volkema,"3111 W. Allegheny Ave., Philadelphia, PA 19132",www.hermanmiller.com
642,"Budget Group, Inc.",598,Sanford Miller,"100 W. Fifth St., Tulsa, OK 74103",www.budgetgroup.com
643,BJ Services Co.,850,J. W. Stewart,"1284 N. Telegraph Rd., Monroe, MI 48162",www.bjservices.com
644,"Toll Brothers, Inc.",755,Robert I. Toll,"20511 Lake Forest Drive, Lake Forest, CA 92630",www.tollbrothers.com
645,Polo Ralph Lauren Corporation,712,Ralph Lauren,"700 State Rte. 46 East, Batesville, IN 47006",www.ralphlauren.com
646,"Nabors Industries, Inc.",931,Eugene M. Isenberg,"2050 Spectrum Blvd., Fort Lauderdale, FL 33309",www.nabors.com
647,"MDU Resources Group, Inc.",738,Martin A. White,"9110 E. Nichols Ave., Englewood, CO 80112",www.mdu.com
649,Laboratory Corp. of America Holdings,722,Thomas P. MacMahon,"10801 Corporate Dr., Pleasant Prairie, WI 53158",www.labcorp.com
650,"Tellabs, Inc.",479,Richard C. Notebaert,"1941 Ringwood Ave., San Jose, CA 95131",www.tellabs.com
651,"Western Resources, Inc.",643,David C. Wittig,"2200 S. 75th Ave., Phoenix, AZ 85043",www.westarenergy.com
652,"The Pep Boys-Manny, Moe and Jack",606,Mitchell G. Leibovitz,"2621 W. 15th Place, Chicago, IL 60608",www.pepboys.com
653,Equity Residential Properties Trust,695,Douglas Crocker II,"1740 Broadway, New York, NY 10019",www.equityresidential.com
654,"LandAmerica Financial Group, Inc.",760,Charles H. Foster Jr.,"81 Wyman St., Waltham, MA 2454",www.landam.com
655,Vectren Corporation,820,Niel C. Ellerbrook,"630 W. Germantown Pike, Plymouth Meeting, PA 19462",www.vectren.com
656,Cintas Corp.,731,Robert J. Kohlhepp,"200 E. Randolph Drive, Chicago, IL 60601",www.cintas.com
657,"Omnicare, Inc.",705,Joel F. Gemunder,"12300 Liberty Blvd., Englewood, CO 80112",www.omnicare.com
658,Maxxam Inc.,600,Charles E. Hurwitz,"1325 Airmotive Way, Reno, NV 89502",-
659,"Alaska Air Group, Inc.",658,John F. Kelly,"305 Hartmann Dr., Lebanon, TN 37088",www.alaskaair.com
660,American National Insurance Company,748,Robert L. Moody,"4300 N. Harbor Blvd., Fullerton, CA 92834",www.anico.com
661,Allegheny Technologies Incorporated,596,James L. Murdy,"1 Convenience Blvd., Ankeny, IA 50021",www.atimetals.com
662,"Outback Steakhouse, Inc",728,Christopher T. Sullivan,"3150 Sabre Dr., Southlake, TX 76092",www.bloominbrands.com
663,"M.D.C. Holdings, Inc.",782,Larry A. Mizel,"111 W. Rio Salado Parkway, Tempe, AZ 85281",www.richmondamerican.com
664,"Sun Healthcare Group,Inc.",591,Richard K. Matros,"2 N. Riverside Plaza, Chicago, IL 60606",www.sunh.com
665,"CenturyTel, Inc.",744,Glen F. Post III,"One StorageTek Dr., Louisville, CO 80028",www.centurylink.com
666,National Semiconductor Corporation,670,Brian L. Halla,"918 E. Divide Ave., Bismarck, ND 58506",www.national.com
667,"Swift Transportation Company, Inc.",973,Jerry C. Moyes,"350 Poplar Church Rd., Camp Hill, PA 17001",www.swifttrans.com
668,CUNA Mutual Group,767,Michael B. Kitchen,"911 Panorama Trail S., Rochester, NY 14625",www.cunamutual.com
669,Harsco Corporation,699,Derek C. Hathaway,"5700 Tennyson Pkwy., Plano, TX 75024",www.harsco.com
670,"Hillenbrand Industries, Inc.",679,Frederick W. Rockwood,"1000 S. Second St., Sunbury, PA 17801",www.hill-rom.com
671,"Wyndham International, Inc.",590,Fred J. Kleisner,"9191 South Jamaica St., Englewood, CO 80112",www.wyndham.com
672,Kla-Tencor Corporation,866,Kenneth L. Schroeder,"4709 Creekstone Dr., Durham, NC 27703",www.kla-tencor.com
673,"The MONY Group, Inc.",657,Michael I. Roth,"15300 Centennial Dr., Northville, MI 48167",www.mony.com
674,National Fuel Gas Company,907,Philip C. Ackerman,"4 Landmark Square, Stamford, CT 6901",www.nationalfuelgas.com
675,"J.B. Hunt Transport Services, Inc.",667,Kirk Thompson,"2628 Pearl Rd., Medina, OH 44258",www.jbhunt.com
676,"Williams-Sonoma, Inc.",750,Dale W. Hilpert,"29400 Lakeland Blvd., Wickliffe, OH 44092",www.williams-sonomainc.com
677,Snap-On Incorporated,659,Dale F. Elliott,"1313 N. Market St., Wilmington, DE 19894",www.snapon.com
678,"Mariner Post-Acute Network, Inc.",673,C. Christian Winkle,"1170 Peachtree St. NE, Atlanta, GA 30309",www.marinerhealth.com
679,"Insight Enterprises, Inc.",692,Timothy A. Crown,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.insight.com
680,"Nortek, Inc.",655,Richard L. Bready,"101 Sun Ave. NE, Albuquerque, NM 87109",www.nortekinc.com
681,"PeopleSoft, Inc.",785,Craig A. Conway,"9330 Balboa Ave., San Diego, CA 92123",www.peoplesoft.com
682,Synovus Financial Corp.,718,James H. Blanchard,"1560 U.S. Hwy. 70 E., Black Mountain, NC 28711",www.synovus.com
683,Zale Corporation,762,Robert J. DiNicola,"850 Dixie Highway, Louisville, KY 40210",www.zalecorp.com
684,America West Holdings Corp.,620,W. Douglas Parker,"4460 Hacienda Dr., Pleasanton, CA 94588",www.americawest.com
685,"Affiliated Computer Services, Inc.",710,Jeffrey A. Rich,"4211 W. Boy Scout Blvd., Tampa, FL 33607",www.acs-inc.com
686,E*Trade Group,704,Christos M. Cotsakos,"5995 Mayfair Rd., North Canton, OH 44720",www.etrade.com
687,"Simon Property Group, Inc.",697,David Simon,"9295 Prototype Dr., Reno, NV 89521",www.simon.com
688,New Jersey Resources Corporation,-,Laurence M. Downes,"2801 Highway 280 S., Birmingham, AL 35223",www.njresources.com
689,"Siebel Systems, Inc.",761,Thomas M. Siebel,"557 Broadway, New York, NY 10012",www.oracle.com
690,Storage Technology Corporation,688,Patrick Martin,"1615 Poydras St., New Orleans, LA 70112",www.storagetek.com
691,"Quanta Services, Inc.",764,John R. Colson,"2701 San Tomas Expwy., Santa Clara, CA 95050",www.quantaservices.com
692,Zions Bancorporation,753,Harris H. Simmons,"1000 Six PPG Place, Pittsburgh, PA 15222",www.zionsbancorporation.com
693,Compuware Corporation,647,Peter Karmanos Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.compuware.com
694,"RPM, Inc.",713,Thomas C. Sullivan,"4500 Bohannon Drive, Menlo Park, CA 94025",www.rpminc.com
695,"Bell Microproducts, Inc.",759,W. Donald Bell,"1844 Ferry Rd., Naperville, IL 60563",www.bellmicro.com
696,General Cable Corporation,557,Gregory B. Kenny,"50 Kennedy Plaza, Providence, RI 2903",www.generalcable.com
697,"Volt Information Sciences, Inc.",654,William Shaw,"1301 Atwood Ave., Johnston, RI 2919",www.volt.com
698,Metaldyne Corp,-,Timothy D. Leuliette,"15326 Alton Pkwy., Irvine, CA 92618",www.metaldyne.com
699,"Charming Shoppes, Inc.",828,Dorrit J. Bern,"1025 W. NASA Blvd., Melbourne, FL 32919",www.charmingshoppes.com
700,"Weis Markets, Inc.",687,Robert F. Weis,"777 S. Flagler Dr., West Palm Beach, FL 33401",www.weismarkets.com
701,"Dollar Tree Stores, Inc.",804,Macon F. Brock Jr.,"5 Westbrook Corporate Center, Westchester, IL 60154",www.dollartree.com
702,Beckman Coulter Inc.,734,John P Wareham,"1950 Stemmons Frwy., Dallas, TX 75207",www.beckmancoulter.com
703,Protective Life Corporation,786,John D Johns,"24601 Center Ridge Rd., Westlake, OH 44145",www.protective.com
704,"CBRL Group, Inc.",774,Michael A. Woodhouse,"15350 Vickery Drive, Houston, TX 77032",www.crackerbarrel.com
705,Scholastic Corporation,917,Richard Robinson,"5500 N.W. Central Dr., Houston, TX 77092",www.scholastic.com
706,Harris Corporation,758,Phillip W. Farmer,"244 Perimeter Ctr. Pkwy., N.E., Atlanta, GA 30346",www.harris.com
707,Western Digital Corporation,711,Matthew H. Massengill,"1 Ravinia Drive, Atlanta, GA 30346",www.westerndigital.com
708,"Ingles Markets, Incorporated",723,Robert P. Ingle,"1201 Walnut St., Kansas City, MO 64106",www.ingles-markets.com
709,"ABM Industries, Incorporated",757,Henrik C. Slipsager,"21250 Hawthorne Blvd., Torrance, CA 90503",www.abm.com
710,W.R. Berkley Corporation,771,William R. Berkley,"1735 Market St., Philadelphia, PA 19103",www.wrberkley.com
711,Silgan Holdings Inc.,736,D. Greg Horrigan,"8300 Maryland Ave., St. Louis, MO 63105",www.silganholdings.com
712,"WGL Holdings, Inc.",976,James H. DeGraffenreidt Jr.,"7500 Grace Drive, Columbia, MD 21044",www.wglholdings.com
713,"TravelCenters of America, Inc.",-,Edwin P Kuhn,"One S. Main, Salt Lake City, UT 84111",www.tatravelcenters.com
714,Southern Union Company,-,George L. Lindeman,"1415 Wyckoff Road, Wall, NJ 7719",www.sug.com
715,SunGard Data Systems Inc.,814,James L. Mann,"9000 W. 67th St., Shawnee Mission, KS 66202",www.sungard.com
717,"Safeguard Scientifics, Inc.",542,Anthony L. Craig,"1101 Pennsylvania Ave. N.W., Washington, DC 20004",www.safeguard.com
718,Brown-Forman Corporation,737,Owsley Brown II,"1800 N. Point Dr., Stevens Point, WI 54481",www.brown-forman.com
719,"CH2M Hill, Ltd.",798,Ralph R. Peterson,"63 Lincoln Hwy., Malvern, PA 19355",www.ch2m.com
720,"Walter Industries, Inc.",726,Don DeFosset,"1621 Barber Lane, Milpitas, CA 95035",www.walterenergy.com
721,The Valspar Corporation,879,Richard M. Rompala,"1 Bausch & Lomb Pl., Rochester, NY 14604",www.valsparglobal.com
