Rank,Title,Previous Rank,CEO,Address,Website
474,"Advanced Micro Devices, Inc.",464,Rory P. Read,"1 AMD Place, Sunnyvale, CA 94085",www.amd.com
475,Owens Corning,476,Michael H. Thaman,"1 Owens Corning Pkwy., Toledo, OH 43659",www.owenscorning.com
476,Realogy Holdings Corp.,512,Richard A. Smith,"175 Park Ave., Madison, NJ 07940",www.realogy.com
477,"Host Hotels & Resorts, Inc.",469,W. Edward Walter,"6903 Rockledge Dr., Bethesda, MD 20817",www.hosthotels.com
478,MRC Global Inc.,451,Andrew R. Lane,"909 Fannin St., Houston, TX 77010",www.mrcglobal.com
479,"Simon Property Group, Inc.",497,David Simon,"225 W. Washington St., Indianapolis, IN 46204",www.simon.com
480,Tractor Supply Company,513,Gregory A. Sandfort,"200 Powell Place, Brentwood, TN 37027",www.tractorsupply.com
481,"Gannett Co., Inc.",467,Gracia C. Martore,"7950 Jones Branch Dr., McLean, VA 22107",www.gannett.com
482,"Alaska Air Group, Inc.",515,Bradley D. Tilden,"19300 International Blvd., Seattle, WA 98188",www.alaskaair.com
483,"Insight Enterprises, Inc.",470,Kenneth T. Lamneck,"6820 S. Harl Ave., Tempe, AZ 85283",www.insight.com
484,"McGraw Hill Financial, Inc.",390,Douglas L. Peterson,"1221 Ave. of the Americas, New York, NY 10020",www.mhfi.com
485,"Buckeye Partners, L.P.",544,Clark C. Smith,"1 Greenway Plaza, Houston, TX 77046",www.buckeye.com
486,Quintiles Transnational Holdings Inc.,-,Thomas H. Pike,"4820 Emperor Blvd., Durham, NC 27703",www.quintiles.com
487,"American Financial Group, Inc.",485,"Carl H. Lindner lll, S. Craig Lindner","301 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
488,United Stationers Inc.,484,P. Cody Phipps,"1 Parkway N. Blvd., Deerfield, IL 60015",www.unitedstationers.com
489,"Coach, Inc.",504,Victor Luis,"516 W. 34th St., New York, NY 10001",www.coach.com
490,LKQ Corporation,568,Robert L. Wagman,"500 W. Madison St., Chicago, IL 60661",www.lkqcorp.com
491,"Noble Energy, Inc.",535,Charles D. Davidson,"100 Noble Energy Way, Houston, TX 77070",www.nobleenergyinc.com
492,"Bemis Company, Inc.",479,Henry J. Theisen,"1 Neenah Center, Neenah, WI 54956",www.bemis.com
493,Joy Global Inc.,446,Edward L. Doheny II,"100 E. Wisconsin Ave., Milwaukee, WI 53202",www.joyglobal.com
494,Wyndham Worldwide Corporation,528,Stephen P. Holmes,"22 Sylvan Way, Parsippany, NJ 07054",www.wyndhamworldwide.com
495,"NII Holdings, Inc.",421,Steven M. Shindler,"1875 Explorer St., Reston, VA 20190",www.nii.com
496,"Lorillard, Inc.",516,Murray S. Kessler,"714 Green Valley Rd., Greensboro, NC 27408",www.lorillard.com
497,Alleghany Corporation,507,Weston M. Hicks,"7 Times Sq., New York, NY 10036",www.alleghany.com
498,"Airgas, Inc.",509,Michael L. Molinini,"259 N. Radnor-Chester Rd., Radnor, PA 19087",www.airgas.com
499,First American Financial Corporation,527,Dennis J. Gilmore,"1 First American Way, Santa Ana, CA 92707",www.firstam.com
500,"United Rentals, Inc.",569,Michael J. Kneeland,"100 First Stamford Place, Stamford, CT 06902",www.ur.com
501,Flowserve Corporation,508,Mark A. Blinn,"5215 N. O'Connor Blvd., Irving, TX 75039",www.flowserve.com
502,"Alpha Natural Resources, Inc.",365,Kevin S. Crutchfield,"1 Alpha Place, Bristol, VA 24202",www.alphanr.com
503,SPX Corporation,431,Christopher J. Kearney,"13320 Ballantyne Corporate Place, Charlotte, NC 28277",www.spx.com
504,"Telephone and Data Systems, Inc.",468,LeRoy T. Carlson Jr.,"30 N. LaSalle St., Chicago, IL 60602",www.teldta.com
505,Momentive Specialty Chemicals Inc.,505,Craig O. Morrison,"180 E. Broad St., Columbus, OH 43215",www.momentive.com
506,YRC Worldwide Inc.,498,James L. Welch,"10990 Roe Ave., Overland Park, KS 66211",www.yrcw.com
507,Sonoco Products Company,502,M. Jack Sanders,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
508,"Fiserv, Inc.",532,Jeffery W. Yabuki,"255 Fiserv Dr., Brookfield, WI 53045",www.fiserv.com
509,M&T Bank Corporation,521,Robert G. Wilmers,"1 M&T Plaza, Buffalo, NY 14203",www.mtb.com
510,Exelis Inc.,453,David F. Melcher,"1650 Tysons Blvd., McLean, VA 22102",www.exelisinc.com
511,Western & Southern Mutual Holding Company,471,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
512,ABM Industries Incorporated,551,Henrik C. Slipsager,"551 Fifth Ave., New York, NY 10176",www.abm.com
513,"Quad/Graphics, Inc.",567,J. Joel Quadracci,"N61 W23044 Harry's Way, Sussex, WI 53089",www.qg.com
514,"The Hanover Insurance Group, Inc.",522,Frederick H. Eppinger Jr.,"440 Lincoln St., Worcester, MA 01653",www.hanover.com
515,"Expedia, Inc.",583,Dara Khosrowshahi,"333 108th Ave. N.E., Bellevue, WA 98004",www.expediainc.com
516,Frontier Communications Corporation,492,Mary Agnes Wilderotter,"3 High Ridge Park, Stamford, CT 06905",www.frontier.com
517,"Genesis Energy, L.P.",579,Grant E. Sims,"919 Milam St., Houston, TX 77002",www.genesisenergy.com
518,"Ascena Retail Group, Inc.",659,David R. Jaffe,"30 Dunnigan Dr. , Suffern, NY 10901",www.ascenaretail.com
519,"Harris Teeter Supermarkets, Inc.",526,W. Rodney McMullen,"701 Crestdale Rd., Matthews, NC 28105",www.thekrogerco.com
520,Avaya Inc.,477,Kevin J. Kennedy,"4655 Great American Pkwy., Santa Clara, CA 95054",www.avaya.com
521,Levi Strauss & Co.,520,Charles V. Bergh,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
522,Yahoo! Inc.,494,Marissa A. Mayer,"701 First Ave., Sunnyvale, CA 94089",www.yahoo.com
523,"Juniper Networks, Inc.",542,Shaygan Kheradpir,"1194 N. Mathilda Ave., Sunnyvale, CA 94089",www.juniper.net
524,Axiall Corporation,664,Paul D. Carrico,"1000 Abernathy Rd. N.E., Atlanta, GA 30328",www.axiall.com
525,Northern Tier Energy LP,546,Hank Kuchta,"38C Grove St., Ridgefield, CT 06877",www.ntenergy.com
526,Coty Inc.,-,Michele Scannavini,"350 Fifth Ave., New York, NY 10118",www.coty.com
527,Neiman Marcus Group LTD Inc.,547,Karen W. Katz,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
528,"Berry Plastics Group, Inc.",503,Jonathan D. Rich,"101 Oakley St., Evansville, IN 47710",www.berryplastics.com
529,"CA, Inc.",499,Michael P. Gregoire,"1 CA Plaza, Islandia, NY 11749",www.ca.com
530,Hanesbrands Inc.,518,Richard A. Noll,"1000 E. Hanes Mill Rd., Winston-Salem, NC 27105",www.hanes.com
531,"Zimmer Holdings, Inc.",534,David C. Dvorak,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
532,AGL Resources Inc.,597,John W. Somerhalder II,"10 Peachtree Place N.E., Atlanta, GA 30309",www.aglresources.com
533,Amphenol Corporation,552,R. Adam Norwitt,"358 Hall Ave., Wallingford, CT 06492",www.amphenol.com
534,"Superior Energy Services, Inc.",524,David D. Dunlap,"1001 Louisiana St., Houston, TX 77002",www.superiorenergy.com
535,"Rockwell Collins, Inc.",511,Robert K. Ortberg,"400 Collins Rd. N.E., Cedar Rapids, IA 52498",www.rockwellcollins.com
536,Sprague Resources LP,-,David C. Glendon,"185 International Dr., Portsmouth, NH 03801",www.spragueenergy.com
537,"Raymond James Financial, Inc.",601,Paul C. Reilly,"880 Carillon Pkwy., St. Petersburg, FL 33716",www.raymondjames.com
538,"Annaly Capital Management, Inc.",773,Wellington J. Denahan,"1211 Ave. of the Americas, New York, NY 10036",www.annaly.com
539,"Activision Blizzard, Inc.",-,Robert A. Kotick,"3100 Ocean Park Blvd., Santa Monica, CA 90405",www.activisionblizzard.com
540,Pitney Bowes Inc.,489,Marc B. Lautenbach,"1 Elmcroft Rd., Stamford, CT 06926",www.pb.com
541,KeyCorp,510,Beth E. Mooney,"127 Public Sq., Cleveland, OH 44114",www.key.com
542,"Michaels Stores, Inc.",539,Carl S. Rubin,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
543,Cincinnati Financial Corporation,572,Steven J. Johnston,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
544,Intuit Inc.,558,Brad D. Smith,"2700 Coast Ave., Mountain View, CA 94043",www.intuit.com
545,Wisconsin Energy Corporation,557,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
546,SCANA Corporation,563,Kevin B. Marsh,"100 Scana Pkwy., Cayce, SC 29033",www.scana.com
547,Graphic Packaging Holding Company,549,David W. Scheible,"1500 Riveredge Pkwy., Atlanta, GA 30328",www.graphicpkg.com
548,"CNO Financial Group, Inc.",548,Edward J. Bonach,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
549,"Energizer Holdings, Inc.",525,Ward M. Klein,"533 Maryville University Dr., St. Louis, MO 63141",www.energizer.com
550,"MDU Resources Group, Inc.",578,David L. Goodin,"1200 W. Century Ave., Bismarck, ND 58503",www.mdu.com
551,"Burlington Stores, Inc.",577,Thomas A. Kingsbury,"1830 Route 130 N., Burlington, NJ 08016",www.burlingtonstores.com
552,Jones Lang LaSalle Incorporated,596,Colin Dyer,"200 E. Randolph Dr., Chicago, IL 60601",www.jll.com
553,Resolute Forest Products Inc.,530,Richard Garneau,"5300 Cureton Ferry Rd., Catawba, SC 29704",www.resolutefp.com
554,The Carlyle Group L.P.,720,"William E. Conway Jr., David M. Rubenstein","1001 Pennsylvania Ave. N.W., Washington, DC 20004",www.carlyle.com
555,"LifePoint Hospitals, Inc.",586,William F. Carpenter III,"330 Seven Springs Way , Brentwood, TN 37027",www.lifepointhospitals.com
556,NGL Energy Partners LP,-,H. Michael Krimbill,"6120 S. Yale Ave., Tulsa, OK 74136",-
557,Factory Mutual Insurance Company,541,Shivan S. Subramaniam,"270 Central Ave., Johnston, RI 02919",www.fmglobal.com
558,"Nexeo Solutions Holdings, LLC",587,David A. Bradley,"3 Waterway Square Place, The Woodlands, TX 77380",www.nexeosolutions.com
559,"Trinity Industries, Inc.",595,Timothy R. Wallace,"2525 N. Stemmons Freeway, Dallas, TX 75207",www.trin.net
560,"Williams-Sonoma, Inc.",582,Laura J. Alber,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
561,"Pepco Holdings, Inc.",483,Joseph M. Rigby,"701 Ninth St. N.W., Washington, DC 20068",www.pepcoholdings.com
562,"Apollo Global Management, LLC",676,Leon Black,"9 W. 57th St., New York, NY 10019",www.agm.com
563,"Netflix, Inc.",629,Reed Hastings,"100 Winchester Circle, Los Gatos, CA 95032",www.netflix.com
564,Alliant Techsystems Inc.,519,Mark W. DeYoung,"1300 Wilson Blvd., Arlington, VA 22209",www.atk.com
565,"Keurig Green Mountain, Inc.",605,Brian P. Kelley,"33 Coffee Lane, Waterbury, VT 05676",www.gmcr.com
566,Greif,555,David B. Fischer,"425 Winter Rd., Delaware, OH 43015",www.greif.com
567,"MasTec, Inc.",606,José R. Mas,"800 S. Douglas Rd., Coral Gables, FL 33134",www.mastec.com
568,The Timken Company,493,James W. Griffith,"1835 Dueber Ave. S.W., Canton, OH 44706",www.timken.com
569,Aleris Corporation,538,Steven J. Demetriou,"25825 Science Park Dr., Cleveland, OH 44122",www.aleris.com
570,Markel Corporation,713,Alan I. Kirshner,"4521 Highwoods Pkwy., Glen Allen, VA 23060",www.markelcorp.com
571,Alliance Data Systems Corporation,626,Edward J. Heffernan,"7500 Dallas Pkwy., Plano, TX 75024",www.alliancedata.com
572,Cintas Corporation,574,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
573,"Team Health Holdings, Inc.",618,Gregory S. Roth,"265 Brookview Centre Way, Knoxville, TN 37919",www.teamhealth.com
574,Allegheny Technologies Incorporated,490,Richard J. Harshman,"1000 Six PPG Place, Pittsburgh, PA 15222",www.atimetals.com
574,Northern Trust Corporation,561,Frederick H. Waddell,"50 S. LaSalle St., Chicago, IL 60603",www.northerntrust.com
576,"Harman International Industries, Incorporated",543,Dinesh C. Paliwal,"400 Atlantic St., Stamford, CT 06901",www.harman.com
577,Robert Half International Inc.,571,Harold M. Messmer Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
578,"NVR, Inc.",679,Paul C. Saville,"11700 Plaza America Dr., Reston, VA 20190",www.nvrinc.com
579,Colfax Corporation,599,Steven E. Simms,"8170 Maple Lawn Blvd., Fulton, MD 20759",www.colfaxcorp.com
580,Molson Coors Brewing Company,598,Peter Swinburn,"1225 17th St., Denver, CO 80202",www.molsoncoors.com
581,FMC Corporation,617,Pierre R. Brondeau,"1735 Market St., Philadelphia, PA 19103",www.fmc.com
582,Mead Johnson Nutrition Company,600,Peter Kasper Jakobsen,"2701 Patriot Blvd., Glenview, IL 60026",www.meadjohnson.com
583,"VWR Funding, Inc.",566,Manuel A.H. Brocke-Benz,"100 Matsonford Rd., Radnor, PA 19087",www.vwr.com
584,Hyatt Hotels Corporation,593,Mark S. Hoplamazian,"71 S. Wacker Dr., Chicago, IL 60606",www.hyatt.com
585,SunGard Data Systems Inc.,550,Russell P. Fradin,"680 E. Swedesford Rd., Wayne, PA 19087",www.sungard.com
586,Tutor Perini Corporation,570,Ronald N. Tutor,"15901 Olden St., Sylmar, CA 91342",www.tutorperini.com
587,"Fortune Brands Home & Security, Inc.",630,Christopher J. Klein,"520 Lake Cook Rd., Deerfield, IL 60015",www.fbhs.com
588,LPL Financial Holdings Inc.,625,Mark S. Casady,"75 State St., Boston, MA 02109",www.lpl.com
589,NVIDIA Corporation,553,Jen-Hsun Huang,"2701 San Tomas Expressway, Santa Clara, CA 95050",www.nvidia.com
590,"Bloomin’ Brands, Inc.",590,Elizabeth A. Smith,"2202 N. West Shore Blvd., Tampa, FL 33607",www.bloominbrands.com
591,"McCormick & Company, Incorporated",588,Alan D. Wilson,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
592,Science Applications International Corporation,-,Anthony J. Moraco,"1710 Saic Dr., McLean, VA 22102",www.saic.com
593,Swift Transportation Company,643,Jerry C. Moyes,"2200 S. 75th Ave., Phoenix, AZ 85043",www.swifttrans.com
594,Abercrombie & Fitch Co.,529,Michael S. Jeffries,"6301 Fitch Path, New Albany, OH 43054",www.abercrombie.com
595,The Valspar Corporation,584,Gary E. Hendrickson,"901 Third Ave. S., Minneapolis, MN 55402",www.valsparglobal.com
596,The Brink’s Company,594,Thomas C. Schievelbein,"1801 Bayberry Court, Richmond, VA 23226",www.brinks.com
597,"Hasbro, Inc.",576,Brian D. Goldner,"1027 Newport Ave., Pawtucket, RI 02861",www.hasbro.com
598,RPM International Inc.,613,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44256",www.rpminc.com
599,"salesforce.com, inc.",702,Marc R. Benioff,"1 Market St., San Francisco, CA 94105",www.salesforce.com
600,"The Manitowoc Company, Inc.",591,Glen E. Tellock,"2400 S. 44th St., Manitowoc, WI 54220",www.manitowoc.com
601,Adobe Systems Incorporated,540,Shantanu Narayen,"345 Park Ave., San Jose, CA 95110",www.adobe.com
602,"Lithia Motors, Inc.",653,Bryan B. DeBoer,"150 N. Bartlett St., Medford, OR 97501",www.lithiamotors.com
603,"Belk, Inc.",592,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
604,Tiffany & Co.,611,Michael J. Kowalski,"727 Fifth Ave., New York, NY 10022",www.tiffany.com
605,Pioneer Natural Resources Company,667,Scott D. Sheffield,"5205 N. O'Connor Blvd., Irving, TX 75039",www.pxd.com
606,"Hospira, Inc.",575,F. Michael Ball,"275 N. Field Dr., Lake Forest, IL 60045",www.hospira.com
607,Liberty Media Corporation,-,Gregory B. Maffei,"12300 Liberty Blvd., Englewood, CO 80112",www.libertymedia.com
608,Hillshire Brands Company,288,Sean M. Connolly,"400 S. Jefferson St., Chicago, IL 60607",www.hillshirebrands.com
609,Protective Life Corporation,628,John D. Johns,"2801 Hwy. 280 S., Birmingham, AL 35223",www.protective.com
610,"Roundy’s, Inc.",602,Robert A. Mariano,"875 E. Wisconsin Ave., Milwaukee, WI 53202",www.roundys.com
611,"Adams Resources & Energy, Inc.",651,Frank T. Webster,"17 S. Briar Hollow Lane, Houston, TX 77027",www.adamsresources.com
612,Atmos Energy Corporation,634,Kim R. Cocklin,"5430 L.B.J. Freeway, Dallas, TX 75240",www.atmosenergy.com
613,Brunswick Corporation,615,Dustan E. McCoy,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
614,Graham Holdings Company,580,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
615,Stater Bros. Holdings Inc.,603,Jack H. Brown,"301 S. Tippecanoe Ave., San Bernadino, CA 92408",www.staterbros.com
616,"American Tire Distributors Holdings, Inc.",647,William E. Berry,"12200 Herbert Wayne Court, Huntersville, NC 28078",www.atd-us.com
617,Xylem Inc.,612,Patrick K. Decker,"1 International Dr., Rye Brook, NY 10573",www.xyleminc.com
618,PolyOne Corporation,715,Robert M. Patterson,"33587 Walker Rd., Avon Lake, OH 44012",www.polyone.com
619,Del Monte Corporation,623,David J. West,"1 Maritime Plaza, San Francisco, CA 94111",www.delmontefoods.com
620,Electronic Arts Inc.,565,Andrew Wilson,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
621,Polaris Industries Inc.,674,Scott W. Wine,"2100 Hwy. 55, Medina, MN 55340",www.polaris.com
622,Torchmark Corporation,631,"Gary L. Coleman, Larry M. Hutchison","3700 S. Stonebridge Dr. , McKinney, TX 75070",www.torchmarkcorp.com
623,The Jones Group Inc.,608,Wesley R. Card,"1411 Broadway, New York, NY 10018",www.jonesgroupinc.com
624,Westlake Chemical Corporation,633,Albert Chao,"2801 Post Oak Blvd., Houston, TX 77056",www.westlake.com
625,"Flowers Foods, Inc.",703,Allen L. Shiver,"1919 Flowers Circle, Thomasville, GA 31757",www.flowersfoods.com
626,"Leggett & Platt, Incorporated",619,David S. Haffner,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
627,"Watsco, Inc.",648,Albert H. Nahmad,"2665 S. Bayshore Dr., Miami, FL 33133",www.watsco.com
628,"Oil States International, Inc.",537,Cindy B. Taylor,"333 Clay St., Houston, TX 77002",www.oilstatesintl.com
629,"Ingles Markets, Incorporated",620,Robert P. Ingle II,"2913 U.S. Hwy. 70 W., Black Mountain, NC 28711",www.ingles-markets.com
630,"Envision Healthcare Holdings, Inc.",669,William A. Sanger,"6200 S. Syracuse Way, Greenwood Village, CO 80111",www.evhc.net
631,Carlisle Companies Incorporated,627,David A. Roberts,"11605 N. Community House Rd., Charlotte, NC 28277",www.carlisle.com
632,Silgan Holdings Inc.,632,Anthony J. Allott,"4 Landmark Sq., Stamford, CT 06901",www.silganholdings.com
633,"Triumph Group, Inc.",650,Jeffry D. Frisby,"899 Cassatt Rd., Berwyn, PA 19312",www.triumphgroup.com
634,Meritor Inc.,536,Ivor J. Evans,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
635,"Unified Grocers, Inc.",610,Robert M. Ling Jr.,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
636,"Thor Industries, Inc.",697,Robert W. Martin,"601 E. Beardsley Ave., Elkhart, IN 46514",www.thorindustries.com
637,CACI International Inc.,614,Kenneth Asbury,"1100 N. Glebe Rd., Arlington, VA 22201",www.caci.com
638,"Apollo Education Group, Inc.",554,Gregory W. Cappelli,"4025 S. Riverpoint Pkwy., Phoenix, AZ 85040",www.apollogrp.edu
639,"Lexmark International, Inc.",609,Paul A. Rooke,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
640,Packaging Corporation of America,740,Mark W. Kowlzan,"1955 W. Field Court, Lake Forest, IL 60045",www.packagingcorp.com
641,"Securian Financial Group, Inc.",639,Robert L. Senkler,"400 Robert St. N., St. Paul, MN 55101",www.securian.com
642,"Patterson Companies, Inc.",636,Scott P. Anderson,"1031 Mendota Heights Rd., St. Paul, MN 55120",www.pattersoncompanies.com
643,"Sally Beauty Holdings, Inc.",638,Gary G. Winterhalter,"3001 Colorado Blvd., Denton, TX 76210",www.sallybeautyholdings.com
644,"ARRIS Group, Inc.",-,Robert J. Stanzione,"3871 Lakefield Dr., Suwanee, GA 30024",www.arrisi.com
645,Molex Incorporated,644,Martin P. Slark,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
646,Cabela’s Incorporated,691,Thomas L. Millner,"1 Cabela Dr., Sidney, NE 69160",www.cabelas.com
647,Lam Research Corporation,775,Martin B. Anstice,"4650 Cushing Pkwy., Fremont, CA 94538",www.lamrc.com
648,Towers Watson & Co.,649,John J. Haley,"875 Third Ave., New York, NY 10022",www.towerswatson.com
649,"AMETEK, Inc.",662,Frank S. Hermance,"1100 Cassatt Rd., Berwyn, PA 19312",www.ametek.com
650,USG Corporation,663,James S. Metcalf,"550 W. Adams St., Chicago, IL 60661",www.usg.com
651,CareFusion Corporation,622,Kieran T. Gallahue,"3750 Torrey View Court, San Diego, CA 92130",www.carefusion.com
652,"Magellan Health Services, Inc.",675,Barry M. Smith,"55 Nod Rd., Avon, CT 06001",www.magellanhealth.com
653,Perrigo Company plc,680,Joseph C. Papa,"515 Eastern Ave., Allegan, MI 49010",www.perrigo.com
654,CIT Group Inc.,589,John A. Thain,"11 W. 42nd St., New York, NY 10036",www.cit.com
655,"Rockwood Holdings, Inc.",640,Seifi Ghasemi,"100 Overlook Center, Princeton, NJ 08540",www.rocksp.com
656,"Clean Harbors, Inc.",882,Alan S. McKim,"42 Longwater Dr., Norwell, MA 02061",www.cleanharbors.com
657,RadioShack Corporation,556,Joseph C. Magnacca,"300 RadioShack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
658,"T. Rowe Price Group, Inc.",709,James A. C. Kennedy,"100 E. Pratt St., Baltimore, MD 21202",www.troweprice.com
659,"B/E Aerospace, Inc.",696,"Amin J. Khoury, Werner Lieberherr","1400 Corporate Center Way, Wellington, FL 33414",www.beaerospace.com
660,"CommScope Holding Company, Inc.",-,Marvin S. Edwards Jr.,"1100 CommScope Place S.E., Hickory, NC 28602",www.commscope.com
661,NuStar Energy L.P.,389,Bradley C. Barron,"19003 IH-10 W., San Antonio, TX 78257",www.nustarenergy.com
662,Cabot Corporation,660,Patrick M. Prevost,"2 Seaport Lane, Boston, MA 02210",www.cabot-corp.com
663,Ryerson Holding Corporation,-,Michael C. Arnold,"227 W. Monroe St., Chicago, IL 60606",www.ryerson.com
664,Unisys Corporation,621,J. Edward Coleman,"801 Lakeview Dr., Blue Bell, PA 19422",www.unisys.com
665,United Refining Company,641,John A. Catsimatidis,"15 Bradley St., Warren, PA 16365",www.urc.com
666,"Continental Resources, Inc.",796,Harold G. Hamm,"20 N. Broadway, Oklahoma City, OK 73102",www.clr.com
667,Pinnacle West Capital Corporation,668,Donald E. Brandt,"400 N. Fifth St., Phoenix, AZ 85004",www.pinnaclewest.com
668,COUNTRY Financial,654,Kurt F. Bock,"1701 N. Towanda Ave., Bloomington, IL 61701",www.countryfinancial.com
669,Cooper Tire & Rubber Company,560,Roy V. Armes,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
670,"HSN, Inc.",666,Mindy F. Grossman,"1 HSN Dr., St. Petersburg, FL 33729",www.hsni.com
671,"Helmerich & Payne, Inc.",684,Hans Helmerich,"1437 S. Boulder Ave., Tulsa, OK 74119",www.hpinc.com
672,"Rush Enterprises, Inc.",695,W. M. Rush,"555 Interstate 35 S., New Braunfels, TX 78130",www.rushenterprises.com
673,"Hub Group, Inc.",688,David P. Yeager,"2000 Clearwater Dr., Oak Brook, IL 60523",www.hubgroup.com
674,Southwestern Energy Company,768,Steven L. Mueller,"2350 N. Sam Houston Pkwy. E., Houston, TX 77032",www.swn.com
675,CMFG Life Insurance Company,693,Robert N. Trunzo,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
676,American Tower Corporation,734,James D. Taiclet Jr.,"116 Huntington Ave., Boston, MA 02116",www.americantower.com
677,Systemax Inc.,635,Richard Leeds,"11 Harbor Park Dr., Port Washington, NY 11050",www.systemax.com
678,Fastenal Company,687,Willard D. Oberton,"2001 Theurer Blvd., Winona, MN 55987",www.fastenal.com
679,ADT Corporation,671,Naren Gursahaney,"1501 Yamato Rd., Boca Raton, FL 33431",www.adt.com
680,"First Solar, Inc.",657,James A. Hughes,"350 W. Washington St., Tempe, AZ 85281",www.firstsolar.com
681,"American Eagle Outfitters, Inc.",642,Jay L. Schottenstein,"77 Hot Metal St., Pittsburgh, PA 15203",www.ae.com
682,"Valmont Industries, Inc.",706,Mogens C. Bay,"1 Valmont Plaza, Omaha, NE 68154",www.valmont.com
683,"SkyWest, Inc.",637,Jerry C. Atkin,"444 S. River Rd., St. George, UT 84790",www.skywest.com
684,"Delta Tucker Holdings, Inc.",581,Steven F. Gaffney,"1700 Old Meadow Rd., McLean, VA 22102",www.dyn-intl.com
685,"Oceaneering International, Inc.",752,M. Kevin McEvoy,"11911 FM 529 Rd., Houston, TX 77041",www.oceaneering.com
686,EchoStar Corporation,689,Michael T. Dugan,"100 Inverness Terrace E., Englewood, CO 80112",www.echostar.com
687,Alliant Energy Corporation,655,Patricia L. Kampling,"4902 N. Biltmore Lane, Madison, WI 53718",www.alliantenergy.com
688,Boise Cascade Company,754,Thomas E. Carlile,"1111 W. Jefferson St., Boise, ID 83702",www.bc.com
689,Lennox International Inc.,658,Todd M. Bluedorn,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
690,The Babcock & Wilcox Company,670,E. James Ferland,"13024 Ballantyne Corporate Place, Charlotte, NC 28277",www.babcock.com
691,"Fossil Group, Inc.",735,Kosta N. Kartsotis,"901 S. Central Expressway, Richardson, TX 75080",www.fossilgroup.com
692,"Hawaiian Electric Industries, Inc.",656,Constance H. Lau,"1001 Bishop St., Honolulu, HI 96813",www.hei.com
693,"Roper Industries, Inc.",714,Brian D. Jellison,"6901 Professional Pkwy. E., Sarasota, FL 34240",www.roperind.com
694,Snap-on Incorporated,694,Nicholas T. Pinchuk,"2801 80th St., Kenosha, WI 53143",www.snapon.com
695,"Arch Coal, Inc.",564,John W. Eaves,"1 CityPlace Dr., St. Louis, MO 63141",www.archcoal.com
696,"Chipotle Mexican Grill, Inc.",763,"M. Steven Ells , Montgomery F. Moran","1401 Wynkoop St., Denver, CO 80202",www.chipotle.com
697,"The NASDAQ OMX Group, Inc.",690,Robert Greifeld,"1 Liberty Plaza, New York, NY 10006",www.nasdaqomx.com
698,"American Axle & Manufacturing Holdings, Inc.",723,David C. Dauch,"1 Dauch Dr., Detroit, MI 48211",www.aam.com
699,New Jersey Resources Corporation,863,Laurence M. Downes,"1415 Wyckoff Rd., Wall, NJ 07719",www.njresources.com
700,"Church & Dwight Co., Inc.",725,James R. Craigie,"500 Charles Ewing Blvd., Ewing, NJ 08628",www.churchdwight.com
701,"The ServiceMaster Company, LLC",678,Robert J. Gillette,"860 Ridge Lake Blvd., Memphis, TN 38120",www.servicemaster.com
702,"Exterran Holdings, Inc.",736,D. Bradley Childers,"16666 Northchase Dr., Houston, TX 77060",www.exterran.com
703,"Puget Energy, Inc.",673,Kimberly J. Harris,"10885 N.E. 4th St., Bellevue, WA 98004",www.pugetenergy.com
704,Eastman Kodak Company,562,Jeffrey J. Clarke,"343 State St., Rochester, NY 14650",www.kodak.com
705,Hubbell Incorporated,705,David G. Nord,"40 Waterview Dr., Shelton, CT 06484",www.hubbell.com
