Rank,Title,Previous Rank,CEO,Address,Website
471,Western & Southern Mutual Holding Company,482,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
472,"The Andersons, Inc.",517,Michael J. Anderson,"480 W. Dussel Dr., Maumee, OH 43537",www.andersonsinc.com
473,priceline.com Incorporated,539,Jeffery H. Boyd,"800 Connecticut Ave., Norwalk, CT 6854",www.pricelinegroup.com
474,"United Natural Foods, Inc.",520,Steven L. Spinner,"313 Iron Horse Way, Providence, RI 2908",www.unfi.com
475,Spectra Energy Corp,438,Gregory L. Ebel,"5400 Westheimer Court, Houston, TX 77056",www.spectraenergy.com
476,Owens Corning,454,Michael H. Thaman,"1 Owens Corning Pkwy., Toledo, OH 43659",www.owenscorning.com
477,Avaya Inc.,442,Kevin J. Kennedy,"211 Mount Airy Rd., Basking Ridge, NJ 7920",www.avaya.com
478,"Wynn Resorts, Limited",462,Stephen A. Wynn,"3131 Las Vegas Blvd. S., Las Vegas, NV 89109",www.wynnresorts.com
479,"Bemis Company, Inc.",457,Henry J. Theisen,"1 Neenah Center, Neenah, WI 54956",www.bemis.com
480,NiSource Inc.,409,Robert C. Skaggs Jr.,"801 E. 86th Ave., Merrillville, IN 46410",www.nisource.com
481,"MetroPCS Communications, Inc.",490,Roger D. Linquist,"2250 Lakeside Blvd., Richardson, TX 75082",www.metropcs.com
482,"Facebook, Inc.",598,Mark Zuckerberg,"1601 Willow Rd., Menlo Park, CA 94025",www.facebook.com
483,"Pepco Holdings, Inc.",415,Joseph M. Rigby,"701 Ninth St. N.W., Washington, DC 20068",www.pepcoholdings.com
484,United Stationers Inc.,478,P. Cody Phipps,"1 Parkway N. Blvd., Deerfield, IL 60015",www.unitedstationers.com
485,"American Financial Group, Inc.",505,Carl H. Lindner lll,"301 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
486,"J.B. Hunt Transport Services, Inc.",521,John N. Roberts III,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.jbhunt.com
487,SanDisk Corporation,430,Sanjay Mehrotra,"951 SanDisk Dr., Milpitas, CA 95035",www.sandisk.com
488,The Charles Schwab Corporation,485,Walter W. Bettinger II,"211 Main St., San Francisco, CA 94105",www.aboutschwab.com
489,Pitney Bowes Inc.,461,Marc B. Lautenbach,"1 Elmcroft Rd., Stamford, CT 6926",www.pb.com
490,Allegheny Technologies Incorporated,468,Richard J. Harshman,"1000 Six PPG Place, Pittsburgh, PA 15222",www.atimetals.com
491,"The Jones Financial Companies,L.L.L.P.",516,James D. Weddle,"12555 Manchester Rd., Des Peres, MO 63131",www.edwardjones.com
492,Frontier Communications Corporation,464,Mary Agnes Wilderotter,"3 High Ridge Park, Stamford, CT 6905",www.frontier.com
493,The Timken Company,470,James W. Griffith,"1835 Dueber Ave. S.W., Canton, OH 44706",www.timken.com
494,Yahoo! Inc.,483,Marissa A. Mayer,"701 First Ave., Sunnyvale, CA 94089",www.yahoo.com
495,JetBlue Airways Corporation,524,David Barger,"27-01 Queens Plaza N., Long Island City, NY 11101",www.jetblue.com
496,Old Republic International Corporation,511,Aldo C. Zucaro,"307 N. Michigan Ave., Chicago, IL 60601",www.oldrepublic.com
497,"Simon Property Group, Inc.",543,David Simon,"225 W. Washington St., Indianapolis, IN 46204",www.simon.com
498,YRC Worldwide Inc.,487,James L. Welch,"10990 Roe Ave., Overland Park, KS 66211",www.yrcw.com
499,"CA, Inc.",522,Michael P. Gregoire,"1 CA Plaza, Islandia, NY 11749",www.ca.com
500,Nash-Finch Company,498,Alec C. Covington,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
501,"PulteGroup, Inc.",562,Richard J. Dugas Jr.,"100 Bloomfield Hills Pkwy., Bloomfield Hills, MI 48304",www.pultegroupinc.com
502,Sonoco Products Company,525,M. Jack Sanders,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
503,"Berry Plastics Group, Inc.",518,Jonathan D. Rich,"101 Oakley St., Evansville, IN 47710",www.berryplastics.com
504,"Coach, Inc.",560,Lew Frankfort,"516 W. 34th St., New York, NY 10001",www.coach.com
505,Momentive Specialty Chemicals Inc.,452,Craig O. Morrison,"180 E. Broad St., Columbus, OH 43215",www.momentive.com
506,"Asbury Automotive Group, Inc.",537,Craig T. Monaghan,"2905 Premiere Pkwy. N.W., Duluth, GA 30097",www.asburyauto.com
507,Alleghany Corporation,-,Weston M. Hicks,"7 Times Sq., New York, NY 10036",www.alleghany.com
508,Flowserve Corporation,523,Mark A. Blinn,"5215 N. O'Connor Blvd., Irving, TX 75039",www.flowserve.com
509,"Airgas, Inc.",548,Michael L. Molinini,"259 N. Radnor-Chester Rd., Radnor, PA 19087",www.airgas.com
510,KeyCorp,499,Beth E. Mooney,"127 Public Sq., Cleveland, OH 44114",www.key.com
511,"Rockwell Collins, Inc.",496,Clayton M. Jones,"400 Collins Rd. N.E., Cedar Rapids, IA 52498",www.rockwellcollins.com
512,Realogy Holdings Corporation,564,Richard A. Smith,"175 Park Ave., Madison, NJ 7940",www.realogy.com
513,Tractor Supply Company,553,Gregory A. Sandfort,"200 Powell Place, Brentwood, TN 37027",www.tractorsupply.com
514,"Calumet Specialty Products Partners, L.P.",674,F. William Grube,"2780 Waterfront Pkwy. E. Dr., Indianapolis, IN 46214",www.calumetspecialty.com
515,"Alaska Air Group, Inc.",542,Bradley D. Tilden,"19300 International Blvd., Seattle, WA 98188",www.alaskaair.com
516,"Lorillard, Inc.",528,Murray S. Kessler,"714 Green Valley Rd., Greensboro, NC 27408",www.lorillard.com
517,"Ralcorp Holdings, Inc.",506,Gary M. Rodkin,"800 Market St., St. Louis, MO 63101",www.conagrafoods.com
518,Hanesbrands Inc.,512,Richard A. Noll,"1000 E. Hanes Mill Rd., Winston-Salem, NC 27105",www.hanes.com
519,Alliant Techsystems Inc.,491,Mark W. DeYoung,"1300 Wilson Blvd., Arlington, VA 22209",www.atk.com
520,Levi Strauss & Co.,501,Charles V. Bergh,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
521,M&T Bank Corporation,536,Robert G. Wilmers,"1 M&T Plaza, Buffalo, NY 14203",www.mtb.com
522,"The Hanover Insurance Group, Inc.",574,Frederick H. Eppinger,"440 Lincoln St., Worcester, MA 1653",www.hanover.com
523,"Forest Laboratories, Inc.",533,Howard Solomon,"909 Third Ave., New York, NY 10022",www.frx.com
524,"Superior Energy Services, Inc.",905,David D. Dunlap,"11000 Equity Dr., Houston, TX 77041",www.superiorenergy.com
525,"Energizer Holdings, Inc.",510,Ward M. Klein,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.energizer.com
526,"Harris Teeter Supermarkets, Inc.",514,Thomas W. Dickson,"701 Crestdale Rd., Matthews, NC 28105",www.thekrogerco.com
527,The First American Financial Corporation,584,Dennis J. Gilmore,"1 First American Way, Santa Ana, CA 92707",www.firstam.com
528,Wyndham Worldwide Corporation,547,Stephen P. Holmes,"22 Sylvan Way, Parsippany, NJ 7054",www.wyndhamworldwide.com
529,Abercrombie & Fitch Co.,561,Michael S. Jeffries,"6301 Fitch Path, New Albany, OH 43054",www.abercrombie.com
530,Resolute Forest Products Inc.,503,Richard Garneau,"5300 Cureton Ferry Rd., Catawba, SC 29704",www.resolutefp.com
531,"Discovery Communications, Inc.",552,David M. Zaslav,"1 Discovery Place, Silver Spring, MD 20910",www.discoverycommunications.com
532,"Fiserv, Inc.",540,Jeffery W. Yabuki,"255 Fiserv Dr., Brookfield, WI 53045",www.fiserv.com
533,Harbinger Group Inc.,629,Philip A. Falcone,"450 Park Ave., New York, NY 10022",www.harbingergroupinc.com
534,"Zimmer Holdings, Inc.",529,David C. Dvorak,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
535,"Noble Energy, Inc.",593,Charles D. Davidson,"100 Glenborough Dr., Houston, TX 77067",www.nobleenergyinc.com
536,Meritor Inc.,481,Charles G. McClure Jr.,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
537,"Oil States International, Inc.",628,Cindy B. Taylor,"333 Clay St., Houston, TX 77002",www.oilstatesintl.com
538,Aleris Corporation,494,Steven J. Demetriou,"25825 Science Park Dr., Cleveland, OH 44122",www.aleris.com
539,"Michaels Stores, Inc.",555,Carl S. Rubin,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
540,Adobe Systems Incorporated,554,Shantanu Narayen,"345 Park Ave., San Jose, CA 95110",www.adobe.com
541,Factory Mutual Insurance Company,572,Shivan S. Subramaniam,"270 Central Ave., Johnston, RI 2919",www.fmglobal.com
542,"Juniper Networks, Inc.",530,Kevin R. Johnson,"1194 N. Mathilda Ave., Sunnyvale, CA 94089",www.juniper.net
543,"Harman International Industries, Incorporated",592,Dinesh C. Paliwal,"400 Atlantic St., Stamford, CT 6901",www.harman.com
544,"Buckeye Partners, L.P.",502,Clark C. Smith,"1 Greenway Plaza, Houston, TX 77046",www.buckeye.com
545,"D.R. Horton, Inc.",611,Donald J. Tomnitz,"301 Commerce St., Fort Worth, TX 76102",www.drhorton.com
546,Northern Tier Energy LP,-,Hank Kuchta,"38C Grove St., Ridgefield, CT 6877",www.ntenergy.com
547,"Neiman Marcus, Inc.",568,Karen W. Katz,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
548,"CNO Financial Group, Inc.",563,Edward J. Bonach,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
549,Graphic Packaging Holding Company,556,David W. Scheible,"1500 Riveredge Pkwy., Atlanta, GA 30328",www.graphicpkg.com
550,SunGard Data Systems Inc.,480,Russell P. Fradin,"680 E. Swedesford Rd., Wayne, PA 19087",www.sungard.com
551,ABM Industries Incorporated,551,Henrik C. Slipsager,"551 Fifth Ave., New York, NY 10176",www.abm.com
552,Amphenol Corporation,573,R. Adam Norwitt,"358 Hall Ave., Wallingford, CT 6492",www.amphenol.com
553,NVIDIA Corporation,570,Jen-Hsun Huang,"2701 San Tomas Expressway, Santa Clara, CA 95050",www.nvidia.com
554,"Apollo Group, Inc.",504,Gregory W. Cappelli,"4025 S. Riverpoint Pkwy., Phoenix, AZ 85040",www.apollogrp.edu
555,Greif,550,David B. Fischer,"425 Winter Rd., Delaware, OH 43015",www.greif.com
556,RadioShack Corporation,531,Joseph C. Magnacca,"300 RadioShack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
557,Wisconsin Energy Corporation,526,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
558,Intuit Inc.,580,Brad D. Smith,"2700 Coast Ave., Mountain View, CA 94043",www.intuit.com
559,"Integrys Energy Group, Inc.",508,Charles A. Schrock,"130 E. Randolph St., Chicago, IL 60601",www.integrysgroup.com
560,Cooper Tire & Rubber Company,575,Roy V. Armes,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
561,Northern Trust Corporation,558,Frederick H. Waddell,"50 S. LaSalle St., Chicago, IL 60603",www.northerntrust.com
562,Eastman Kodak Company,408,Antonio M. Perez,"343 State St., Rochester, NY 14650",www.kodak.com
563,SCANA Corporation,534,Kevin B. Marsh,"100 Scana Pkwy., Cayce, SC 29033",www.scana.com
564,"Arch Coal, Inc.",545,John W. Eaves,"1 CityPlace Dr., St. Louis, MO 63141",www.archcoal.com
565,Electronic Arts Inc.,615,Lawrence F. Probst III,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
566,"VWR Funding, Inc.",559,Manuel A. H. Brocke-Benz,"100 Matsonford Rd., Radnor, PA 19087",www.vwr.com
567,"Quad/Graphics, Inc.",509,J. Joel Quadracci,"N61 W23044 Harry's Way, Sussex, WI 53089",www.qg.com
568,LKQ Corporation,654,Robert L. Wagman,"500 W. Madison St., Chicago, IL 60661",www.lkqcorp.com
569,"United Rentals, Inc.",771,Michael J. Kneeland,"5 Greenwich Office Park, Greenwich, CT 6831",www.ur.com
570,Tutor Perini Corporation,597,Ronald N. Tutor,"15901 Olden St., Sylmar, CA 91342",www.tutorperini.com
571,Robert Half International Inc.,589,Harold M. Messmer Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
572,Cincinnati Financial Corporation,587,Steven J. Johnston,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
573,Lennar Corporation,678,Stuart A. Miller,"700 N.W. 107th Ave., Miami, FL 33172",www.lennar.com
574,Cintas Corporation,585,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
575,"Hospira, Inc.",566,F. Michael Ball,"275 N. Field Dr., Lake Forest, IL 60045",www.hospira.com
576,"Hasbro, Inc.",546,Brian D. Goldner,"1027 Newport Ave., Pawtucket, RI 2862",www.hasbro.com
577,"Burlington Coat Factory Investments Holdings, Inc.",583,Thomas A. Kingsbury,"1830 Route 130 N., Burlington, NJ 8016",www.burlingtonstores.com
578,"MDU Resources Group, Inc.",567,David L. Goodin,"1200 W. Century Ave., Bismarck, ND 58503",www.mdu.com
579,"Genesis Energy, L.P.",679,Grant E. Sims,"919 Milam St., Houston, TX 77002",www.genesisenergy.com
580,The Washington Post Company,549,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
581,"Delta Tucker Holdings, Inc.",595,Steven F. Gaffney,"3190 Fairview Park Dr., Falls Church, VA 22042",www.dyn-intl.com
582,"Williams-Sonoma, Inc.",596,Laura J. Alber,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
583,"Expedia, Inc.",565,Dara Khosrowshahi,"333 108th Ave. N.E., Bellevue, WA 98004",www.expediainc.com
584,The Valspar Corporation,571,Gary E. Hendrickson,"901 Third Ave. S., Minneapolis, MN 55402",www.valsparglobal.com
585,The Blackstone Group L.P.,657,Stephen A. Schwarzman,"345 Park Ave., New York, NY 10154",www.blackstone.com
586,"LifePoint Hospitals, Inc.",622,William F. Carpenter III,"103 Powell Court, Brentwood, TN 37027",www.lifepointhospitals.com
587,"Nexeo Solutions Holdings, LLC",-,David A. Bradley,"9303 New Trails, The Woodlands, TX 77381",www.nexeosolutions.com
588,"McCormick & Company, Incorporated",601,Alan D. Wilson,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
589,CIT Group Inc.,489,John A. Thain,"11 W. 42nd St., New York, NY 10036",www.cit.com
590,"Bloomin’ Brands, Inc.",-,Elizabeth A. Smith,"2202 N. West Shore Blvd., Tampa, FL 33607",www.bloominbrands.com
591,"The Manitowoc Company, Inc.",608,Glen E. Tellock,"2400 S. 44th St., Manitowoc, WI 54221",www.manitowoc.com
592,"Belk, Inc.",599,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
593,Hyatt Hotels Corporation,600,Mark S. Hoplamazian,"71 S. Wacker Dr., Chicago, IL 60606",www.hyatt.com
594,The Brink’s Company,577,Thomas C. Schievelbein,"1801 Bayberry Court, Richmond, VA 23226",www.brinks.com
595,"Trinity Industries, Inc.",680,Timothy R. Wallace,"2525 Stemmons Freeway, Dallas, TX 75207",www.trin.net
596,Jones Lang LaSalle Incorporated,617,Colin Dyer,"200 E. Randolph Dr., Chicago, IL 60601",www.jll.com
597,AGL Resources Inc.,825,John W. Somerhalder II,"10 Peachtree Place N.E., Atlanta, GA 30309",www.aglresources.com
598,Molson Coors Brewing Company,625,Peter Swinburn,"1225 17th St., Denver, CO 80202",www.molsoncoors.com
599,Colfax Corporation,-,Steven E. Simms,"8170 Maple Lawn Blvd., Fulton, MD 20759",www.colfaxcorp.com
600,Mead Johnson Nutrition Company,604,Peter Kasper Jakobsen,"2701 Patriot Blvd., Glenview, IL 60026",www.meadjohnson.com
601,"Raymond James Financial, Inc.",636,Paul C. Reilly,"880 Carillon Pkwy., St. Petersburg, FL 33716",www.raymondjames.com
602,"Roundy’s, Inc.",582,Robert A. Mariano,"875 E. Wisconsin Ave., Milwaukee, WI 53202",www.roundys.com
603,Stater Bros. Holdings Inc.,602,Jack H. Brown,"301 S. Tippecanoe Ave., San Bernadino, CA 92408",www.staterbros.com
604,"Jefferies Group, Inc.",624,Richard B. Handler,"520 Madison Ave., New York, NY 10022",www.leucadia.com
605,Green Mountain Coffee Roasters,766,Brian P. Kelley,"33 Coffee Lane, Waterbury, VT 5676",www.gmcr.com
606,"MasTec, Inc.",689,Jos_ R. Mas,"800 S. Douglas Rd., Coral Gables, FL 33134",www.mastec.com
607,Life Technologies Corporation,590,Gregory T. Lucier,"5791 Van Allen Way, Carlsbad, CA 92008",www.lifetechnologies.com
608,The Jones Group Inc.,588,Wesley R. Card,"1411 Broadway, New York, NY 10018",www.jonesgroupinc.com
609,"Lexmark International, Inc.",557,Paul A. Rooke,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
610,"Unified Grocers, Inc.",581,Robert M. Ling Jr.,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
611,Tiffany & Co.,610,Michael J. Kowalski,"727 Fifth Ave., New York, NY 10022",www.tiffany.com
612,Xylem Inc.,586,Gretchen W. McClain,"1133 Westchester Ave., White Plains, NY 10604",www.xyleminc.com
613,RPM International Inc.,637,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44256",www.rpminc.com
614,CACI International Inc.,618,Kenneth Asbury,"1100 N. Glebe Rd., Arlington, VA 22201",www.caci.com
615,Brunswick Corporation,594,Dustan E. McCoy,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
616,NYSE Euronext,519,Duncan L. Niederauer,"11 Wall St., New York, NY 10005",www.nyse.com
617,FMC Corporation,638,Pierre R. Brondeau,"1735 Market St., Philadelphia, PA 19103",www.fmc.com
618,"Team Health Holdings, Inc.",672,Greg Roth,"265 Brookview Centre Way, Knoxville, TN 37919",www.teamhealth.com
619,"Leggett & Platt, Incorporated",612,David S. Haffner,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
620,"Ingles Markets, Incorporated",620,Robert P. Ingle II,"2913 U.S. Hwy. 70 W., Black Mountain, NC 28711",www.ingles-markets.com
621,Unisys Corporation,579,J. Edward Coleman,"801 Lakeview Dr., Blue Bell, PA 19422",www.unisys.com
622,CareFusion Corporation,578,Kieran T. Gallahue,"3750 Torrey View Court, San Diego, CA 92130",www.carefusion.com
623,Del Monte Corporation,607,David J. West,"1 Maritime Plaza, San Francisco, CA 94111",www.delmontefoods.com
624,OGE Energy Corp.,576,Peter B. Delaney,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.oge.com
625,LPL Financial Holdings Inc.,627,Mark S. Casady,"75 State St., Boston, MA 2109",www.lpl.com
626,Alliance Data Systems Corporation,667,Edward J. Heffernan,"7500 Dallas Pkwy., Plano, TX 75024",www.alliancedata.com
627,Carlisle Companies Incorporated,658,David A. Roberts,"11605 N. Community House Rd., Charlotte, NC 28277",www.carlisle.com
628,Protective Life Corporation,619,John D. Johns,"2801 Highway 280 S., Birmingham, AL 35223",www.protective.com
629,"Netflix, Inc.",664,Reed Hastings,"100 Winchester Circle, Los Gatos, CA 95032",www.netflix.com
630,"Fortune Brands Home & Security, Inc.",644,Christopher J. Klein,"520 Lake Cook Rd., Deerfield, IL 60015",www.fbhs.com
631,Torchmark Corporation,639,Gary L. Coleman,"3700 S. Stonebridge Dr. , McKinney, TX 75070",www.torchmarkcorp.com
632,Silgan Holdings Inc.,626,Anthony J. Allott,"4 Landmark Sq., Stamford, CT 6901",www.silganholdings.com
633,Westlake Chemical Corporation,613,Albert Chao,"2801 Post Oak Blvd., Houston, TX 77056",www.westlake.com
634,Atmos Energy Corporation,532,Kim R. Cocklin,"5430 L.B.J. Freeway, Dallas, TX 75240",www.atmosenergy.com
635,Systemax Inc.,603,Richard Leeds,"11 Harbor Park Dr., Port Washington, NY 11050",www.systemax.com
636,"Patterson Companies, Inc.",635,Scott P. Anderson,"1031 Mendota Heights Rd., St. Paul, MN 55120",www.pattersoncompanies.com
637,"SkyWest, Inc.",609,Jerry C. Atkin,"444 S. River Rd., St. George, UT 84790",www.skywest.com
638,"Sally Beauty Holdings, Inc.",655,Gary G. Winterhalter,"3001 Colorado Blvd., Denton, TX 76210",www.sallybeautyholdings.com
639,"Securian Financial Group, Inc.",652,Robert L. Senkler,"400 Robert St. N., St. Paul, MN 55101",www.securian.com
640,"Rockwood Holdings, Inc.",605,Seifi Ghasemi,"100 Overlook Center, Princeton, NJ 8540",www.rocksp.com
641,United Refining Company,702,John A. Catsimatidis,"15 Bradley St., Warren, PA 16365",www.urc.com
642,"American Eagle Outfitters, Inc.",669,Robert Hanson,"77 Hot Metal St., Pittsburgh, PA 15203",www.ae.com
643,Swift Transportation Company,641,Jerry C. Moyes,"2200 S. 75th Ave., Phoenix, AZ 85043",www.swifttrans.com
644,Molex Incorporated,616,Martin P. Slark,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
645,"Green Plains Renewable Energy, Inc.",621,Todd A. Becker,"450 Regency Pkwy., Omaha, NE 68114",www.gpreinc.com
646,PHH Corporation,671,Glen A. Messina,"3000 Leadenhall Rd., Mount Laurel, NJ 8054",www.phh.com
647,"American Tire Distributors Holdings, Inc.",682,William E. Berry,"12200 Herbert Wayne Court, Huntersville, NC 28078",www.atd-us.com
648,"Watsco, Inc.",695,Albert H. Nahmad,"2665 S. Bayshore Dr., Miami, FL 33133",www.watsco.com
649,Towers Watson & Co.,656,John J. Haley,"875 Third Ave., New York, NY 10022",www.towerswatson.com
650,"Triumph Group, Inc.",706,Jeffry D. Frisby,"899 Cassatt Rd., Berwyn, PA 19312",www.triumphgroup.com
651,"Adams Resources & Energy, Inc.",662,Frank T. Webster,"17 S. Briar Hollow Lane, Houston, TX 77027",www.adamsresources.com
652,Sirius XM Radio Inc.,686,James E. Meyer,"1221 Ave. of the Americas, New York, NY 10020",www.siriusxm.com
653,"Lithia Motors, Inc.",739,Bryan B. DeBoer,"150 N. Bartlett St., Medford, OR 97501",www.lithia.com
654,COUNTRY Financial,645,Kurt F. Bock,"1701 N. Towanda Ave., Bloomington, IL 61701",www.countryfinancial.com
655,Alliant Energy Corporation,606,Patricia L. Kampling,"4902 N. Biltmore Lane, Madison, WI 53718",www.alliantenergy.com
656,"Hawaiian Electric Industries, Inc.",659,Constance H. Lau,"1001 Bishop St., Honolulu, HI 96813",www.hei.com
657,"First Solar, Inc.",738,James A. Hughes,"350 W. Washington St., Tempe, AZ 85281",www.firstsolar.com
658,Lennox International Inc.,647,Todd M. Bluedorn,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
659,"Ascena Retail Group, Inc.",705,David R. Jaffe,"30 Dunnigan Dr. , Suffern, NY 10901",www.ascenaretail.com
660,Cabot Corporation,648,Patrick M. Prevost,"2 Seaport Lane, Boston, MA 2210",www.cabot-corp.com
661,"Schnitzer Steel Industries, Inc.",631,Tamara L. Lundgren,"3200 N.W. Yeon Ave., Portland, OR 97210",www.schnitzersteel.com
662,"AMETEK, Inc.",691,Frank S. Hermance,"1100 Cassatt Rd., Berwyn, PA 19312",www.ametek.com
663,USG Corporation,684,James S. Metcalf,"550 W. Adams St., Chicago, IL 60661",www.usg.com
664,Axiall Corporation,661,Paul D. Carrico,"115 Perimeter Center Place, Atlanta, GA 30346",www.axiall.com
665,"H&R Block, Inc.",591,William C. Cobb,"1 H&R Block Way, Kansas City, MO 64105",www.hrblock.com
666,"HSN, Inc.",665,Mindy F. Grossman,"1 HSN Dr., St. Petersburg, FL 33729",www.hsni.com
667,Pioneer Natural Resources Company,623,Scott D. Sheffield,"5205 N. O'Connor Blvd., Irving, TX 75039",www.pxd.com
668,Pinnacle West Capital Corporation,653,Donald E. Brandt,"400 N. Fifth St., Phoenix, AZ 85004",www.pinnaclewest.com
669,Emergency Medical Services Corporation,676,William A. Sanger,"6200 S. Syracuse Way, Greenwood Village, CO 80111",www.evhc.net
670,The Babcock & Wilcox Company,699,E. James Ferland,"13024 Ballantyne Corporate Place, Charlotte, NC 28277",www.babcock.com
671,ADT Corporation,-,Naren Gursahaney,"1501 Yamato Rd., Boca Raton, FL 33431",www.adt.com
672,"WPX Energy, Inc.",569,Ralph A. Hill,"1 Williams Center, Tulsa, OK 74172",www.wpxenergy.com
673,"Puget Energy, Inc.",646,Kimberly J. Harris,"10885 N.E. Fourth St., Bellevue, WA 98004",www.pugetenergy.com
674,Polaris Industries Inc.,764,Scott W. Wine,"2100 Hwy. 55, Medina, MN 55340",www.polaris.com
675,"Magellan Health Services, Inc.",726,Barry M. Smith,"55 Nod Rd., Avon, CT 6001",www.magellanhealth.com
676,"Apollo Global Management, LLC",-,Leon Black,"9 W. 57th St., New York, NY 10019",www.agm.com
677,Cytec Industries Inc.,668,Shane D. Fleming,"5 Garret Mountain Plaza, Woodland Park, NJ 7424",www.cytec.com
678,The ServiceMaster Company,650,John Krenicki Jr.,"860 Ridge Lake Blvd., Memphis, TN 38120",www.servicemaster.com
679,"NVR, Inc.",759,Paul C. Saville,"11700 Plaza America Dr., Reston, VA 20190",www.nvrinc.com
680,Perrigo Company,735,Joseph C. Papa,"515 Eastern Ave., Allegan, MI 49010",www.perrigo.com
681,KLA-Tencor Corporation,666,Richard P. Wallace,"1 Technology Dr., Milpitas, CA 95035",www.kla-tencor.com
682,Regal Beloit Corporation,724,Mark J. Gliebe,"200 State St., Beloit, WI 53511",www.regalbeloit.com
683,W.R. Grace & Co.,663,Alfred E. Festa,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
684,"Helmerich & Payne, Inc.",787,Hans Helmerich,"1437 S. Boulder Ave., Tulsa, OK 74119",www.hpinc.com
685,Saks Incorporated,687,Stephen I. Sadove,"12 E. 49 St., New York, NY 10017",www.saksincorporated.com
686,"Leap Wireless International, Inc.",681,S. Douglas Hutcheson,"5887 Copley Dr., San Diego, CA 92111",www.att.com
687,Fastenal Company,737,Willard D. Oberton,"2001 Theurer Blvd., Winona, MN 55987",www.fastenal.com
688,"Hub Group, Inc.",745,David P. Yeager,"3050 Highland Pkwy., Downers Grove, IL 60515",www.hubgroup.com
689,EchoStar Corporation,740,Michael T. Dugan,"100 Inverness Terrace E., Englewood, CO 80112",www.echostar.com
690,"The NASDAQ OMX Group, Inc.",634,Robert Greifeld,"1 Liberty Plaza, New York, NY 10006",www.nasdaqomx.com
691,Cabela’s Incorporated,722,Thomas L. Millner,"1 Cabela Dr., Sidney, NE 69160",www.cabelas.com
692,"TECO Energy, Inc.",640,John B. Ramil,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
693,CMFG Life Insurance Company,692,Jeffrey Post,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
694,Snap-on Incorporated,693,Nicholas T. Pinchuk,"2801 80th St., Kenosha, WI 53143",www.snapon.com
695,"Rush Enterprises, Inc.",779,W. M. Rush,"555 IH-35 S., New Braunfels, TX 78130",www.rushenterprises.com
696,"B/E Aerospace, Inc.",793,Amin J. Khoury,"1400 Corporate Center Way, Wellington, FL 33414",www.beaerospace.com
697,"Thor Industries, Inc.",743,Peter B. Orthwein,"601 E. Beardsley Ave., Elkhart, IN 46514",www.thorindustries.com
698,Exide Technologies,709,James R. Bolch,"13000 Deerfield Pkwy., Milton, GA 30004",www.exide.com
699,"Rent-A-Center, Inc.",710,Mark E. Speese,"5501 Headquarters Dr., Plano, TX 75024",www.rentacenter.com
700,"Chiquita Brands International, Inc.",673,Edward F. Lonergan,"550 S. Caldwell St., Charlotte, NC 28202",www.chiquita.com
701,"NBTY, Inc.",-,Jeffrey A. Nagel,"2100 Smithtown Ave., Ronkonkoma, NY 11779",www.nbty.com
702,"salesforce.com, inc.",850,Marc R. Benioff,"1 Market St., San Francisco, CA 94105",www.salesforce.com
703,"Flowers Foods, Inc.",734,Allen L. Shiver,"1919 Flowers Circle, Thomasville, GA 31757",www.flowersfoods.com
