Rank,Title,Previous Rank,CEO,Address,Website
475,"BorgWarner, Inc.",506,Timothy M. Manganello,"3850 Hamlin Rd., Auburn Hills, MI 48326",www.borgwarner.com
476,"Graybar Electric Company, Inc.",462,Robert A. Reynolds Jr.,"34 N. Meramec Ave., St. Louis, MO 63105",www.graybar.com
477,"Advance Auto Parts, Inc.",487,Michael N. Coppola,"5673 Airport Rd., Roanoke, VA 24012",www.advanceautoparts.com
478,Jefferson-Pilot Corporation,461,Dennis R. Glass,"100 N. Greene St., Greensboro, NC 27401",www.jpfinancial.com
479,Mirant Corporation,424,Edward R. Muller,"1155 Perimeter Center W., Atlanta, GA 30338",www.mirant.com
480,"Freeport-McMoRan Copper & Gold, Inc.",674,Richard C. Adkerson,"1615 Poydras St., New Orleans, LA 70112",www.fcx.com
481,CNF Inc.,339,Douglas W. Stotlar,"2855 Campus Dr., San Mateo, CA 94403",www.con-way.com
482,Wm. Wrigley Jr. Company,496,William Wrigley Jr.,"410 N. Michigan Ave., Chicago, IL 60611",www.wrigley.com
483,"Peter Kiewit Sons&#039;, Inc.",521,Bruce E. Grewcock,"Kiewit Plaza, Omaha, NE 68131",www.kiewit.com
484,Levi Strauss & Co.,464,Philip A. Marineau,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
485,"Universal Health Services, Inc.",458,Alan B. Miller,"367 S. Gulph Rd., King of Prussia, PA 19406",www.uhsinc.com
486,The Lubrizol Corporation,543,James L. Hambrick,"29400 Lakeland Blvd., Wickliffe, OH 44092",www.lubrizol.com
487,"Constellation Brands, Inc.",504,Richard Sands,"370 Woodcliff Dr., Fairport, NY 14450",www.cbrands.com
488,Fiserv Inc.,510,Jeffery W. Yabuki,"255 Fiserv Dr., Brookfield, WI 53045",www.fiserv.com
489,Sealed Air Corporation,481,William V. Hickey,"Park 80 E., Saddle Brook, NJ 7663",www.sealedair.com
490,"Borders Group, Inc.",475,Gregory P. Josefowicz,"100 Phoenix Dr., Ann Arbor, MI 48108",www.borders.com/aboutus
491,Mutual of Omaha Insurance Companies,463,Daniel P. Neary,"Mutual of Omaha Plaza, Omaha, NE 68175",www.mutualofomaha.com
492,"American Financial Group, Inc.",472,Carl H. Linder lll,"1 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
493,Standard Pacific Corp.,519,Stephen J. Scarborough,"15326 Alton Pkwy., Irvine, CA 92618",www.standardpacifichomes.com
494,The ServiceMaster,488,Jonathan P. Ward,"3250 Lacey Rd., Downers Grove, IL 60515",www.servicemaster.com
495,"SunGard Data Systems, Inc.",503,-,"680 E. Swedesford Rd., Wayne, PA 19087",www.sungard.com
496,Frontier Oil Corporation,585,James R. Gibbs,"10000 Memorial Dr., Houston, TX 77024",www.frontieroil.com
497,"Pathmark Stores, Inc.",467,John T. Standley,"200 Milik St., Carteret, NJ 7008",www.pathmark.com
498,"Kindred Healthcare, Inc.",499,Paul J. Diaz,"680 S. Fourth St., Louisville, KY 40202",www.kindredhealthcare.com
499,Marshall & Ilsley Corporation,549,Dennis J. Kuester,"770 N. Water St., Milwaukee, WI 53202",www.micorp.com
500,"LandAmerica Financial Group, Inc.",507,Theodore L. Chandler Jr.,"101 Gateway Centre Pkwy., Richmond, VA 23235",www.landam.com
501,"Western Gas Resources, Inc.",561,Peter A. Dea,"1099 18th St., Denver, CO 80202",www.westerngas.com
502,Host Marriott Corporation,486,Christopher J. Nassetta,"6903 Rockledge Dr., Bethesda, MD 20817",www.hosthotels.com
503,URS Corporation,516,Martin M. Koffel,"600 Montgomery St., San Francisco, CA 94111",www.urs.com
504,"Brinker International, Inc.",492,Douglas H. Brooks,"6820 L.B.J. Freeway, Dallas, TX 75240",www.brinker.com
505,"Chiquita Brands International, Inc.",560,Fernando Aguirre,"250 E. Fifth St., Cincinnati, OH 45202",www.chiquita.com
506,"Expeditors International of Washington, Inc.",523,Peter J. Rose,"1015 Third Ave., Seattle, WA 98104",www.expeditors.com
507,Maxtor Corporation,482,Chong Sup Park,"500 McCarthy Blvd., Milpitas, CA 95035",www.maxtor.com
508,"Gateway, Inc.",495,Richard D. Snyder,"7565 Irvine Center Dr., Irvine, CA 92618",www.gateway.com
509,Anixter International Inc.,528,Robert W. Grubbs Jr.,"2301 Patriot Blvd., Glenview, IL 60026",www.anixter.com
510,Wisconsin Energy Corporation,471,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53201",www.wisconsinenergy.com
511,"The Pantry, Inc.",577,Peter J. Sodini,"1801 Douglas Dr., Sanford, NC 27331",www.thepantry.com
512,"The Neiman Marcus Group, Inc.",505,Burton M. Tansky,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
513,"Consol Energy, Inc.",597,J. Brett Harvey,"1800 Washington Rd., Pittsburgh, PA 15241",www.consolenergy.com
514,Old Republic International Corporation,508,Aldo C. Zucaro,"307 N. Michigan Ave., Chicago, IL 60601",www.oldrepublic.com
515,"Community Health Systems, Inc.",518,Wayne T. Smith,"7100 Commerce Way, Brentwood, TN 37027",www.chs.net
516,"Wendy&#039;s International, Inc.",498,John T. Schuessler,"4288 W. Dublin-Granville Rd., Dublin, OH 43017",www.wendys-invest.com
517,Cincinnati Financial Corporation,500,John J. Schiff Jr.,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
518,"PetsMart, Inc.",517,Philip L Francis,"19601 N. 27th Ave., Phoenix, AZ 85027",www.petm.com
519,M&T Bank Corporation,531,Robert E. Sadler Jr.,"1 M&T Plaza, Buffalo, NY 14203",www.mtb.com
520,"PepsiAmericas, Inc.",522,Robert C. Pohlad,"60 S. Sixth St., Minneapolis, MN 55402",www.pepsiamericas.com
521,"Level 3 Communications, Inc.",491,James Q. Crowe,"1025 Eldorado Blvd., Broomfield, CO 80021",www.level3.com
522,"Michaels Stores, Inc.",514,Jeffrey N. Boyer,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
523,"Laidlaw International, Inc.",419,Kevin E. Benson,"55 Shuman Blvd., Naperville, IL 60563",www.laidlaw.com
524,Comerica Incorporated,555,Ralph W. Babb Jr.,"500 Woodward Ave., Detroit, MI 48226",www.comerica.com
525,Western Digital Corporation,562,Arif Shakeel,"20511 Lake Forest Dr., Lake Forest, CA 92630",www.westerndigital.com
526,NTL Holdings,446,Stephen A Burch,"909 Third Ave., New York, NY 10022",www.virginmedia.com
527,"Health Management Associates, Inc.",537,Joseph V. Vumbacco,"5811 Pelican Bay Blvd., Naples, FL 34108",www.hma.com
528,"EOG Resources, Inc",690,Mark G. Papa,"333 Clay St., Houston, TX 77002",www.eogresources.com
529,"Outback Steakhouse, Inc",538,A. William Allen III,"2202 N. West Shore Blvd., Tampa, FL 33607",www.bloominbrands.com
530,"Giant Industries, Inc.",640,Fredric L. Holliger,"23733 N. Scottsdale Rd., Scottsdale, AZ 85255",www.giant.com
531,"Sovereign Bancorp, Inc.",611,Jay S. Sidhu,"1500 Market St., Philadelphia, PA 19102",www.sovereignbank.com
532,"Armstrong Holdings, Inc.",511,Michael D. Lockhart,"2500 Columbia Ave., Lancaster, PA 17603",www.armstrong.com
533,Northern Trust Corporation,587,William A. Osborn,"50 S. LaSalle St., Chicago, IL 60603",www.northerntrust.com
534,The Washington Post Company,526,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
535,Guidant Corporation,485,James M. Cornelius,"111 Monument Circle, Indianapolis, IN 46204",www.guidant.com
536,Allegheny Technologies Inc.,604,L. Patrick Hassey,"1000 PPG Place, Pittsburgh, PA 15222",www.atimetals.com
537,"Williams-Sonoma, Inc.",545,Edward A. Mueller,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
538,Alberto-Culver Company,530,Howard B. Bernick,"2525 Armitage Ave., Melrose Park, IL 60160",www.alberto.com
539,"CA, Inc.",520,John A. Swainson,"1 Computer Associates Plaza, Islandia, NY 11749",www.ca.com
540,Sonoco Products Company,544,Harris E. DeLoach Jr.,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
541,XTO Energy Inc.,772,Bob R. Simpson,"810 Houston St., Fort Worth, TX 76102",www.xtoenergy.com
542,Warner Music Group Corp.,-,Edgar Bronfman Jr.,"75 Rockefeller Plaza, New York, NY 10019",www.wmg.com
543,"North Fork Bancorporation, Inc.",805,John Adam Kanas,"275 Broadhollow Rd., Melville, NY 11747",www.northforkbank.com
544,Bowater Incorporated,540,Arnold M. Nemirow,"55 E. Camperdown Way, Greenville, SC 29602",www.resolutefp.com
545,"Bemis Company, Inc.",586,Jeffrey H. Curler,"222 S. Ninth St., Minneapolis, MN 55402",www.bemis.com
546,"MDU Resources Group, Inc.",606,Martin A. White,"1200 W. Century Ave., Bismarck, ND 58503",www.mdu.com
547,"Popular, Inc.",590,-,-,www.popular.com
548,Pactiv Corporation,515,Richard L. Wambold,"1900 W. Field Ct., Lake Forest, IL 60045",www.pactiv.com
549,Alliant Energy Corporation,553,William D. Harvey,"4902 N. Biltmore Ln., Madison, WI 53718",www.alliantenergy.com
550,"Rockwell Collins, Inc.",579,Clayton M. Jones,"400 Collins Rd. NE, Cedar Rapids, IA 52498",www.rockwellcollins.com
551,"Tower Automotive, Inc.",570,Kathleen A. Ligocki,"27175 Haggerty Road, Novi, MI 48377",www.towerinternational.com
552,"Manor Care, Inc.",536,Paul A. Ormond,"333 N. Summit St., Toledo, OH 43604",www.hcr-manorcare.com
553,Synovus Financial Corp.,652,Richard E. Anthony,"1111 Bay Ave., Columbus, GA 31901",www.synovus.com
554,AmSouth Bancorporation,539,C. Dowd Ritter,"1900 Fifth Ave. N., Birmingham, AL 35203",www.amsouth.com
555,"Dollar Tree Stores, Inc.",546,Robert Sasser,"500 Volvo Parkway, Chesapeake, VA 23320",www.dollartree.com
556,"American Axle & Manufacturing Holdings, Inc.",501,Richard E. Dauch,"1 Dauch Dr., Detroit, MI 48211",www.aam.com
557,The New York Times Company,524,Janet L. Robinson,"229 W. 43rd St., New York, NY 10036",www.nytco.com
558,Stater Bros. Holdings Inc.,493,Jack H. Brown,"21700 Barton Rd., Colton, CA 92324",www.staterbros.com
559,Reliance Steel & Aluminum Company,576,David H. Hannah,"350 S. Grand Ave., Los Angeles, CA 90071",www.rsac.com
560,Lennox International Inc.,535,Robert E. Schjerven,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
561,Nicor Inc.,603,Russ M. Strobel,"1844 Ferry Rd., Naperville, IL 60563",www.nicor.com
562,Robert Half International Inc.,616,"Harold M. Messmer, Jr.","2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
563,Laboratory Corporation of America Holdings,558,Thomas P. MacMahon,"358 S. Main St., Burlington, NC 27215",www.labcorp.com
564,"The Shaw Group, Inc.",557,James M. Bernhard Jr.,"4171 Essen Lane, Baton Rouge, LA 70809",www.cbi.com
565,The Stanley Works,533,John F. Lundgren,"1000 Stanley Dr., New Britain, CT 6053",www.stanleyblackanddecker.com
566,Nalco Holding Company,565,William H. Joyce,"1601 W. Diehl Rd., Naperville, IL 60563",www.nalco.com
567,Polo Ralph Lauren Corporation,621,Ralph Lauren,"650 Madison Ave., New York, NY 10022",www.ralphlauren.com
568,"Zimmer Holdings, Inc.",573,J. Raymond Elliott,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
569,Universal Corporation,569,Allen B. King,"1501 N. Hamilton St., Richmond, VA 23230",www.universalcorp.com
570,"Insight Enterprises, Inc.",552,Richard A. Fennesey,"1305 West Auto Dr., Tempe, AZ 85284",www.insight.com
571,Vulcan Materials Company,547,Donald M. James,"1200 Urban Center Dr., Birmingham, AL 35242",www.vulcanmaterials.com
572,Allegheny Energy Inc.,556,Paul J. Evanson,"800 Cabin Hill Dr., Greensburg, PA 15601",www.firstenergycorp.com
573,BJ Services Company,628,J. W. Stewart,"5500 N.W. Central Dr., Houston, TX 77092",www.bjservices.com
574,NSTAR,575,Thomas J. May,"800 Boylston St., Boston, MA 2199",www.nu.com
575,First Horizon National Corporation,638,J. Kenneth Glass,"165 Madison Ave., Memphis, TN 38103",www.firsthorizon.com
576,"FMC Technologies, Inc.",598,Joseph H. Netherland,"1803 Gears Road, Houston, TX 77067",www.fmctechnologies.com
577,"JohnsonDiversey, Inc.",554,Edward F. Lonergan,"8310 16th St., Sturtevant, WI 53177",www.johnsondiversey.com
578,Holly Corporation,700,Matthew P. Clifton,"100 Crescent Court, Dallas, TX 75201",www.hollyfrontier.com
579,Precision Castparts Corporation,703,Mark Donegan,"4650 S.W. Macadam Ave., Portland, OR 97239",www.precast.com
580,Burlington Coat Factory Warehouse Corp.,582,Monroe G. Milstein,"1830 Route 130, Burlington, NJ 8016",www.burlingtonstores.com
581,Del Monte Foods Company,534,Richard G. Wolford,"1 Market St., San Francisco, CA 94105",www.delmontefoods.com
582,"Swift Transportation Company, Inc.",589,Robert W. Cunningham,"2200 S. 75th Ave., Phoenix, AZ 85043",www.swifttrans.com
583,"Simon Property Group, Inc.",622,David Simon,"115 W. Washington St., Indianapolis, IN 46204",www.simon.com
584,"Bell Microproducts, Inc.",588,W. Donald Bell,"1941 Ringwood Ave., San Jose, CA 95131",www.bellmicro.com
585,Jarden Corporation,-,Martin E. Franklin,"555 Theodore Fremd Ave., Rye, NY 10580",www.jarden.com
586,"Washington Group International, Inc.",581,Stephen G. Hanks,"720 Park Blvd., Boise, ID 83712",www.wgint.com
587,Equity Office Properties Trust,532,Richard D. Kincaid,"2 N. Riverside Plaza, Chicago, IL 60606",www.equityoffice.com
588,"Forest Laboratories, Inc.",615,Howard Soloman,"909 Third Ave., New York, NY 10022",www.frx.com
589,"NACCO Industries, Inc.",596,Alfred M. Rankin Jr.,"5875 Landerbrook Dr., Cleveland, OH 44124",www.nacco.com
590,Factory Mutual Insurance Company,599,Shivan S. Subramaniam,"1301 Atwood Ave., Johnston, RI 2919",www.fmglobal.com
591,"CH2M Hill Companies, Ltd.",607,Ralph R. Peterson,"9191 So. Jamaica St., Englewood, CO 80112",www.ch2m.com
592,New Jersey Resources Corporation,637,Laurence M. Downes,"1415 Wyckoff Road, Wall, NJ 7719",www.njresources.com
593,"TECO Energy, Inc.",527,Sherrill W. Hudson,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
594,"Electronic Arts, Inc.",574,Lawrence F. Probst III,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
595,"J.B. Hunt Transport Services, Inc.",595,Kirk Thompson,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.jbhunt.com
596,Torchmark Corporation,559,Mark S. McAndrew,"2001 Third Ave. S., Birmingham, AL 35233",www.torchmarkcorp.com
597,Chemtura Corporation,635,Robert L. Wood,"199 Benson Road, Middlebury, CT 6749",www.chemtura.com
598,"Rockwood Holdings, Inc.",-,Seifi Ghasemi,"100 Overlook Center, Princeton, NJ 8540",www.rocksp.com
599,"EGL, Inc.",601,James R. Crane,"15350 Vickery Drive, Houston, TX 77032",www.eaglegl.com
600,Pinnacle West Capital Corporation,578,William J. Post,"400 N. Fifth St., Phoenix, AZ 85004",www.pinnaclewest.com
601,GameStop Corp.,-,R. Richard Fontaine,"625 Westport Parkway, Grapevine, TX 76051",www.gamestopcorp.com
602,"Hasbro, Inc.",571,Alfred J. Verrecchia,"1027 Newport Ave., Pawtucket, RI 2862",www.hasbro.com
603,Worthington Industries Inc.,671,John P. McConnell,"200 Old Wilson Bridge Road, Columbus, OH 43085",www.worthingtonindustries.com
604,"General Growth Properties, Inc.",815,John Bucksbaum,"110 N. Wacker Dr., Chicago, IL 60606",www.ggp.com
605,DaVita,685,Kent J. Thiry,"601 Hawaii St., El Segundo, CA 90245",www.davita.com
606,Cintas Corp.,592,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
607,Country Insurance & Financial Services,627,John D. Blackburn,"1701 N. Towanda Ave., Bloomington, IL 61702",www.countryfinancial.com
608,"Unitrin, Inc.",563,Richard C. Vie,"1 E. Wacker Dr., Chicago, IL 60601",www.kemper.com
609,American National Insurance Company,583,Robert L. Moody,"1 Moody Plaza, Galveston, TX 77550",www.anico.com
610,"Crosstex Energy, Inc.",767,Barry E. Davis,"2501 Cedar Springs Rd., Dallas, TX 75201",www.enlink.com
611,"Harman International Industries, Inc.",608,Bernard A. Girod,"1101 Pennsylvania Ave. N.W., Washington, DC 20004",www.harman.com
612,Sierra Pacific Resources,591,Walter M. Higgins III,"6100 Neil Rd., Reno, NV 89511",www.nvenergy.com
613,"Utstarcom, Inc.",629,Hong Liang Lu,"1275 Harbor Bay Pkwy., Alameda, CA 94502",www.utstar.com
614,"Knight-Ridder, Inc.",567,P. Anthony Ridder,"50 W. San Fernando St., San Jose, CA 95113",www.kri.com
615,Meritage Homes Corporation,747,John R. Landon,"17851 North 85th St., Scottsdale, AZ 85255",www.meritagehomes.com
616,Harris Corporation,633,Howard L. Lance,"1025 W. NASA Blvd., Melbourne, FL 32919",www.harris.com
617,Cytec Industries Inc.,848,David Lilley,"5 Garret Mountain Plaza, West Paterson, NJ 7424",www.cytec.com
618,Mercury General Corporation,617,George Joseph,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.mercuryinsurance.com
619,"Energizer Holdings, Inc.",593,Ward Klein,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.energizer.com
620,"Lithia Motors, Inc.",600,Sidney B. DeBoer,"360 E. Jackson St., Medford, OR 97501",www.lithia.com
621,"Alaska Air Group, Inc.",605,William S. Ayer,"19300 International Blvd, Seattle, WA 98188",www.alaskaair.com
622,"The Hanover Insurance Group, Inc.",550,Frederick H. Eppinger,"440 Lincoln St., Worcester, MA 1653",www.hanover.com
623,"Puget Energy, Inc.",631,Stephen P. Reynolds,"10885 NE Fourth St., Bellevue, WA 98004",www.pugetenergy.com
624,Ruddick Corporation,584,Thomas W. Dickson,"301 S. Tryon St., Charlotte, NC 28202",www.thekrogerco.com
625,Oshkosh Truck Corporation,692,Robert G. Bohn,"2307 Oregon St., Oshkosh, WI 54902",www.oshkoshcorporation.com
626,"Pentair, Inc.",548,Randall J. Hogan,"5500 Wayzata Blvd., Golden Valley, MN 55416",www.pentair.com
627,MasterCard Incorporated,-,Robert W Selander,"2000 Purchase St., Purchase, NY 10577",www.mastercard.com
628,"St. Jude Medical, Inc.",686,Daniel J. Starks,"1 Lillehei Plaza, St. Paul, MN 55117",www.sjm.com
629,Building Materials Holding Corporation,737,Robert E. Mellor,"4 Embarcadero Center, San Francisco, CA 94111",www.bmcselect.com
630,"CB Richard Ellis Group, Inc.",676,Brett White,"100 N. Sepulveda Blvd., El Segundo, CA 90245",www.cbre.com
631,Leucadia National Corporation,691,Ian M. Cumming,"315 Park Ave. S., New York, NY 10010",www.leucadia.com
632,"Trinity Industries, Inc.",714,Timothy R. Wallace,"2525 Stemmons Freeway, Dallas, TX 75207",www.trin.net
633,"Hewitt Associates, Inc.",712,Dale L. Gifford,"100 Half Day Rd., Lincolnshire, IL 60069",www.hewitt.com
634,"Unified Western Grocers, Inc.",564,Alfred A. Plamann,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
635,"Republic Services, Inc.",610,James E. O'Connor,"110 S.E. Sixth St., Fort Lauderdale, FL 33301",www.republicservices.com
636,"Retail Ventures, Inc.",612,Heywood Wilansky,"3241 Westerville Rd., Columbus, OH 43224",www.retailventuresinc.com
637,Solutia Inc.,613,Jeffry N. Quinn,"575 Maryville Centre Dr., St. Louis, MO 63166",www.solutia.com
638,Alliant Techsystems Inc.,675,Daniel J. Murphy Jr.,"5050 Lincoln Dr., Edina, MN 55436",www.atk.com
639,Abercrombie & Fitch Co.,752,Michael S. Jeffries,"6301 Fitch Path, New Albany, OH 43054",www.abercrombie.com
640,Harsco Corporation,642,Derek C. Hathaway,"350 Poplar Church Rd., Camp Hill, PA 17011",www.harsco.com
641,"Charming Shoppes, Inc.",679,Dorrit J. Bern,"450 Winks Lane, Bensalem, PA 19020",www.charmingshoppes.com
642,Louisiana-Pacific Corporation,572,Richard W. Frost,"414 Union St., Nashville, TN 37219",www.lpcorp.com
643,Genzyme Corporation,713,Henri A. Termeer,"500 Kendall St., Cambridge, MA 2142",www.sanofi-aventis.com
644,CUNA Mutual Insurance Society,630,Jeff Post,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
645,Questar Corporation,785,Keith O. Rattie,"180 E. 100 S., Salt Lake City, UT 84145",www.questar.com
646,"NRG Energy, Inc.",641,David W. Crane,"211 Carnegie Center, Princeton, NJ 8540",www.nrgenergy.com
647,"AGL Resources, Inc.",803,John W. Somerhalder II,"10 Peachtree Place NE, Atlanta, GA 30309",www.aglresources.com
648,The Valspar Corporation,655,William L. Mansfield,"1101Third St. S., Minneapolis, MN 55415",www.valsparglobal.com
649,"Belk, Inc.",667,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
650,"Universal Forest Products,Inc.",651,William G. Currie,"2801 E. Beltline N.E., Grand Rapids, MI 49525",www.ufpi.com
651,Exide Technologies,643,Gordon A. Ulsh,"3150 Brunswick Pike, Lawrenceville, NJ 8648",www.exide.com
652,Seaboard Corporation,614,H. Harry Bresky,"9000 W. 67th St., Shawnee Mission, KS 66202",www.seaboardcorp.com
653,Broadcom Corporation,664,Scott A. McGregor,"16215 Alton Pkwy., Irvine, CA 92618",www.broadcom.com
654,Payless Shoesource Inc.,620,Matthew E. Rubel,"3231 SE Sixth Ave., Topeka, KS 66607",www.collectivebrands.com
655,Briggs & Stratton Corporation,773,John S. Shiely,"12301 W. Wirth St., Wauwatosa, WI 53222",www.basco.com
656,"Linens&#039;n Things, Inc.",618,-,"6 Brighton Road, Clifton, NJ 7015",www.lnt.com
657,Granite Construction Incorporated,727,William G. Dorey,"585 W. Beach St., Watsonville, CA 95076",www.graniteconstruction.com
658,Thermo Electron Corporation,680,Marijn E. Dekkers,"81 Wyman St., Waltham, MA 2451",www.thermofisher.com
659,Teleflex Incorporated,624,Jeffrey P. Black,"155 S. Limerick Road, Limerick, PA 19468",www.teleflex.com
660,"Hospira, Inc.",-,Christopher B. Begley,"275 N. Field Dr., Lake Forest, IL 60045",www.hospira.com
661,"Dick&#039;s Sporting Goods, Inc.",730,Edward W. Stack,"300 Industry Dr., Pittsburgh, PA 15275",www.dickssportinggoods.com
662,"Fleetwood Enterprises, Inc.",626,Elden L. Smith,"3125 Myers St., Riverside, CA 92503",www.fleetwood.com
663,Steelcase Inc.,672,James P. Hackett,"901 44th St. S.E., Grand Rapids, MI 49508",www.steelcase.com
664,"ABM Industries, Incorporated",659,Henrik C. Slipsager,"160 Pacific Ave., San Francisco, CA 94111",www.abm.com
665,"A.G. Edwards, Inc.",644,Robert L. Bagby,"1 N. Jefferson Ave., St. Louis, MO 63103",www.agedwards.com
666,"The Phoenix Companies, Inc.",602,Dona Davis Young,"1 American Row, Hartford, CT 6102",www.phoenixwm.com
667,Great Plains Energy Incorporated,650,Michael J. Chesser,"1201 Walnut St., Kansas City, MO 64106",www.greatplainsenergy.com
668,"WCI Communities, Inc.",818,Jerry L. Starkey,"24301 Walden Center Dr., Bonita Springs, FL 34134",www.wcicommunities.com
669,Peoples Energy Corporation,695,Thomas M. Patrick,"130 E. Randolph Dr., Chicago, IL 60601",www.integrysgroup.com
670,"McCormick & Company, Inc.",639,Robert J. Lawless,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
671,"Diebold, Incorporated",670,Thomas W. Swidarski,"5995 Mayfair Rd., North Canton, OH 44720",www.diebold.com
672,Symantec Corporation,792,John W. Thompson,"20330 Stevens Creek Blvd., Cupertino, CA 95014",www.symantec.com
673,Convergys Corporation,647,James F. Orr,"201 E. 4th St., Cincinnati, OH 45202",www.convergys.com
674,PolyOne Corporation,625,Stephen D. Newlin,"33587 Walker Road, Avon Lake, OH 44012",www.polyone.com
675,W.R. Grace & Co.,696,Alfred E. Festa,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
676,"CBRL Group, Inc.",669,Michael A. Woodhouse,"305 Hartmann Dr., Lebanon, TN 37088",www.crackerbarrel.com
677,"Thor Industries, Inc.",716,Wade F.B. Thompson,"419 W. Pike St., Jackson Center, OH 45334",www.thorindustries.com
678,"RPM International, Inc.",677,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44258",www.rpminc.com
679,E*Trade Financial Corporation,733,Mitchell H. Caplan,"135 East 57th Street, New York, NY 10022",www.etrade.com
680,Carlisle Companies Incorporated,654,Richmond D. McKinnish,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.carlisle.com
681,Vornado Realty Trust,845,Steven Roth,"888 Seventh Ave., New York, NY 10019",www.vno.com
682,Molex Incorporated,699,Martin Slark,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
683,Sabre Holdings Corporation,728,Michael S. (Sam) Gilliland,"3150 Sabre Dr., Southlake, TX 76092",www.sabre.com
684,"US Oncology, Inc.",697,R. Dale Ross,"16825 Northchase Dr., Houston, TX 77060",www.usoncology.com
685,Cooper Cameron Corporation,736,Sheldon R. Erikson,"1333 W. Loop South, Houston, TX 77027",www.c-a-m.com
686,"Landstar System, Inc.",753,Henry H. Gerkens,"13410 Sutton Park Dr. S., Jacksonville, FL 32224",www.landstar.com
687,Regal Entertainment Group,649,Michael L. Campbell,"7132 Regal Lane, Knoxville, TN 37918",www.regmovies.com
688,"DST Systems, Inc.",843,Thomas A. McDonnell,"333 W. 11th St., Kansas City, MO 64105",www.dstsystems.com
689,The E.W. Scripps Company,720,Kenneth W. Lowe,"312 Walnut St., Cincinnati, OH 45202",www.scripps.com
690,Sports Authority Inc.,656,John Douglas Morton,"1050 W. Hampden Ave., Englewood, CO 80110",www.sportsauthority.com
691,Arch Coal,784,Steven F. Leer,"1 City Place Dr., St. Louis, MO 63141",www.archcoal.com
692,Jack in the Box Inc.,681,Linda A. Lang,"9330 Balboa Ave., San Diego, CA 92123",www.jackinthebox.com
693,UAP Holding Corp.,-,L. Kenneth Cordell,"7251 W.4th St., Greeley, CO 80634",www.uap.com
694,Silgan Holdings Inc.,658,Anthony J Allott,"4 Landmark Square, Stamford, CT 6901",www.silganholdings.com
695,"Legg Mason, Inc.",757,Raymond A. Mason,"100 Light St., Baltimore, MD 21202",www.leggmason.com
696,"Casey&#039;s General Stores, Inc.",745,Ronald M. Lamb,"1 Convenience Blvd., Ankeny, IA 50021",www.caseys.com
697,"CenturyTel, Inc.",662,Glen F. Post III,"100 CenturyTel Dr., Monroe, LA 71203",www.centurylink.com
698,IDT Corp.,705,James A. Courter,"520 Broad St., Newark, NJ 7102",www.idt.net
699,HNI Corporation,735,Stanley A. Askren,"414 E. Third St., Muscatine, IA 52761",www.hnicorp.com
700,Beckman Coulter Inc.,661,Scott Garrett,"4300 N. Harbor Blvd., Fullerton, CA 92834",www.beckmancoulter.com
701,New Century Financial Corporation,841,Robert K. Cole,"18400 Von Karman Ave., Irvine, CA 92612",www.ncen.com
702,Solo Cup Company,729,Robert L. Hulseman,"1700 Old Deerfield Rd., Highland Park, IL 60035",www.solocup.com
703,Stewart Information Services Corporation,717,Malcolm S. Morris,"1980 Post Oak Blvd., Houston, TX 77056",www.stewart.com
704,"Aleris International, Inc.",-,Steven J. Demetriou,"25825 Science Park Dr., Beachwood, OH 44122",www.aleris.com
705,Greif Incorporated,709,Michael J. Gasser,"425 Winter Road, Delaware, OH 43015",www.greif.com
706,"Biogen Idec, Inc.",708,James C. Mullen,"14 Cambridge Center, Cambridge, MA 2142",www.biogenidec.com
707,"Patterson Companies, Inc.",770,James W. Wiltz,"1031 Mendota Heights Rd., St. Paul, MN 55120",www.pattersoncompanies.com
708,Pioneer Natural Resources Company,798,Scott D. Sheffield,"5205 N. O'Connor Blvd., Irving, TX 75039",www.pxd.com
