Rank,Title,Previous Rank,CEO,Address,Website
473,"Casey’s General Stores, Inc.",515,Robert J. Myers,"1 Convenience Blvd., Ankeny, IA 50021",www.caseys.com
474,"NetApp, Inc.",541,Thomas Georgens,"495 E. Java Dr., Sunnyvale, CA 94089",www.netapp.com
475,"FMC Technologies, Inc.",518,John T. Gremp,"1803 Gears Rd., Houston, TX 77067",www.fmctechnologies.com
476,Biogen Idec Inc.,476,George A. Scangos,"133 Boston Post Rd., Weston, MA 2493",www.biogenidec.com
477,"CVR Energy, Inc.",529,John J. Lipinski,"2277 Plaza Dr., Sugar Land, TX 77479",www.cvrenergy.com
478,United Stationers Inc.,467,P. Cody Phipps,"1 Parkway N. Blvd., Deerfield, IL 60015",www.unitedstationers.com
479,"Host Hotels & Resorts, Inc.",494,W. Edward Walter,"6903 Rockledge Dr., Bethesda, MD 20817",www.hosthotels.com
480,SunGard Data Systems Inc.,434,Russell P. Fradin,"680 E. Swedesford Rd., Wayne, PA 19087",www.sungard.com
481,Meritor Inc.,463,Charles G. McClure Jr.,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
482,Western & Southern Mutual Holding Company,456,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
483,Yahoo! Inc.,365,Scott Thompson,"701 First Ave., Sunnyvale, CA 94089",www.yahoo.com
484,"Vanguard Health Systems, Inc.",611,Charles N. Martin Jr.,"20 Burton Hills Blvd., Nashville, TN 37215",www.tenethealth.com
485,The Charles Schwab Corporation,491,Walter W. Bettinger II,"211 Main St., San Francisco, CA 94105",www.aboutschwab.com
486,Susser Holdings Corporation,577,Sam L. Susser,"4525 Ayers St., Corpus Christi, TX 78415",www.susser.com
487,YRC Worldwide Inc.,488,James L. Welch,"10990 Roe Ave., Overland Park, KS 66211",www.yrcw.com
488,El Paso Corporation,481,Douglas L. Foshee,"1001 Louisiana St., Houston, TX 77002",www.elpaso.com
489,CIT Group Inc.,364,John A. Thain,"11 W. 42 St., New York, NY 10036",www.cit.com
490,"MetroPCS Communications, Inc.",530,Roger D. Linquist,"2250 Lakeside Blvd., Richardson, TX 75082",www.metropcs.com
491,Alliant Techsystems Inc.,472,Mark W. DeYoung,"1300 Wilson Blvd., Arlington, VA 22209",www.atk.com
492,Celgene Corporation,578,Robert J. Hugin,"86 Morris Ave., Summit, NJ 7901",www.celgene.com
493,"MRC Global, Inc.",-,Andrew R. Lane,"909 Fannin, Houston, TX 77010",www.mrcglobal.com
494,Aleris Corporation,520,Steven J. Demetriou,"25825 Science Park Dr., Cleveland, OH 44122",www.aleris.com
495,The J.M. Smucker Company,482,Richard K. Smucker,"1 Strawberry Lane, Orrville, OH 44667",www.smucker.com
496,"Rockwell Collins, Inc.",478,Clayton M. Jones,"400 Collins Rd. N.E., Cedar Rapids, IA 52498",www.rockwellcollins.com
497,Erie Insurance Group,461,Terrence W. Cavanaugh,"100 Erie Insurance Place, Erie, PA 16530",www.erieinsurance.com
498,Nash-Finch Company,449,Alec C. Covington,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
499,KeyCorp,417,Beth E. Mooney,"127 Public Square, Cleveland, OH 44114",www.key.com
500,"Molina Healthcare, Inc.",527,Joseph M. Molina M.D.,"200 Oceangate, Long Beach, CA 90802",www.molinahealthcare.com
501,Levi Strauss & Co.,496,Charles V. Bergh,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
502,"Buckeye Partners, L.P.",638,Clark C. Smith,"1 Greenway Plaza, Houston, TX 77046",www.buckeye.com
503,AbitibiBowater Inc.,474,Richard Garneau,"Catawba Service Center, Catawba, SC 29704",www.resolutefp.com
504,"Apollo Group, Inc.",452,Charles B. Edelstein,"4025 S. Riverpoint Pkwy., Phoenix, AZ 85040",www.apollogrp.edu
505,"American Financial Group, Inc.",489,Carl H. Lindner lll,"301 E. Fourth St., Cincinnati, OH 45202",www.afginc.com
506,"Ralcorp Holdings, Inc.",533,Kevin J. Hunt,"800 Market St., St. Louis, MO 63101",www.conagrafoods.com
507,Ryerson Holding Corporation,549,Michael C. Arnold,"227 W. Monroe St., Chicago, IL 60606",www.ryerson.com
508,"Integrys Energy Group, Inc.",430,Charles A. Schrock,"130 E. Randolph St., Chicago, IL 60601",www.integrysgroup.com
509,"Quad/Graphics, Inc.",609,J. Joel Quadracci,"N61 W23044 Harry's Way, Sussex, WI 53089",www.qg.com
510,"Energizer Holdings, Inc.",508,Ward M. Klein,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.energizer.com
511,Old Republic International Corporation,522,Aldo C. Zucaro,"307 N. Michigan Ave., Chicago, IL 60601",www.oldrepublic.com
512,Hanesbrands Inc.,505,Richard A. Noll,"1000 E. Hanes Mill Rd., Winston-Salem, NC 27105",www.hanes.com
513,"Quanta Services, Inc.",542,James F. O'Neil III,"2800 Post Oak Blvd., Houston, TX 77056",www.quantaservices.com
514,"Harris Teeter Supermarkets, Inc.",498,Thomas W. Dickson,"701 Crestdale Rd., Matthews, NC 28105",www.thekrogerco.com
515,"Watson Pharmaceuticals, Inc.",586,Paul M. Bisaro,"400 Interpace Pkwy., Parsippany, NJ 7054",www.actavis.com
516,"The Jones Financial Companies,L.L.L.P.",516,James D. Weddle,"12555 Manchester Rd., Des Peres, MO 63131",www.edwardjones.com
517,"The Andersons, Inc.",608,Michael J. Anderson,"480 W. Dussel Dr., Maumee, OH 43537",www.andersonsinc.com
518,Berry Plastics Corporation,506,Jonathan D. Rich,"101 Oakley St., Evansville, IN 47710",www.berryplastics.com
519,NYSE Euronext,495,Duncan L. Niederauer,"11 Wall St., New York, NY 10005",www.nyse.com
520,"United Natural Foods, Inc.",563,Steven L. Spinner,"313 Iron Horse Way, Providence, RI 2908",www.unfi.com
521,"J.B. Hunt Transport Services, Inc.",559,John N. Roberts III,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.jbhunt.com
522,"CA, Inc.",504,William E. McCracken,"1 CA Plaza, Islandia, NY 11749",www.ca.com
523,Flowserve Corporation,535,Mark A. Blinn,"5215 N. O'Connor Blvd., Irving, TX 75039",www.flowserve.com
524,JetBlue Airways Corporation,560,David Barger,"118-29 Queens Blvd., Forest Hills, NY 11375",www.jetblue.com
525,Sonoco Products Company,519,Harris E. DeLoach Jr.,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
526,Wisconsin Energy Corporation,511,Gale E. Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
527,Northeast Utilities,459,Thomas J. May,"56 Prospect St., Hartford, CT 6103",www.nu.com
528,"Lorillard, Inc.",532,Murray S. Kessler,"714 Green Valley Rd., Greensboro, NC 27408",www.lorillard.com
529,"Zimmer Holdings, Inc.",510,David C. Dvorak,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
530,"Juniper Networks, Inc.",525,Kevin R. Johnson,"1194 N. Mathilda Ave., Sunnyvale, CA 94089",www.juniper.net
531,RadioShack Corporation,492,James F. Gooch,"300 RadioShack Circle, Fort Worth, TX 76102",www.radioshackcorporation.com
532,Atmos Energy Corporation,473,Kim R. Cocklin,"5430 L.B.J. Freeway, Dallas, TX 75240",www.atmosenergy.com
533,"Forest Laboratories, Inc.",513,Howard Solomon,"909 Third Ave., New York, NY 10022",www.frx.com
534,SCANA Corporation,483,Kevin B. Marsh,"100 Scana Pkwy., Cayce, SC 29033",www.scana.com
535,Joy Global Inc.,592,Michael W. Sutherlin,"100 E. Wisconsin Ave., Milwaukee, WI 53202",www.joyglobal.com
536,M&T Bank Corporation,553,Robert G. Wilmers,"One M&T Plaza, Buffalo, NY 14203",www.mtb.com
537,"Asbury Automotive Group, Inc.",509,Craig T. Monaghan,"2905 Premiere Pkwy. N.W., Duluth, GA 30097",www.asburyauto.com
538,"Transatlantic Holdings, Inc.",503,Michael C. Sapnar,"80 Pine St., New York, NY 10005",www.transre.com
539,priceline.com Incorporated,653,Jeffery H. Boyd,"800 Connecticut Ave., Norwalk, CT 6854",www.pricelinegroup.com
540,"Fiserv, Inc.",517,Jeffery W. Yabuki,"255 Fiserv Dr., Brookfield, WI 53045",www.fiserv.com
541,"Level 3 Communications, Inc.",572,James Q. Crowe,"1025 Eldorado Blvd., Broomfield, CO 80021",www.level3.com
542,"Alaska Air Group, Inc.",554,William S. Ayer,"19300 International Blvd., Seattle, WA 98188",www.alaskaair.com
543,"Simon Property Group, Inc.",540,David Simon,"225 W. Washington St., Indianapolis, IN 46204",www.simon.com
544,Windstream Corporation,566,Jeffery R. Gardner,"4001 Rodney Parham Rd., Little Rock, AR 72212",www.windstream.com
545,"Arch Coal, Inc.",633,Steven F. Leer,"1 CityPlace Dr., St. Louis, MO 63141",www.archcoal.com
546,"Hasbro, Inc.",538,Brian D. Goldner,"1027 Newport Ave., Pawtucket, RI 2862",www.hasbro.com
547,Wyndham Worldwide Corporation,552,Stephen P. Holmes,"22 Sylvan Way, Parsippany, NJ 7054",www.wyndhamworldwide.com
548,"Airgas, Inc.",551,Peter McCausland,"259 N. Radnor-Chester Rd., Radnor, PA 19087",www.airgas.com
549,The Washington Post Company,470,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
550,Greif,600,David B. Fischer,"425 Winter Rd., Delaware, OH 43015",www.greif.com
551,ABM Industries Incorporated,595,Henrik C. Slipsager,"551 Fifth Ave., New York, NY 10176",www.abm.com
552,"Discovery Communications, Inc.",555,David M. Zaslav,"1 Discovery Place, Silver Spring, MD 20910",www.discoverycommunications.com
553,Tractor Supply Company,576,James F. Wright,"200 Powell Place, Brentwood, TN 37027",www.tractorsupply.com
554,Adobe Systems Incorporated,556,Shantanu Narayen,"345 Park Ave., San Jose, CA 95110",www.adobe.com
555,"Michaels Stores, Inc.",536,John B. Menzer,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
556,Graphic Packaging Holding Company,523,David W. Scheible,"814 Livingston Court, Marietta, GA 30067",www.graphicpkg.com
557,"Lexmark International, Inc.",512,Paul A. Rooke,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
558,Northern Trust Corporation,537,Frederick H. Waddell,"50 S. LaSalle St., Chicago, IL 60603",www.northerntrust.com
559,"VWR Funding, Inc.",575,John M. Ballbach,"100 Matsonford Rd., Radnor, PA 19087",www.vwr.com
560,"Coach, Inc.",579,Lew Frankfort,"516 W. 34th St., New York, NY 10001",www.coach.com
561,Abercrombie & Fitch Co.,599,Michael S. Jeffries,"6301 Fitch Path, New Albany, OH 43054",www.abercrombie.com
562,"PulteGroup, Inc.",486,Richard J. Dugas Jr.,"100 Bloomfield Hills Pkwy., Bloomfield Hills, MI 48304",www.pultegroupinc.com
563,"CNO Financial Group, Inc.",528,Edward J. Bonach,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
564,Domus Holdings Corp.,526,Richard A. Smith,"1 Campus Dr., Parsippany, NJ 7054",www.realogy.com
565,"Expedia, Inc.",617,Dara Khosrowshahi,"333 108th Ave. N.E., Bellevue, WA 98004",www.expediainc.com
566,"Hospira, Inc.",544,F. Michael Ball,"275 N. Field Dr., Lake Forest, IL 60045",www.hospira.com
567,"MDU Resources Group, Inc.",546,Terry D. Hildestad,"1200 W. Century Ave., Bismarck, ND 58503",www.mdu.com
568,"Neiman Marcus, Inc.",567,Karen W. Katz,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
569,"WPX Energy, Inc.",-,Ralph A. Hill,"1 Williams Center, Tulsa, OK 74172",www.wpxenergy.com
570,NVIDIA Corporation,590,Jen-Hsun Huang,"2701 San Tomas Expressway, Santa Clara, CA 95050",www.nvidia.com
571,The Valspar Corporation,628,Gary E. Hendrickson,"901 Third Ave. S., Minneapolis, MN 55402",www.valsparglobal.com
572,Factory Mutual Insurance Company,570,Shivan S. Subramaniam,"270 Central Ave., Johnston, RI 2919",www.fmglobal.com
573,Amphenol Corporation,587,R. Adam Norwitt,"358 Hall Ave., Wallingford, CT 6492",www.amphenol.com
574,"The Hanover Insurance Group, Inc.",637,Frederick H. Eppinger Jr.,"440 Lincoln St., Worcester, MA 1653",www.hanover.com
575,Cooper Tire & Rubber Company,615,Roy V. Armes,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
576,OGE Energy Corp.,565,Peter B. Delaney,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.oge.com
577,The Brink’s Company,645,Thomas C. Schievelbein,"1801 Bayberry Ct., Richmond, VA 23226",www.brinks.com
578,CareFusion Corporation,524,Kieran T. Gallahue,"3750 Torrey View Court, San Diego, CA 92130",www.carefusion.com
579,Unisys Corporation,521,J. Edward Coleman,"801 Lakeview Dr., Blue Bell, PA 19422",www.unisys.com
580,Intuit Inc.,597,Brad D. Smith,"2700 Coast Ave., Mountain View, CA 94043",www.intuit.com
581,"Unified Grocers, Inc.",543,Alfred A. Plamann,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
582,"Roundy’s, Inc.",-,Robert A. Mariano,"875 E. Wisconsin Ave., Milwaukee, WI 53202",www.roundys.com
583,"Burlington Coat Factory Investments Holdings, Inc.",568,Thomas A. Kingsbury,"1830 Route 130 N., Burlington, NJ 8016",www.burlingtonstores.com
584,The First American Financial Corporation,547,Dennis J. Gilmore,"1 First American Way, Santa Ana, CA 92707",www.firstam.com
585,Cintas Corporation,589,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
586,Xylem Inc.,-,Gretchen W. McClain,"1133 Westchester Ave., White Plains, NY 10604",www.xyleminc.com
587,Cincinnati Financial Corporation,561,Steven J. Johnston,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
588,The Jones Group Inc.,574,Wesley R. Card,"1411 Broadway, New York, NY 10018",www.jonesgroupinc.com
589,Robert Half International Inc.,634,Harold M. Messmer Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
590,Life Technologies Corporation,584,Gregory T. Lucier,"5791 Van Allen Way, Carlsbad, CA 92008",www.lifetechnologies.com
591,"H&R Block, Inc.",550,William C. Cobb,"1 H&R Block Way, Kansas City, MO 64105",www.hrblock.com
592,"Harman International Industries, Incorporated",606,Dinesh C. Paliwal,"400 Atlantic St., Stamford, CT 6901",www.harman.com
593,"Noble Energy, Inc.",665,Charles D. Davidson,"100 Glenborough Dr., Houston, TX 77067",www.nobleenergyinc.com
594,Brunswick Corporation,605,Dustan E. McCoy,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
595,"Delta Tucker Holdings, Inc.",585,Steven F. Gaffney,"3190 Fairview Park Dr., Falls Church, VA 22042",www.dyn-intl.com
596,"Williams-Sonoma, Inc.",594,Laura J. Alber,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
597,Tutor Perini Corporation,629,Ronald N. Tutor,"15901 Olden St., Sylmar, CA 91342",www.tutorperini.com
598,"Facebook, Inc.",-,Mark Zuckerberg,"1601 Willow Rd., Menlo Park, CA 94025",www.facebook.com
599,"Belk, Inc.",593,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
600,Hyatt Hotels Corporation,591,Mark S. Hoplamazian,"71 S. Wacker Dr., Chicago, IL 60606",www.hyatt.com
601,"McCormick & Company, Incorporated",620,Alan D. Wilson,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
602,Stater Bros. Holdings Inc.,580,Jack H. Brown,"301 S. Tippecanoe Ave., San Bernadino, CA 92408",www.staterbros.com
603,Systemax Inc.,583,Richard Leeds,"11 Harbor Park Dr., Port Washington, NY 11050",www.systemax.com
604,Mead Johnson Nutrition Company,640,Stephen W. Golsby,"2701 Patriot Blvd., Glenview, IL 60026",www.meadjohnson.com
605,"Rockwood Holdings, Inc.",601,Seifi Ghasemi,"100 Overlook Center, Princeton, NJ 8540",www.rocksp.com
606,Alliant Energy Corporation,602,Patricia L. Kampling,"4902 N. Biltmore Lane, Madison, WI 53718",www.alliantenergy.com
607,Del Monte Corporation,564,David J. West,"1 Maritime Plaza, San Francisco, CA 94111",www.delmontefoods.com
608,"The Manitowoc Company, Inc.",616,Glen E. Tellock,"2400 S. 44th St., Manitowoc, WI 54221",www.manitowoc.com
609,"Skywest, Inc.",697,Jerry C. Atkin,"444 S. River Rd., St. George, UT 84790",www.skywest.com
610,Tiffany & Co.,652,Michael J. Kowalski,"727 Fifth Ave., New York, NY 10022",www.tiffany.com
611,"D.R. Horton, Inc.",499,Donald J. Tomnitz,"301 Commerce St., Fort Worth, TX 76102",www.drhorton.com
612,"Leggett & Platt, Incorporated",607,David S. Haffner,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
613,Westlake Chemical Corporation,635,Albert Chao,"2801 Post Oak Blvd., Houston, TX 77056",www.westlake.com
614,"GenOn Energy, Inc.",807,Edward R. Muller,"1000 Main St., Houston, TX 77002",www.genon.com
615,Electronic Arts Inc.,571,John S. Riccitiello,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
616,Molex Incorporated,667,Martin P. Slark,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
617,Jones Lang LaSalle Incorporated,680,Colin Dyer,"200 E. Randolph Dr., Chicago, IL 60601",www.jll.com
618,CACI International Inc.,639,Paul M. Cofoni,"1100 N. Glebe Rd., Arlington, VA 22201",www.caci.com
619,Protective Life Corporation,650,John D. Johns,"2801 Highway 280 S., Birmingham, AL 35223",www.protective.com
620,"Ingles Markets, Incorporated",610,Robert P. Ingle II,"2913 U.S. Hwy. 70 W., Black Mountain, NC 28711",www.ingles-markets.com
621,"Green Plains Renewable Energy, Inc.",836,Todd A. Becker,"450 Regency Pkwy., Omaha, NE 68114",www.gpreinc.com
622,"LifePoint Hospitals, Inc.",622,William F. Carpenter III,"103 Powell Court, Brentwood, TN 37027",www.lifepointhospitals.com
623,Pioneer Natural Resources Company,716,Scott D. Sheffield,"5205 N. O'Connor Blvd., Irving, TX 75039",www.pxd.com
624,"Jefferies Group, Inc.",692,Richard B. Handler,"520 Madison Ave., New York, NY 10022",www.leucadia.com
625,Molson Coors Brewing Company,623,Peter Swinburn,"1225 17th St., Denver, CO 80202",www.molsoncoors.com
626,Silgan Holdings Inc.,656,Anthony J. Allott,"4 Landmark Sq., Stamford, CT 6901",www.silganholdings.com
627,LPL Investment Holdings Inc.,648,Mark S. Casady,"1 Beacon St., Boston, MA 2108",www.lpl.com
628,"Oil States International, Inc.",767,Cindy B. Taylor,"333 Clay St., Houston, TX 77002",www.oilstatesintl.com
629,Harbinger Group Inc.,-,Philip A. Falcone,"450 Park Ave., New York, NY 10022",www.harbingergroupinc.com
630,"Collective Brands, Inc.",612,Michael J. Massey,"3231 S.E. Sixth Ave., Topeka, KS 66607",www.collectivebrands.com
631,"Schnitzer Steel Industries, Inc.",793,Tamara L. Lundgren,"3200 N.W. Yeon Ave., Portland, OR 97210",www.schnitzersteel.com
632,"Pentair, Inc.",664,Randall J. Hogan,"5500 Wayzata Blvd., Golden Valley, MN 55416",www.pentair.com
633,ON Semiconductor Corporation,792,Keith D. Jackson,"5005 E. McDowell Rd., Phoenix, AZ 85008",www.onsemi.com
634,"The NASDAQ OMX Group, Inc.",630,Robert Greifeld,"1 Liberty Plaza, New York, NY 10006",www.nasdaqomx.com
635,"Patterson Companies, Inc.",625,Scott P. Anderson,"1031 Mendota Heights Rd., St. Paul, MN 55120",www.pattersoncompanies.com
636,"Raymond James Financial, Inc.",673,Paul C. Reilly,"880 Carillon Pkwy., St. Petersburg, FL 33716",www.raymondjames.com
637,RPM International Inc.,604,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44256",www.rpminc.com
638,FMC Corporation,647,Pierre R. Brondeau,"1735 Market St., Philadelphia, PA 19103",www.fmc.com
639,Torchmark Corporation,596,Mark S. McAndrew,"3700 S. Stonebridge Dr. , McKinney, TX 75070",www.torchmarkcorp.com
640,"TECO Energy, Inc.",598,John B. Ramil,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
641,Swift Transportation Company,679,Jerry C. Moyes,"2200 S. 75th Ave., Phoenix, AZ 85043",www.swifttrans.com
642,"Constellation Brands, Inc.",614,Robert S. Sands,"207 High Point Dr., Victor, NY 14564",www.cbrands.com
643,"NACCO Industries, Inc.",711,Alfred M. Rankin Jr.,"5875 Landerbrook Dr., Cleveland, OH 44124",www.nacco.com
644,"Fortune Brands Home & Security, Inc.",-,Christopher J. Klein,"520 Lake Cook Rd., Deerfield, IL 60015",www.fbhs.com
645,COUNTRY Financial,624,Kurt F. Bock,"1701 N. Towanda Ave., Bloomington, IL 61701",www.countryfinancial.com
646,"Puget Energy, Inc.",644,Kimberly J. Harris,"10885 N.E. Fourth St., Bellevue, WA 98004",www.pugetenergy.com
647,Lennox International Inc.,651,Todd M. Bluedorn,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
648,Cabot Corporation,682,Patrick M. Prevost,"2 Seaport Lane, Boston, MA 2210",www.cabot-corp.com
649,Harsco Corporation,663,Henry W. Knueppel,"350 Poplar Church Rd., Camp Hill, PA 17011",www.harsco.com
650,The ServiceMaster Company,613,Harry J. Mullany III,"860 Ridge Lake Blvd., Memphis, TN 38120",www.servicemaster.com
651,CME Group Inc.,668,Craig S. Donohue,"20 S. Wacker Dr., Chicago, IL 60606",www.cmegroup.com
652,"Securian Financial Group, Inc.",658,Robert L. Senkler,"400 Robert St. N., St. Paul, MN 55101",www.securian.com
653,Pinnacle West Capital Corporation,619,Donald E. Brandt,"400 N. Fifth St., Phoenix, AZ 85004",www.pinnaclewest.com
654,LKQ Corporation,753,Robert L. Wagman,"500 W. Madison St., Chicago, IL 60661",www.lkqcorp.com
655,"Sally Beauty Holdings, Inc.",681,Gary G. Winterhalter,"3001 Colorado Blvd., Denton, TX 76210",www.sallybeautyholdings.com
656,Towers Watson & Co.,777,John J. Haley,"875 Third Ave., New York, NY 10022",www.towerswatson.com
657,The Blackstone Group L.P.,646,Stephen A. Schwarzman,"345 Park Ave., New York, NY 10154",www.blackstone.com
658,Carlisle Companies Incorporated,731,David A. Roberts,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.carlisle.com
659,"Hawaiian Electric Industries, Inc.",717,Constance H. Lau,"900 Richards St., Honolulu, HI 96813",www.hei.com
660,Lam Research Corporation,835,Martin B. Anstice,"4650 Cushing Pkwy., Fremont, CA 94538",www.lamrc.com
661,Georgia Gulf Corporation,688,Paul D. Carrico,"115 Perimeter Center Pl., Atlanta, GA 30346",www.axiall.com
662,"Adams Resources & Energy, Inc.",822,K.S. Adams Jr.,"17 S. Briar Hollow Lane, Houston, TX 77027",www.adamsresources.com
663,W.R. Grace & Co.,714,Alfred E. Festa,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
664,"Netflix, Inc.",829,Reed Hastings,"100 Winchester Circle, Los Gatos, CA 95032",www.netflix.com
665,"HSN, Inc.",670,Mindy F. Grossman,"1 HSN Dr., St. Petersburg, FL 33729",www.hsni.com
666,KLA-Tencor Corporation,934,Richard P. Wallace,"1 Technology Dr., Milpitas, CA 95035",www.kla-tencor.com
667,Alliance Data Systems Corporation,693,Edward J. Heffernan,"7500 Dallas Pkwy., Plano, TX 75024",www.alliancedata.com
668,Cytec Industries Inc.,618,Shane D. Fleming,"5 Garret Mountain Plaza, Woodland Park, NJ 7424",www.cytec.com
669,"American Eagle Outfitters, Inc.",671,Robert Hanson,"77 Hot Metal St., Pittsburgh, PA 15203",www.ae.com
670,"QEP Resources, Inc.",779,Charles B. Stanley,"1050 17th St., Denver, CO 80265",www.qepres.com
671,PHH Corporation,659,Glen A. Messina,"3000 Leadenhall Rd., Mount Laurel, NJ 8054",www.phh.com
672,"Team Health Holdings, Inc.",715,Greg Roth,"265 Brookview Centre Way, Knoxville, TN 37919",www.teamhealth.com
673,"Chiquita Brands International, Inc.",627,Fernando Aguirre,"250 E. Fifth St., Cincinnati, OH 45202",www.chiquita.com
674,"Calumet Specialty Products Partners, L.P.",825,F. William Grube,"2780 Waterfront Pkwy. E. Dr., Indianapolis, IN 46214",www.calumetspecialty.com
675,Iron Mountain Incorporated,643,C. Richard Reese,"745 Atlantic Ave., Boston, MA 2111",www.ironmountain.com
676,Emergency Medical Services Corporation,-,William A. Sanger,"6200 S. Syracuse Way, Greenwood Village, CO 80111",www.evhc.net
677,Universal American Corp.,401,Richard A. Barasch,"6 International Dr., Rye Brook, NY 10573",www.universalamerican.com
678,Lennar Corporation,655,Stuart A. Miller,"700 N.W. 107th Ave., Miami, FL 33172",www.lennar.com
679,"Genesis Energy, L.P.",845,Grant E. Sims,"919 Milam St., Houston, TX 77002",www.genesisenergy.com
680,"Trinity Industries, Inc.",827,Timothy R. Wallace,"2525 Stemmons Freeway, Dallas, TX 75207",www.trin.net
681,"Leap Wireless International, Inc.",709,S. Douglas Hutcheson,"5887 Copley Dr., San Diego, CA 92111",www.att.com
682,"American Tire Distributors Holdings, Inc.",757,William E. Berry,"12200 Herbert Wayne Ct., Huntersville, NC 28078",www.atd-us.com
683,Chemtura Corporation,684,Craig A. Rogerson,"1818 Market St., Philadelphia, PA 19103",www.chemtura.com
684,USG Corporation,678,James S. Metcalf,"550 W. Adams St., Chicago, IL 60661",www.usg.com
685,American National Insurance Company,654,Robert L. Moody,"1 Moody Plaza, Galveston, TX 77550",www.anico.com
686,Sirius XM Radio Inc.,689,Mel Karmazin,"1221 Ave. of the Americas, New York, NY 10020",www.siriusxm.com
687,Saks Incorporated,694,Stephen I. Sadove,"12 E. 49 St., New York, NY 10017",www.saksincorporated.com
688,New Jersey Resources Corporation,722,Laurence M. Downes,"1415 Wyckoff Rd., Wall, NJ 7719",www.njresources.com
689,"MasTec, Inc.",796,-,"800 S. Douglas Rd., Coral Gables, FL 33134",www.mastec.com
690,"Analog Devices, Inc.",699,Jerald G. Fishman,"1 Technology Way, Norwood, MA 2062",www.analog.com
691,"AMETEK, Inc.",752,Frank S. Hermance,"1100 Cassatt Rd., Berwyn, PA 19312",www.ametek.com
692,CMFG Life Insurance Company,683,Jeffrey Post,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
693,Snap-on Incorporated,713,Nicholas T. Pinchuk,"2801 80th St., Kenosha, WI 53143",www.snapon.com
694,The Wendy’s Company,603,Emil J. Brolick,"1 Dave Thomas Blvd., Dublin, OH 43017",www.aboutwendys.com
695,"Watsco, Inc.",685,Albert H. Nahmad,"2665 S. Bayshore Dr., Miami, FL 33133",www.watsco.com
696,Vornado Realty Trust,687,Michael D. Fascitelli,"888 Seventh Ave., New York, NY 10019",www.vno.com
697,"The Bon-Ton Stores, Inc.",660,Brendan L. Hoffman,"2801 E. Market St., York, PA 17402",www.bonton.com
698,Southwestern Energy Company,729,Steven L. Mueller,"2350 N. Sam Houston Pkwy. E., Houston, TX 77032",www.swn.com
699,The Babcock & Wilcox Company,710,E. James Ferland,"13024 Ballantyne Corporate Pl., Charlotte, NC 28277",www.babcock.com
700,Huntington Bancshares Incorporated,632,Stephen D. Steinour,"41 S. High St., Columbus, OH 43287",www.huntington.com
701,"NV Energy, Inc.",621,Michael W. Yackira,"6226 W. Sahara Ave., Las Vegas, NV 89146",www.nvenergy.com
702,United Refining Company,763,John A. Catsimatidis,"15 Bradley St., Warren, PA 16365",www.urc.com
703,NStar,675,Thomas J. May,"800 Boylston St., Boston, MA 2199",www.nu.com
704,The Scotts Miracle-Gro Company,636,James Hagedorn,"14111 Scottslawn Rd., Marysville, OH 43041",www.scotts.com
705,"Ascena Retail Group, Inc.",781,David R. Jaffe,"30 Dunnigan Dr. , Suffern, NY 10901",www.ascenaretail.com
706,"Triumph Group, Inc.",-,Richard C. Ill,"1550 Liberty Ridge Dr., Wayne, PA 19087",www.triumphgroup.com
