Rank,Title,Previous Rank,CEO,Address,Website
243,Lucent Technologies Inc.,141,Patricia F. Russo,"600 Mountain Ave., Murray Hill, NJ 7974",www.alcatel-lucent.com
244,Genuine Parts Company,227,Larry L. Prince,"2999 Circle 75 Pkwy., Atlanta, GA 30339",www.genpt.com
245,"Yum! Brands, Inc.",240,David C. Novak,"1441 Gardiner Lane, Louisville, KY 40213",www.yum.com
246,"Amgen, Inc",305,Kevin W. Sharer,"1 Amgen Center Dr., Thousand Oaks, CA 91320",www.amgen.com
247,Schering-Plough Corporation,187,Fred Hassan,"2000 Galloping Hill Rd., Kenilworth, NJ 7033",www.schering-plough.com
248,Boise Cascade Corporation,254,George J. Harad,"1111 W. Jefferson St., Boise, ID 83728",www.officemax.com
249,TransMontaigne Inc.,-,Donald H. Anderson,"1670 Broadway, Denver, CO 80202",www.transmontaigne.com
250,Paccar Inc.,257,Mark C. Pigott,"777 106th Ave. N.E., Bellevue, WA 98004",www.paccar.com
251,ALLTEL Corporation,234,Scott T. Ford,"1 Allied Dr., Little Rock, AR 72202",www.alltel.com
252,Ashland Inc.,239,-,"50 E. RiverCenter Blvd., Covington, KY 41012",www.ashland.com
253,Eaton Corporation,258,Alexander M. Cutler,"1111 Superior Ave., Cleveland, OH 44114",www.eaton.com
254,Xcel Energy Inc.,180,Wayne Brunetti,"800 Nicollet Mall, Minneapolis, MN 55402",www.xcelenergy.com
255,Smurfit-Stone Container Corporation,230,Patrick J. Moore,"150 N. Michigan Ave., Chicago, IL 60601",www.smurfit-stone.com
256,Smithfield Foods,255,Joseph W. Luter III,"200 Commerce St., Smithfield, VA 23430",www.smithfieldfoods.com
257,Sempra Energy,291,Stephen L. Baum,"101 Ash St., San Diego, CA 92101",www.sempra.com
258,Dillard&#039;s Inc.,229,William Dillard II,"1600 Cantrell Rd., Little Rock, AR 72201",www.dillards.com
259,CSX,231,Michael J. Ward,"500 Water St., Jacksonville, FL 32202",www.csx.com
260,"ArvinMeritor, Inc.",266,Larry D. Yost,"2135 W. Maple Rd., Troy, MI 48084",www.meritor.com
261,Newell Rubbermaid Inc.,251,Joseph Galli Jr.,"13010 Morris Rd., Alpharetta, GA 30004",www.newellrubbermaid.com
262,"Fidelity National Financial, Inc.",326,William P. Foley II,"601 Riverside Ave., Jacksonville, FL 32204",www.fnf.com
263,"Medtronic, Inc.",276,Arthur D. Collins Jr.,"710 Medtronic Pkwy., Minneapolis, MN 55432",www.medtronic.com
264,Sonic Automotive,253,O. Bruton Smith,"5401 E. Independence Blvd., Charlotte, NC 28212",www.sonicautomotive.com
265,MeadWestvaco Corporation,249,John A. Luke Jr.,"1 High Ridge Park, Stamford, CT 6905",www.mwv.com
266,"The Bear Stearns Companies, Inc.",265,James E. Cayne,"383 Madison Ave., New York, NY 10179",www.bearstearns.com
267,Safeco Corporation,260,Michael S. McGavick,"4333 Brooklyn Ave. N.E., Seattle, WA 98185",www.safeco.com
268,Devon Energy Corporation,369,J. Larry Nichols,"20 N. Broadway, Oklahoma City, OK 73102",www.devonenergy.com
269,Navistar International Corporation,274,Daniel C. Ustian,"4201 Winfield Rd., Warrenville, IL 60555",www.navistar.com
270,"Pepco Holdings, Inc.",377,Dennis R. Wraase,"701 Ninth St. N.W., Washington, DC 20068",www.pepcoholdings.com
271,"Automatic Data Processing, Inc.",261,Arthur F. Weinbach,"1 ADP Blvd., Roseland, NJ 7068",www.adp.com
272,"SunTrust Banks, Inc.",248,L. Phillip Humann,"303 Peachtree St. N.E., Atlanta, GA 30308",www.suntrust.com
273,DTE Energy Company,270,Anthony F. Earley Jr.,"2000 Second Ave., Detroit, MI 48226",www.dteenergy.com
274,Keyspan Corporation,290,Robert B. Catell,"1 MetroTech Center, Brooklyn, NY 11201",www.keyspanenergy.com
275,"Avon Products, Inc.",280,Andrea Jung,"1345 Sixth Ave., New York, NY 10105",www.avoncompany.com
276,"US Airways Group, Inc.",262,David N. Siegel,"2345 Crystal Dr., Arlington, VA 22227",www.usairways.com
277,"BJ&#039;s Wholesale Club, Inc.",295,Michael T. Wedge,"1 Mercer Rd., Natick, MA 1760",www.bjs.com
278,"Gannett Co., Inc.",275,Douglas H. McCorkindale,"7950 Jones Branch Dr., McLean, VA 22107",www.gannett.com
279,"Farmland Industries, Inc.",243,Robert B. Terry,"12200 N. Ambassador Dr., Kansas City, MO 64163",www.farmland.com
280,Campbell Soup Co.,286,Douglas R. Conant,"Campbell Place, Camden, NJ 8103",www.campbellsoupcompany.com
281,Dollar General Corporation,289,David A. Perdue,"100 Mission Ridge, Goodlettsville, TN 37072",www.dollargeneral.com
282,"Crown Holdings, Inc.",268,John W. Conway,"1 Crown Way, Philadelphia, PA 19154",www.crowncork.com
283,"Kinder Morgan Energy Partners, L.P.",-,Richard D. Kinder,"500 Dallas St., Houston, TX 77002",www.kindermorgan.com
284,Thrivent Financial for Lutherans,302,Bruce J. Nicholson,"625 Fourth Ave. S., Minneapolis, MN 55415",www.thrivent.com
285,Unocal Corporation,316,Charles R. Williamson,"2141 Rosecrans Ave., El Segundo, CA 90245",www.unocal.com
286,"Nordstrom, Inc.",293,Blake W. Nordstrom,"1617 Sixth Ave., Seattle, WA 98101",www.nordstrom.com
287,Fifth Third Bancorp,278,George A. Schaefer Jr.,"38 Fountain Square Plaza, Cincinnati, OH 45263",www.53.com
288,Norfolk Southern Corporation,279,David R. Goode,"3 Commercial Place, Norfolk, VA 23510",www.nscorp.com
289,Science Applications International Corporation,288,Kenneth C. Dahlberg,"10260 Campus Point Dr., San Diego, CA 92121",www.leidos.com
290,Rohm and Haas Company,301,Rajiv L. Gupta,"100 Independence Mall W., Philadelphia, PA 19106",www.rohmhaas.com
291,Parker-Hannifin Corporation,283,Donald E. Washkewicz,"6035 Parkland Blvd., Cleveland, OH 44124",www.parker.com
292,NiSource Inc.,273,Gary L. Neale,"801 E. 86th Ave., Merrillville, IN 46410",www.nisource.com
293,InterActive Corp.,319,Barry Diller,"152 W. 57th St., New York, NY 10019",www.iac.com
294,"The Bank of New York Company, Inc.",299,Thomas A. Renyi,"1 Wall St., New York, NY 10286",www.bnymellon.com
295,"Air Products & Chemicals, Inc",311,John P. Jones III,"7201 Hamilton Blvd., Allentown, PA 18195",www.airproducts.com
296,Cummins,296,Theodore M. (Tim) Solso,"500 Jackson St., Columbus, IN 47202",www.cummins.com
297,Nucor,342,Daniel R. DiMicco,"2100 Rexford Rd., Charlotte, NC 28211",www.nucor.com
298,BB&T Corp.,287,John A. Allison IV,"200 W. Second St., Winston-Salem, NC 27101",www.bbt.com
299,EMC Corporation,308,Joseph M. Tucci,"176 South St., Hopkinton, MA 1748",www.emc.com
300,The First American Corporation,351,Parker S. Kennedy,"1 First American Way, Santa Ana, CA 92707",www.corelogic.com
301,"Apple Computer, Inc.",300,Steven P. Jobs,"1 Infinite Loop, Cupertino, CA 95014",www.apple.com
302,"Owens-Illinois, Inc",298,Joseph H. Lemieux,"1 SeaGate, Toledo, OH 43666",www.o-i.com
303,"Interpublic Group of Companies, Inc.",282,David Bell,"1271 Sixth Ave., New York, NY 10020",www.interpublic.com
304,Northeast Utilities,330,Charles W. Shivery,"107 Selden St., Berlin, CT 6037",www.nu.com
305,Agilent Technologies Inc.,292,Edward W. Barnholt,"395 Page Mill Rd., Palo Alto, CA 94306",www.agilent.com
306,"Saks, Incorporated",294,R. Brad Martin,"750 Lakeshore Pkwy., Birmingham, AL 35211",www.saksincorporated.com
307,CMS Energy Corporation,272,Kenneth Whipple,"1 Energy Plaza, Jackson, MI 49201",www.cmsenergy.com
308,"Land O&#039;Lakes, Inc.",297,John E. Gherty,"4001 Lexington Ave. N., Arden Hills, MN 55126",www.landolakesinc.com
309,PNC Financial Services Group Inc.,277,James E. Rohr,"1 PNC Plaza, Pittsburgh, PA 15222",www.pnc.com
310,Southwest Airlines Co.,306,James F. Parker,"2702 Love Field Dr., Dallas, TX 75235",www.southwest.com
311,Fortune Brands,313,Norman H. Wesley,"300 Tower Pkwy., Lincolnshire, IL 60069",www.beamglobal.com
312,Unisys Corporation,303,Lawrence A. Weinbach,"Unisys Way, Blue Bell, PA 19424",www.unisys.com
313,American Family Ins. Group,323,Harvey R. Pierce,"6000 American Pkwy., Madison, WI 53783",www.amfam.com
314,Mirant Corp.,259,S. Marce Fuller,"1155 Perimeter Center W., Atlanta, GA 30338",www.mirant.com
315,KB Home,332,Bruce E. Karatz,"10990 Wilshire Blvd., Los Angeles, CA 90024",www.kbhome.com
316,Dynegy Inc.,336,Bruce A. Williamson,"1000 Louisiana St., Houston, TX 77002",www.dynegy.com
317,Eastman Chemical,315,J. Brian Ferguson,"100 N. Eastman Rd., Kingsport, TN 37660",www.eastman.com
318,"Cox Communications, Inc.",329,James O. Robbins,"1400 Lake Hearn Dr. N.E., Atlanta, GA 30319",www.cox.com
319,KeyCorp,285,Henry L. Meyer III,"127 Public Square, Cleveland, OH 44114",www.key.com
320,"ITT Industries, Inc.",333,Louis J. Giuliano,"4 W. Red Oak Lane, White Plains, NY 10604",www.itt.com
321,"Praxair, Inc.",324,Dennis H. Reilley,"39 Old Ridgebury Rd., Danbury, CT 6810",www.praxair.com
322,NCR Corporation,304,Mark V. Hurd,"1700 S. Patterson Blvd., Dayton, OH 45479",www.ncr.com
323,Tribune Company,312,Dennis J. FitzSimons,"435 N. Michigan Ave., Chicago, IL 60611",www.tribune.com
324,PPL Corporation,309,William F. Hecht,"2 N. Ninth St., Allentown, PA 18101",www.pplweb.com
325,Barnes & Noble Inc.,318,Stephen Riggio,"122 Fifth Ave., New York, NY 10011",www.barnesandnobleinc.com
326,Allied Waste Industries,307,Thomas H. Van Weelden,"15880 N. Greenway-Hayden Loop, Scottsdale, AZ 85260",www.alliedwaste.com
327,Echostar Communications Corporation,341,Charles W. Ergen,"9601 S.Meridian Blvd., Englewood, CO 80112",www.dish.com
328,Federal-Mogul Corporation,310,Charles G. McClure,"26555 Northwestern Hwy., Southfield, MI 48034",www.federalmogul.com
329,Performance Food Group Company,366,Robert C. Sledd,"12500 W. Creek Pkwy., Richmond, VA 23238",pfgc.com
330,State Street Corporation,340,David A. Spina,"225 Franklin St., Boston, MA 2110",www.statestreet.com
331,"AutoZone, Inc.",314,Steve Odland,"123 S. Front St., Memphis, TN 38103",www.autozone.com
332,"Oxford Health Plans, Inc.",334,Charles G. Berg,"48 Monroe Turnpike, Trumbull, CT 6611",www.oxhp.com
333,The Sherwin-Williams Company,321,Christopher M. Connor,"101 Prospect Ave. N.W., Cleveland, OH 44115",www.sherwin.com
334,Baker Hughes Incorporated,320,Michael E. Wiley,"3900 Essex Lane, Houston, TX 77027",www.bakerhughes.com
335,"WellChoice, Inc.",325,Michael A. Stocker,"11 W. 42nd St., New York, NY 10036",www.wellchoice.com
336,"Enterprise Products Partners, L.P.",438,O.S. Andras,"2727 North Loop W., Houston, TX 77008",www.enterpriseproducts.com
337,"Autoliv, Inc.",365,Lars Westerberg,"3350 Airport Rd., Ogden, UT 84405",www.autoliv.com
338,Danaher,357,H. Lawrence Culp Jr.,"2099 Pennsylvania Ave. N.W., Washington, DC 20006",www.danaher.com
339,Lincoln National Corporation,356,Jon A. Boscia,"1500 Market St., Philadelphia, PA 19102",www.lfg.com
340,Murphy Oil Corporation,402,Claiborne P. Deming,"200 Peach St., El Dorado, AR 71730",www.murphyoilcorp.com
341,"R. J. Reynolds Tobacco Holdings, Inc.",281,Andrew J. Schindler,"401 N. Main St., Winston-Salem, NC 27102",www.reynoldsamerican.com
342,Amazon.Com Inc.,407,Jeffrey P. Bezos,"1200 12th Avenue S., Seattle, WA 98144",www.amazon.com
343,VF Corporation,322,Mackey J. McDonald,"105 Corporate Center Blvd., Greensboro, NC 27408",www.vfc.com
344,SPX Corporation,328,John B. Blystone,"13515 Ballantyne Corporate Place, Charlotte, NC 28277",www.spx.com
345,Anadarko Petroleum Corp.,414,James T. Hackett,"1201 Lake Robbins Dr., The Woodlands, TX 77380",www.anadarko.com
346,The Est_e Lauder Companies Inc.,349,Fred H. Langhammer,"767 Fifth Ave., New York, NY 10153",www.elcompanies.com
347,CNF Inc.,347,Gregory L. Quesnel,"3240 Hillview Ave., Palo Alto, CA 94304",www.con-way.com
348,"L-3 Communications Holdings, Inc.",398,Frank C. Lanza,"600 Third Ave., New York, NY 10016",www.l-3com.com
349,"Mohawk Industries, Inc.",361,Jeffrey S. Lorberbaum,"160 S. Industrial Blvd., Calhoun, GA 30701",www.mohawkind.com
350,Owens Corning,338,David T. Brown,"1 Owens Corning Pkwy., Toledo, OH 43659",www.owenscorning.com
351,Ball Corporation,415,R. David Hoover,"10 Longs Peak Dr., Broomfield, CO 80021",www.ball.com
352,"Mattel, Inc.",337,Robert A. Eckert,"333 Continental Blvd., El Segundo, CA 90245",www.mattel.com
353,Monsanto Company,-,Hugh Grant,"800 N. Lindbergh Blvd., St. Louis, MO 63167",www.monsanto.com
354,Energy East Corporation,399,Wesley W. von Schack,", Albany, NY 12212",www.energyeast.com
355,"Harley-Davidson, Inc.",392,Jeffrey L. Bleustein,"3700 W. Juneau Ave., Milwaukee, WI 53208",www.harley-davidson.com
356,"The McGraw-Hill Companies, Inc.",343,Harold W. McGraw III,"1221 Sixth Ave., New York, NY 10020",www.mhfi.com
357,"Asbury Automotive Group, Inc.",360,Kenneth B. Gilman,"3 Landmark Square, Stamford, CT 6901",www.asburyauto.com
358,"Charter Communications, Inc.",362,Carl E. Vogel,"12405 Powerscourt Dr., St. Louis, MO 63131",www.charter.com
359,Avery Dennison Corporation,384,Philip M. Neal,"150 N. Orange Grove Blvd., Pasadena, CA 91103",www.averydennison.com
360,"Ryder System, Inc.",345,Gregory T. Swienton,"3600 N.W. 82nd Ave., Miami, FL 33166",www.ryder.com
361,Maytag Corporation,344,Ralph F. Hake,"403 W. Fourth St. N., Newton, IA 50208",www.maytagcorp.com
362,R.R. Donnelley & Sons Company,348,Mark A. Angelson,"77 W. Wacker Dr., Chicago, IL 60601",www.rrdonnelley.com
363,"Foot Locker, Inc.",363,Matthew D. Serra,"112 W. 34th St., New York, NY 10120",www.footlocker-inc.com
364,"Lexmark International, Inc.",373,Paul J. Curlander,"740 W. New Circle Rd., Lexington, KY 40550",www.lexmark.com
365,"Family Dollar Stores, Inc.",388,Howard R. Levine,"10401 Old Monroe Rd., Matthews, NC 28105",www.familydollar.com
366,Quest Diagnostics Incorporated,391,Surya N. Mohapatra,"1 Malcolm Ave., Teterboro, NJ 7608",www.questdiagnostics.com
367,"Jabil Circuit, Inc.",441,Timothy L. Main,"10560 Dr. Martin Luther King Jr. St. N., St. Petersburg, FL 33716",www.jabil.com
368,Erie Insurance Group,454,Jeffrey A. Ludrof,"100 Erie Insurance Place, Erie, PA 16530",www.erieinsurance.com
369,"Ikon Office Solutions, Inc.",339,Matthew J. Espe,"70 Valley Stream Pkwy., Malvern, PA 19355",www.ikon.com
370,"Conseco, Inc.",284,William J. Shea,"11825 N. Pennsylvania St., Carmel, IN 46032",www.cnoinc.com
371,"CIT Group, Inc.",317,Albert R. Gamper Jr.,"1 CIT Dr., Livingston, NJ 7039",www.cit.com
372,Temple-Inland Inc.,353,Kenneth M. Jastrow II,"1300 Mopac Expressway S., Austin, TX 78746",www.templeinland.com
373,Caesars Entertainment,354,Wallace R. Barr,"3930 Howard Hughes Pkwy., Las Vegas, NV 89109",www.caesars.com
374,Pacific LifeCorp,419,Thomas C. Sutton,"700 Newport Center Dr., Newport Beach, CA 92660",www.pacificlife.com
375,"W.W. Grainger, Inc.",355,Richard L. Keyser,"100 Grainger Pkwy., Lake Forest, IL 60045",www.grainger.com
376,CDW Corporation,381,John A. Edwardson,"200 N. Milwaukee Ave., Vernon Hills, IL 60061",www.cdw.com
377,"Darden Restaurants, Inc.",372,Joe R. Lee,"5900 Lake Ellenor Dr., Orlando, FL 32809",www.darden.com
378,RadioShack Corporation,358,Leonard H. Roberts,"100 Throckmorton St., Fort Worth, TX 76102",www.radioshackcorporation.com
379,Jacobs Engineering Group Inc.,359,Noel G. Watson,"1111 S. Arroyo Pkwy., Pasadena, CA 91105",www.jacobs.com
380,"Dole Food Company, Inc.",371,David H. Murdock,"1 Dole Dr., Westlake Village, CA 91362",www.dole.com
381,The Black & Decker Corporation,370,Nolan D. Archibald,"701 E. Joppa Rd., Towson, MD 21286",www.stanleyblackanddecker.com
382,Ameren Corporation,418,Gary L. Rainwater,"1901 Chouteau Ave., St. Louis, MO 63103",www.ameren.com
383,Pitney Bowes Inc.,368,Michael J. Critelli,"1 Elmcroft Rd., Stamford, CT 6926",www.pb.com
384,Dover Corporation,382,Thomas L. Reece,"280 Park Ave., New York, NY 10017",www.dovercorporation.com
385,Mellon Financial Corp.,350,Martin G. McGuinn,"1 Mellon Center, Pittsburgh, PA 15258",www.mellon.com
386,Coventry Health Care Inc.,439,Allen F. Wise,"6705 Rockledge Dr., Bethesda, MD 20817",www.coventryhealthcare.com
387,"Emcor Group, Inc.",404,Frank T. MacInnis,"301 Merritt 7 Corporate Park, Norwalk, CT 6851",www.emcorgroup.com
388,"Becton, Dickinson and Company",396,Edward J. Ludwig,"1 Becton Dr., Franklin Lakes, NJ 7417",www.bd.com
389,Longs Drug Stores Corporation,367,Warren F. Bryant,"141 N. Civic Dr., Walnut Creek, CA 94596",www.longs.com
390,Group 1 Automotive Inc.,383,B.B. Hollingsworth Jr.,"950 Echo Lane, Houston, TX 77024",www.group1auto.com
391,"Laidlaw International, Inc.",-,Kevin E. Benson,"55 Shuman Blvd., Naperville, IL 60563",www.laidlaw.com
392,"Applied Materials, Inc.",327,Michael R. Splinter,"3050 Bowers Ave., Santa Clara, CA 95054",www.appliedmaterials.com
393,CInergy Corp.,160,James E. Rogers,"139 E. Fourth St., Cincinnati, OH 45202",www.cinergy.com
394,Goodrich Corporation,385,Marshall O. Larsen,"2730 W. Tyvola Rd., Charlotte, NC 28217",www.goodrich.com
395,WPS Resources Corporation,539,Larry L. Weyers,"700 N.Adams St., Green Bay, WI 54301",www.integrysgroup.com
396,Mutual of Omaha Insurance Companies,374,John W. Weekly,"Mutual of Omaha Plaza, Omaha, NE 68175",www.mutualofomaha.com
397,"Leggett & Platt, Incorporated",380,Felix E. Wright,"1 Leggett Rd., Carthage, MO 64836",www.leggett.com
399,"Jones Apparel Group, Inc.",375,Peter Boneparth,"250 Rittenhouse Circle, Bristol, PA 19007",www.jonesgroupinc.com
400,"Harrah&#039;s Entertainment, Inc.",386,Gary W. Loveman,"1 Harrah's Court, Las Vegas, NV 89119",www.caesars.com
401,Avaya Inc.,335,Donald K. Peterson,"211 Mount Airy Rd., Basking Ridge, NJ 7920",www.avaya.com
402,The Charles Schwab Corporation,364,David S. Pottruck,"120 Kearny St., San Francisco, CA 94104",www.aboutschwab.com
403,bo,378,Terence E. Adderley,"999 W. Big Beaver Rd., Troy, MI 48084",www.kellyservices.com
404,Burlington Resources Inc.,497,Bobby S. Shackouls,"717 Texas Ave., Houston, TX 77002",www.br-inc.com
405,"OM Group, Inc.",331,James P. Mooney,"50 Public Square, Cleveland, OH 44113",www.omgi.com
406,"Owens & Minor, Inc.",405,G. Gilmer Minor III,"4800 Cox Rd., Glen Allen, VA 23060",www.owens-minor.com
407,"Liz Claiborne, Inc.",429,Paul R. Charron,"1441 Broadway, New York, NY 10018",www.katespadeandcompany.com
408,Auto-Owners Insurance Group,445,Roger L. Looyenga,"6101 Anacapri Blvd., Lansing, MI 48917",www.auto-owners.com
409,Cablevision Systems,400,James L. Dolan,"1111 Stewart Ave., Bethpage, NY 11714",www.cablevision.com
410,AK Steel Holding Corporation,376,James L. Wainscott,"703 Curtis St., Middletown, OH 45043",www.aksteel.com
411,Hormel Foods Corporation,408,Joel W. Johnson,"1 Hormel Place, Austin, MN 55912",www.hormelfoods.com
412,Kerr-McGee,426,Luke R. Corbett,"Kerr-McGee Center, Oklahoma City, OK 73125",www.kerr-mcgee.com
413,Apache Corporation,563,G. Steven Farris,"2000 Post Oak Blvd., Houston, TX 77056",www.apachecorp.com
414,"Big Lots, Inc.",413,Michael J. Potter,"300 Phillipi Rd., Columbus, OH 43228",www.biglots.com
415,Hershey Foods Corporation,390,Richard H. Lenny,"100 Crystal A Dr., Hershey, PA 17033",www.thehersheycompany.com
416,The Clorox Company,394,Gerald E. Johnston,"1221 Broadway, Oakland, CA 94612",www.thecloroxcompany.com
417,SLM Corporation,473,Albert L. Lord,"11600 Sallie Mae Dr., Reston, VA 20193",www.salliemae.com
418,Phelps Dodge Corporation,428,J. Steven Whisler,"1 N. Central Ave., Phoenix, AZ 85004",www.fcx.com
419,MGM Mirage,397,J. Terrence Lanni,"3600 Las Vegas Blvd. S., Las Vegas, NV 89109",www.mgmresorts.com
420,Brunswick Corporation,430,George W. Buckley,"1 N. Field Court, Lake Forest, IL 60045",www.brunswick.com
421,Rockwell Automation Inc.,409,Keith Nosbusch,"777 E. Wisconsin Ave., Milwaukee, WI 53202",www.rockwellautomation.com
422,Levi Strauss & Co.,389,Philip A. Marineau,"1155 Battery St., San Francisco, CA 94111",www.levistrauss.com
423,Maxtor Corporation,421,Paul Tufano,"500 McCarthy Blvd, Milpitas, CA 95035",www.maxtor.com
424,York International Corporation,417,C. David Myers,"631 S. Richland Ave., York, PA 17403",www.york.com
425,Starbucks Corporation,465,Orin C. Smith,"2401 Utah Ave. S., Seattle, WA 98134",www.starbucks.com
426,"International Steel Group, Inc.",-,Rodney B. Mott,"3250 Interstate Dr., Richfield, OH 44286",www.intlsteel.com
427,Wisconsin Energy Corporation,426,Gale Klappa,"231 W. Michigan St., Milwaukee, WI 53203",www.wisconsinenergy.com
429,"Level 3 Communications, Inc.",481,James Q. Crowe,"1025 Eldorado Blvd., Broomfield, CO 80021",www.level3.com
430,Adolph Coors Company,422,W. Leo Kiely III,"311 Tenth St., Golden, CO 80401",www.molsoncoors.com
431,Collins & Aikman Corporation,411,David A. Stockman,"250 Stephenson Hwy., Troy, MI 48083",www.collinsaikman.com
432,"Pathmark Stores, Inc.",406,Eileen R. Scott,"200 Milik St., Carteret, NJ 7008",www.pathmark.com
433,Nash Finch Company,410,Ron Marshall,"7600 France Ave. S., Minneapolis, MN 55435",www.nashfinch.com
434,Qualcomm Incorporated,489,Irwin Mark Jacobs,"5775 Morehouse Dr., San Diego, CA 92121",www.qualcomm.com
435,"CarMax, Inc.",-,W. Austin Ligon,"4900 Cox Rd., Glen Allen, VA 23060",www.carmax.com
436,"Triad Hospitals, Inc.",442,James D. Shelton,"5800 Tennyson Pkwy., Plano, TX 75024",www.triadhospitals.com
437,Terex Corporation,522,Ronald M. DeFeo,"500 Post Rd. E., Westport, CT 6880",www.terex.com
438,Hilton Hotels,416,Stephen F. Bollenbach,"9336 Civic Center Dr., Beverly Hills, CA 90210",www.hiltonworldwide.com
439,United Stationers Inc.,431,Richard W. Gochnauer,"2200 E. Golf Rd., Des Plaines, IL 60016",www.unitedstationers.com
440,Golden West Financial Corporation,425,Herbert M. Sandler,"1901 Harrison St., Oakland, CA 94612",www.worldsavings.com
441,"Starwood Hotels & Resorts Worldwide, Inc.",412,Barry S. Sternlicht,"1111 Westchester Ave., White Plains, NY 10604",www.starwoodhotels.com
441,Lyondell Chemical,467,Dan F. Smith,"1221 McKinney St., Houston, TX 77010",www.lyondell.com
443,Western & Southern Mutual Holding Company,-,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
444,The Timken Company,566,James W. Griffith,"1835 Dueber Ave. S.W., Canton, OH 44706",www.timken.com
445,"Affiliated Computer Services, Inc.",488,Jeffrey A. Rich,"2828 N. Haskell, Dallas, TX 75204",www.acs-inc.com
446,OGE Energy Corp,484,Steven E. Moore,"321 N. Harvey Ave., Oklahoma City, OK 73102",www.oge.com
447,"Ross Stores, Inc.",444,Michael A. Balmuth,"8333 Central Ave., Newark, CA 94560",www.rossstores.com
448,"Graybar Electric Company, Inc.",401,Robert A. Reynolds Jr.,"34 N. Meramec Ave., St. Louis, MO 63105",www.graybar.com
449,"H&R Block, Inc.",462,Mark A. Ernst,"4400 Main St., Kansas City, MO 64111",www.hrblock.com
450,Tenneco Automotive Inc.,453,Mark P. Frissora,"500 N. Field Dr., Lake Forest, IL 60045",www.tenneco.com
451,Ecolab Inc.,457,Allan L. Schuman,"370 N. Wabasha St., St. Paul, MN 55102",www.ecolab.com
452,"Borders Group, Inc.",446,Gregory P. Josefowicz,"100 Phoenix Dr., Ann Arbor, MI 48108",www.borders.com/aboutus
453,Guidant Corporation,471,Ronald W. Dollens,"111 Monument Circle, Indianapolis, IN 46204",www.guidant.com
454,Engelhard Corporation,423,Barry W. Perry,"101 Wood Ave., Iselin, NJ 8830",www.engelhard.com
455,Host Marriott Corporation,434,Christopher J. Nassetta,"6903 Rockledge Dr., Bethesda, MD 20817",www.hosthotels.com
456,"NVR, Inc.",482,Dwight C. Schar,"7601 Lewinsville Rd., McLean, VA 22102",www.nvrinc.com
457,"American Axle & Manufacturing Holdings, Inc.",450,Richard E. Dauch,"1840 Holbrook Ave., Detroit, MI 48212",www.aam.com
458,USG Corporation,452,William C. Foote,"125 S. Franklin St., Chicago, IL 60606",www.usg.com
459,"Bed Bath & Beyond, Inc.",501,Steven H. Temares,"650 Liberty Ave., Union, NJ 7083",www.bedbathandbeyond.com
460,Jefferson-Pilot Corporation,451,Dennis R. Glass,"100 N. Greene St., Greensboro, NC 27401",www.jpfinancial.com
461,NTL,-,Simon P. Duffy,"909 Third Ave., New York, NY 10022",www.virginmedia.com
462,"Universal Health Services, Inc.",468,Alan B. Miller,"367 S. Gulph Rd., King of Prussia, PA 19406",www.uhsinc.com
463,ServiceMaster,437,Jonathan P. Ward,"3250 Lacey Rd., Downers Grove, IL 60515",www.servicemaster.com
464,W.R. Berkey,562,William R. Berkley,"475 Steamboat Rd., Greenwich, CT 6830",www.wrberkley.com
465,Stryker Corporation,493,John W. Brown,"2725 Fairfield Rd., Kalamazoo, MI 49002",www.stryker.com
466,Regions Financial Corporation,420,Carl E. Jones Jr.,"417 N. 20th St., Birmingham, AL 35203",www.regions.com
467,"C. H. Robinson Worldwide, Inc.",464,John P. Wiehoff,"8100 Mitchell Rd., Eden Prairie, MN 55344",www.chrobinson.com
468,"Smith International, Inc.",480,Douglas L. Rock,"411 N. Sam Houston Pkwy., Houston, TX 77060",www.smith.com
469,Fisher Scientific International Inc.,472,Paul M. Montrone,"1 Liberty Lane, Hampton, NH 3842",www.fisherscientific.com
470,"Advance Auto Parts, Inc.",466,Lawrence P. Castellani,"5673 Airport Rd., Roanoke, VA 24012",www.advanceautoparts.com
471,Sealed Air Corporation,475,William V. Hickey,"Park 80 E., Saddle Brook, NJ 7663",www.sealedair.com
472,Interstate Bakeries Corporation,443,James R. Elsesser,"12 E. Armour Blvd., Kansas City, MO 64111",www.interstatebakeriescorp.com
473,"Advanced Micro Devices, Inc.",535,Hector de J. Ruiz,"1 AMD Place, Sunnyvale, CA 94088",www.amd.com
474,Cooper Tire & Rubber Company,459,Thomas A. Dattilo,"701 Lima Ave., Findlay, OH 45840",www.coopertire.com
475,"Omnicare, Inc.",548,Joel F. Gemunder,"100 E. RiverCenter Blvd., Covington, KY 41011",www.omnicare.com
476,AGCO Corporation,502,Robert J. Ratliff,"4205 River Green Pkwy., Duluth, GA 30096",www.agcocorp.com
477,Reebok International Ltd.,483,Paul B. Fireman,"1895 J.W. Foster Blvd., Canton, MA 2021",www.reebok.com
478,Boston Scientific Corporation,503,James R. Tobin,"1 Boston Scientific Pl., Natick, MA 1760",www.bostonscientific.com
479,"Kindred Healthcare, Inc.",463,Paul J. Diaz,"680 S. Fourth St., Louisville, KY 40202",www.kindredhealthcare.com
