Rank,Title,Previous Rank,CEO,Address,Website
480,Corning Inc.,518,Wendell P. Weeks,"1 Riverfront Plaza, Corning, NY 14831",www.corning.com
481,Sealed Air Corporation,471,William V. Hickey,"Park 80 E., Saddle Brook, NJ 7663",www.sealedair.com
482,Maxtor Corporation,423,Chong Sup Park,"500 McCarthy Blvd, Milpitas, CA 95035",www.maxtor.com
483,Reebok International Ltd.,477,Paul B. Fireman,"1895 J.W. Foster Blvd., Canton, MA 2021",www.reebok.com
484,UGI Corporation,524,Lon R. Greenberg,"460 N. Gulph Rd., King of Prussia, PA 19406",www.ugicorp.com
485,Guidant Corporation,453,Ronald W. Dollens,"111 Monument Circle, Indianapolis, IN 46204",www.guidant.com
486,Host Marriott Corporation,455,Christopher J. Nassetta,"6903 Rockledge Dr., Bethesda, MD 20817",www.hosthotels.com
487,"Advance Auto Parts, Inc.",470,Lawrence P. Castellani,"5673 Airport Rd., Roanoke, VA 24012",www.advanceautoparts.com
488,The ServiceMaster,463,Jonathan P. Ward,"3250 Lacey Rd., Downers Grove, IL 60515",www.servicemaster.com
489,"Wesco International, Inc.",490,Roy W. Haley,"225 West Station Square Dr., Pittsburgh, PA 15219",www.wesco.com
490,"Telephone and Data Systems, Inc.",480,LeRoy T. Carlson Jr.,"30 N. LaSalle St., Chicago, IL 60602",www.teldta.com
491,"Level 3 Communications, Inc.",429,James Q. Crowe,"1025 Eldorado Blvd., Broomfield, CO 80021",www.level3.com
492,"Brinker International, Inc.",492,Douglas H. Brooks,"6820 L.B.J. Freeway, Dallas, TX 75240",www.brinker.com
493,Stater Bros. Holdings Inc.,561,Jack H. Brown,"21700 Barton Rd., Colton, CA 92324",www.staterbros.com
494,Western & Southern Mutual Holding Company,443,John F. Barrett,"400 Broadway, Cincinnati, OH 45202",www.westernsouthern.com
495,Gateway,484,Wayne R. Inouye,"7565 Irvine Center Dr., Irvine, CA 92618",www.gateway.com
496,Wm. Wrigley Jr. Company,521,William Wrigley Jr.,"410 N. Michigan Ave., Chicago, IL 60611",www.wrigley.com
497,Peabody Energy Corporation,547,Irl F. Engelhardt,"701 Market St., St. Louis, MO 63101",www.peabodyenergy.com
498,"Wendy&#039;s International, Inc.",507,John T. Schuessler,"4288 W. Dublin-Granville Rd., Dublin, OH 43017",www.wendys-invest.com
499,"Kindred Healthcare, Inc.",479,Paul J. Diaz,"680 S. Fourth St., Louisville, KY 40202",www.kindredhealthcare.com
500,Cincinnati Financial Corporation,504,John J. Schiff Jr.,"6200 S. Gilmore Rd., Fairfield, OH 45014",www.cinfin.com
501,"American Axle & Manufacturing Holdings, Inc.",457,Richard E. Dauch,"1 Dauch Dr., Detroit, MI 48211",www.aam.com
502,Yahoo Inc,813,Terry Semel,"701 First Ave., Sunnyvale, CA 94089",www.yahoo.com
503,SunGard Data Systems,530,-,"680 E. Swedesford Road, Wayne, PA 19087",www.sungard.com
504,"Constellation Brands, Inc.",564,Richard Sands,"370 Woodcliff Dr., Fairport, NY 14450",www.cbrands.com
505,"The Neiman Marcus Group, Inc.",515,Burton M. Tansky,"1618 Main St., Dallas, TX 75201",www.neimanmarcus.com
506,"BorgWarner, Inc.",520,Timothy M. Manganello,"3850 Hamlin Road, Auburn Hills, MI 48326",www.borgwarner.com
507,"LandAmerica Financial Group, Inc.",483,Theodore L. Chandler Jr.,"101 Gateway Centre Pkwy., Richmond, VA 23235",www.landam.com
508,Old Republic International Corporation,491,Aldo C. Zucaro,"307 N. Michigan Ave., Chicago, IL 60601",www.oldrepublic.com
509,Interstate Bakeries Corporation,472,Antonio Alvarez II,"12 E. Armour Blvd., Kansas City, MO 64111",www.interstatebakeriescorp.com
510,Fiserv Inc.,571,Leslie M. Muma,"255 Fiserv Dr., Brookfield, WI 53045",www.fiserv.com
511,"Armstrong Holdings, Inc.",495,Michael D. Lockhart,"2500 Columbia Ave., Lancaster, PA 17603",www.armstrong.com
512,"Franklin Resources, Inc.",583,Gregory E. Johnson,"1 Franklin Parkway, San Mateo, CA 94403",www.franklinresources.com
513,"BearingPoint, Inc.",509,Harry L. You,"1676 International Dr., McLean, VA 22102",www.bearingpoint.com
514,"Michaels Stores, Inc.",517,R. Michael Rouleau,"8000 Bent Branch Dr., Irving, TX 75063",www.michaels.com
515,Pactiv Corporation,511,Richard L. Wambold,"1900 W. Field Ct., Lake Forest, IL 60045",www.pactiv.com
516,URS Corporation,503,Martin M. Koffel,"600 Montgomery St., San Francisco, CA 94111",www.urs.com
517,"PetsMart, Inc.",526,Philip L Francis,"19601 N. 27th Ave., Phoenix, AZ 85027",www.petm.com
518,"Community Health Systems, Inc.",545,Wayne T. Smith,"155 Franklin Road, Brentwood, TN 37027",www.chs.net
519,Standard Pacific Corp.,626,Stephen J. Scarborough,"15326 Alton Pkwy., Irvine, CA 92618",www.standardpacifichomes.com
520,"Computer Associates International, Inc.",514,John A. Swainson,"1 Computer Associates Plaza, Islandia, NY 11749",www.ca.com
521,"Peter Kiewit Sons&#039;, Inc.",485,Bruce E. Grewcock,"Kiewit Plaza, Omaha, NE 68131",www.kiewit.com
522,"PepsiAmericas, Inc.",498,Robert C. Pohlad,"60 S. Sixth St., Minneapolis, MN 55402",www.pepsiamericas.com
523,"Expeditors International of Washington, Inc.",582,Peter J. Rose,"1015 Third Ave., Seattle, WA 98104",www.expeditors.com
524,The New York Times Company,499,Janet L. Robinson,"229 W. 43rd St., New York, NY 10036",www.nytco.com
525,"Ryerson Tull, Inc.",663,Neil S. Novich,"2621 W. 15th Place, Chicago, IL 60608",www.ryerson.com
526,The Washington Post Company,544,Donald E. Graham,"1150 15th St. N.W., Washington, DC 20071",www.ghco.com
527,"TECO Energy, Inc.",570,Sherrill W. Hudson,"702 N. Franklin St., Tampa, FL 33602",www.tecoenergy.com
528,Anixter International Inc.,581,Robert W. Grubbs Jr.,"2301 Patriot Blvd., Glenview, IL 60026",www.anixter.com
529,eBay Inc.,673,Margaret C. Whitman,"2145 Hamilton Ave., San Jose, CA 95125",www.ebayinc.com
530,Alberto-Culver Company,539,Howard B. Bernick,"2525 Armitage Ave., Melrose Park, IL 60160",www.alberto.com
531,M & T Bank Corporation,528,Robert G. Wilmers,"1 M&T Plaza, Buffalo, NY 14203",www.mtb.com
532,Equity Office Properties Trust,493,Richard D. Kincaid,"2 N. Riverside Plaza, Chicago, IL 60606",www.equityoffice.com
533,The Stanley Works,543,John F. Lundgren,"1000 Stanley Dr., New Britain, CT 6053",www.stanleyblackanddecker.com
534,Del Monte Foods Company,670,Richard G. Wolford,"1 Market St., San Francisco, CA 94105",www.delmontefoods.com
535,Lennox International Inc.,519,Robert E. Schjerven,"2140 Lake Park Blvd., Richardson, TX 75080",www.lennoxinternational.com
536,"Manor Care, Inc.",523,Paul A. Ormond,"333 N. Summit St., Toledo, OH 43604",www.hcr-manorcare.com
537,"Health Management Associates, Inc.",589,Joseph V. Vumbacco,"5811 Pelican Bay Blvd., Naples, FL 34108",www.hma.com
538,"Outback Steakhouse, Inc",563,A. William Allen III,"2202 N. West Shore Blvd., Tampa, FL 33607",www.bloominbrands.com
539,AmSouth Bancorporation,533,C. Dowd Ritter,"1900 Fifth Ave. N., Birmingham, AL 35203",www.amsouth.com
540,Bowater Inc,568,Arnold M. Nemirow,"55 E. Camperdown Way, Greenville, SC 29602",www.resolutefp.com
541,Google Inc.,-,Eric E. Schmidt,"1600 Amphitheatre Pkwy., Mountain View, CA 94043",www.google.com
542,"ShopKo Stores, Inc.",502,Sam K. Duncan,"700 Pilgrim Way, Green Bay, WI 54304",www.shopko.com
543,The Lubrizol Corporation,697,James L. Hambrick,"29400 Lakeland Blvd., Wickliffe, OH 44092",www.lubrizol.com
544,Sonoco Products Company,529,Harris E. DeLoach Jr.,"1 N. Second St., Hartsville, SC 29550",www.sonoco.com
545,"Williams-Sonoma, Inc.",585,Edward A. Mueller,"3250 Van Ness Ave., San Francisco, CA 94109",www.williams-sonomainc.com
546,"Dollar Tree Stores, Inc.",553,Robert Sasser,"500 Volvo Parkway, Chesapeake, VA 23320",www.dollartree.com
547,Vulcan Materials Company,527,Donald M. James,"1200 Urban Center Dr., Birmingham, AL 35242",www.vulcanmaterials.com
548,"Pentair, Inc.",567,Randall J. Hogan,"5500 Wayzata Blvd., Golden Valley, MN 55416",www.pentair.com
549,Marshall & Ilsley Corporation,562,Dennis J. Kuester,"770 N. Water St., Milwaukee, WI 53202",www.micorp.com
550,Allmerica Financial Corp.,494,Frederick H. Eppinger,"440 Lincoln St., Worcester, MA 1653",www.hanover.com
551,"United Rentals, Inc.",542,Wayland R. Hicks,"5 Greenwich Office Park, Greenwich, CT 6830",www.ur.com
552,"Insight Enterprises, Inc.",537,Richard A. Fennesey,"1305 West Auto Dr., Tempe, AZ 85284",www.insight.com
553,Alliant Energy Corporation,512,Erroll B. Davis Jr.,"4902 N. Biltmore Ln., Madison, WI 53718",www.alliantenergy.com
554,"JohnsonDiversey, Inc.",-,Gregory E. Lawton,"8310 16th St., Sturtevant, WI 53177",www.johnsondiversey.com
555,Comerica Incorporated,489,Ralph W. Babb Jr.,"500 Woodward Ave., Detroit, MI 48226",www.comerica.com
556,Allegheny Energy Inc.,605,Paul J. Evanson,"800 Cabin Hill Dr., Greensburg, PA 15601",www.firstenergycorp.com
557,"The Shaw Group, Inc.",488,James M. Bernhard Jr.,"4171 Essen Lane, Baton Rouge, LA 70809",www.cbi.com
558,Laboratory Corp. of America Holdings,534,Thomas P. MacMahon,"358 S. Main St., Burlington, NC 27215",www.labcorp.com
559,Torchmark Corporation,535,C. B. Hudson,"2001 Third Ave. S., Birmingham, AL 35233",www.torchmarkcorp.com
560,"Chiquita Brands International, Inc.",560,Fernando Aguirre,"250 E. Fifth St., Cincinnati, OH 45202",www.chiquita.com
561,"Western Gas Resources, Inc.",541,Peter A. Dea,"1099 18th St., Denver, CO 80202",www.westerngas.com
562,Western Digital Corporation,569,Matthew E. Massengill,"20511 Lake Forest Dr., Lake Forest, CA 92630",www.westerndigital.com
563,"Unitrin, Inc.",532,Richard C. Vie,"1 E. Wacker Dr., Chicago, IL 60601",www.kemper.com
564,"Unified Western Grocers, Inc.",548,Alfred A. Plamann,"5200 Sheila St., Commerce, CA 90040",www.unifiedgrocers.com
565,Nalco Holding Company,-,William H. Joyce,"1601 W. Diehl Rd., Naperville, IL 60563",www.nalco.com
566,Hilton Hotels Corporation,438,Stephen F. Bollenbach,"9336 Civic Center Dr., Beverly Hills, CA 90210",www.hiltonworldwide.com
567,Knight-Ridder Inc.,531,P. Anthony Ridder,"50 W. San Fernando St., San Jose, CA 95113",www.kri.com
568,Metaldyne Corp,866,Timothy D. Leuliette,"47659 Halyard Dr., Plymouth, MI 48170",www.metaldyne.com
569,Universal Corporation,578,Allen B. King,"1501 N. Hamilton St., Richmond, VA 23230",www.universalcorp.com
570,"Tower Automotive, Inc.",550,Kathleen A. Ligocki,"27175 Haggerty Road, Novi, MI 48377",www.towerinternational.com
571,"Hasbro, Inc.",510,Alfred J. Verrecchia,"1027 Newport Ave., Pawtucket, RI 2862",www.hasbro.com
572,Louisiana-Pacific Corporation,580,Richard W. Frost,"414 Union St., Nashville, TN 37219",www.lpcorp.com
573,"Zimmer Holdings, Inc.",732,J. Raymond Elliott,"345 E. Main St., Warsaw, IN 46580",www.zimmer.com
574,"Electronic Arts, Inc.",602,Lawrence F. Probst III,"209 Redwood Shores Pkwy., Redwood City, CA 94065",www.ea.com
575,NSTAR,538,Thomas J. May,"800 Boylston St., Boston, MA 2199",www.nu.com
576,Reliance Steel & Aluminum Company,737,David H. Hannah,"350 S. Grand Ave., Los Angeles, CA 90071",www.rsac.com
577,"The Pantry, Inc.",558,Peter J. Sodini,"1801 Douglas Drive, Sanford, NC 27331",www.thepantry.com
578,Pinnacle West Capital Corporation,546,William J. Post,"400 N. Fifth St., Phoenix, AZ 85004",www.pinnaclewest.com
579,"Rockwell Collins, Inc.",592,Clayton M. Jones,"400 Collins Rd. NE, Cedar Rapids, IA 52498",www.rockwellcollins.com
580,Atmos Energy,552,Robert W. Best,"5430 LBJ Freeway, Dallas, TX 75240",www.atmosenergy.com
581,"Washington Group International, Inc.",597,Stephen G. Hanks,"720 Park Blvd., Boise, ID 83712",www.wgint.com
582,Burlington Coat Factory Warehouse Corp.,566,Monroe G. Milstein,"1830 Route 130, Burlington, NJ 8016",www.burlingtonstores.com
583,American National Insurance Company,574,Robert L. Moody,"1 Moody Plaza, Galveston, TX 77550",www.anico.com
584,Ruddick Corporation,565,Thomas W. Dickson,"301 S. Tryon St., Charlotte, NC 28202",www.thekrogerco.com
585,Frontier Oil Corporation,672,James R. Gibbs,"10000 Memorial Dr., Houston, TX 77024",www.frontieroil.com
586,"Bemis Company, Inc.",579,Jeffrey H. Curler,"222 S. Ninth St., Minneapolis, MN 55402",www.bemis.com
587,Northern Trust Corporation,586,William A. Osborn,"50 S. LaSalle St., Chicago, IL 60675",www.northerntrust.com
588,"Bell Microproducts, Inc.",650,W. Donald Bell,"1941 Ringwood Ave., San Jose, CA 95131",www.bellmicro.com
589,"Swift Transportation Company, Inc.",617,Jerry C. Moyes,"2200 S. 75th Ave., Phoenix, AZ 85043",www.swifttrans.com
590,"Popular, Inc.",577,-,"209 Munoz Rivera Ave., Hato Rey, PR 918",www.popular.com
591,Sierra Pacific Resources,555,Walter M. Higgins III,"6100 Neil Rd., Reno, NV 89511",www.nvenergy.com
592,Cintas Corp.,573,Scott D. Farmer,"6800 Cintas Blvd., Cincinnati, OH 45262",www.cintas.com
593,"Energizer Holdings, Inc.",649,Ward Klein,"533 Maryville Univ. Dr., St. Louis, MO 63141",www.energizer.com
594,Mandalay Resort Group,599,Michael S. Ensign,"3950 Las Vegas Blvd. S., Las Vegas, NV 89119",www.mandalayresortgroup.com
595,"J.B. Hunt Transport Services, Inc.",614,Kirk Thompson,"615 J.B. Hunt Corporate Dr., Lowell, AR 72745",www.jbhunt.com
596,"NACCO Industries, Inc.",604,Alfred M. Rankin Jr.,"5875 Landerbrook Dr., Cleveland, OH 44124",www.nacco.com
597,"Consol Energy, Inc.",654,J. Brett Harvey,"1800 Washington Rd., Pittsburgh, PA 15241",www.consolenergy.com
598,FMC Technologies,637,Joseph H. Netherland,"1803 Gears Road, Houston, TX 77067",www.fmctechnologies.com
599,Factory Mutual Insurance Company,549,Shivan S. Subramaniam,"1301 Atwood Ave., Johnston, RI 2919",www.fmglobal.com
600,"Lithia Motors, Inc.",596,Sidney B. DeBoer,"360 E. Jackson St., Medford, OR 97501",www.lithia.com
601,"EGL, Inc.",669,James R. Crane,"15350 Vickery Drive, Houston, TX 77032",www.eaglegl.com
602,"The Phoenix Companies, Inc.",588,Dona Davis Young,"1 American Row, Hartford, CT 6102",www.phoenixwm.com
603,Nicor Inc.,575,Thomas L. Fisher,"1844 Ferry Rd., Naperville, IL 60563",www.nicor.com
604,Allegheny Technologies Incorporated,722,L. Patrick Hassey,"1000 Six PPG Place, Pittsburgh, PA 15222",www.atimetals.com
605,"Alaska Air Group, Inc.",611,William S. Ayer,"19300 International Blvd, Seattle, WA 98188",www.alaskaair.com
606,"MDU Resources Group, Inc.",629,Martin A. White,"918 E. Divide Ave., Bismarck, ND 58506",www.mdu.com
607,"CH2M Hill Companies, Ltd.",674,Ralph R. Peterson,"9191 So. Jamaica St., Englewood, CO 80112",www.ch2m.com
608,"Harman International Industries, Inc.",651,Bernard A. Girod,"1101 Pennsylvania Ave. N.W., Washington, DC 20004",www.harman.com
609,Chesapeake Energy Corporation,783,Aubrey K. McClendon,"6100 N. Western Ave., Oklahoma City, OK 73118",www.chk.com
610,"Republic Services, Inc.",595,-,"110 S.E. Sixth St., Fort Lauderdale, FL 33301",www.republicservices.com
611,"Sovereign Bancorp, Inc.",607,Jay S. Sidhu,"1500 Market St., Philadelphia, PA 19102",www.sovereignbank.com
612,"Retail Ventures, Inc.",590,Heywood Wilansky,"3241 Westerville Rd., Columbus, OH 43224",www.retailventuresinc.com
613,Solutia Inc.,594,Jeffry N. Quinn,"575 Maryville Centre Dr., St. Louis, MO 63166",www.solutia.com
614,Seaboard Corporation,716,H. Harry Bresky,"9000 W. 67th St., Shawnee Mission, KS 66202",www.seaboardcorp.com
615,"Forest Laboratories, Inc.",646,Howard Soloman,"909 Third Ave., New York, NY 10022",www.frx.com
616,Robert Half International Inc.,717,Harold M. Messmer Jr.,"2884 Sand Hill Rd., Menlo Park, CA 94025",www.roberthalf.com
617,Mercury General Corporation,643,George Joseph,"4484 Wilshire Blvd., Los Angeles, CA 90010",www.mercuryinsurance.com
618,"Linens&#039;n Things, Inc.",621,Norman Axelrod,"6 Brighton Road, Clifton, NJ 7015",www.lnt.com
619,Providian Financial Corporation,557,Joseph W. Saunders,"201 Mission St., San Francisco, CA 94105",www.providian.com
620,Payless Shoesource Inc.,556,Steven J. Douglass,"3231 SE Sixth Ave., Topeka, KS 66607",www.collectivebrands.com
621,Polo Ralph Lauren Corporation,613,Ralph Lauren,"650 Madison Ave., New York, NY 10022",www.ralphlauren.com
622,"Simon Property Group, Inc.",630,David Simon,"115 W. Washington St., Indianapolis, IN 46204",www.simon.com
623,"Analog Devices, Inc.",699,Jerald G. Fishman,"1 Technology Way, Norwood, MA 2062",www.analog.com
624,Teleflex Incorporated,641,Jeffrey P. Black,"155 S. Limerick Road, Limerick, PA 19468",www.teleflex.com
625,PolyOne Corporation,593,Thomas A. Waltermire,"33587 Walker Road, Avon Lake, OH 44012",www.polyone.com
626,"Fleetwood Enterprises, Inc.",634,Elden L. Smith,"3125 Myers St., Riverside, CA 92503",www.fleetwood.com
627,Country Insurance & Financial Services,612,John D. Blackburn,"1701 N. Towanda Ave., Bloomington, IL 61702",www.countryfinancial.com
628,BJ Services Company,677,J. W. Stewart,"5500 N.W. Central Dr., Houston, TX 77092",www.bjservices.com
629,"Utstarcom, Inc.",719,Hong Liang Lu,"1275 Harbor Bay Pkwy., Alameda, CA 94502",www.utstar.com
630,CUNA Mutual Group,601,Jeff Post,"5910 Mineral Point Rd., Madison, WI 53705",www.cunamutual.com
631,"Puget Energy, Inc.",598,Stephen P. Reynolds,"10885 NE Fourth St., Bellevue, WA 98004",www.pugetenergy.com
632,"Sirva, Inc.",632,Brian P Kelley,"700 Oakmont Lane, Westmont, IL 60559",www.sirva.com
633,Harris Corporation,686,Howard L. Lance,"1025 W. NASA Blvd., Melbourne, FL 32919",www.harris.com
634,Kellwood Company,618,Hal J. Upbin,"600 Kellwood Parkway, St. Louis, MO 63178",www.kellwood.com
635,Crompton Corporation,606,Robert L. Wood,"199 Benson Road, Middlebury, CT 6749",www.chemtura.com
636,"D & K Healthcare Resources, Inc.",653,J. Hord Armstrong III,"8235 Forsyth Blvd., St. Louis, MO 63105",www.dkwd.com
637,New Jersey Resources Corporation,591,Laurence M. Downes,"1415 Wyckoff Road, Wall, NJ 7719",www.njresources.com
638,First Horizon National Corporation,572,J. Kenneth Glass,"165 Madison Ave., Memphis, TN 38103",www.firsthorizon.com
639,"McCormick & Company, Inc.",608,Robert J. Lawless,"18 Loveton Circle, Sparks, MD 21152",www.mccormickcorporation.com
640,"Giant Industries, Inc.",752,Fredric L. Holliger,"23733 N. Scottsdale Rd., Scottsdale, AZ 85255",www.giant.com
641,"NRG Energy, Inc.",-,David W. Crane,"211 Carnegie Center, Princeton, NJ 8540",www.nrgenergy.com
642,Harsco Corporation,680,Derek C. Hathaway,"350 Poplar Church Rd., Camp Hill, PA 17011",www.harsco.com
643,Exide Technologies,625,Craig H. Muhlhauser,"3150 Brunswick Pike, Lawrenceville, NJ 8648",www.exide.com
644,"A.G. Edwards, Inc.",659,Robert L. Bagby,"1 N. Jefferson Ave., St. Louis, MO 63103",www.agedwards.com
645,International Game Technology,628,Thomas J. Matthews,"9295 Prototype Dr., Reno, NV 89521",www.igt.com
646,Dura Automotive Systems Inc.,620,Lawrence A. Denton,"2791 Research Dr., Rochester Hills, MI 48309",www.duraauto.com
647,Convergys Corp.,640,James F. Orr,"201 E. 4th St., Cincinnati, OH 45202",www.convergys.com
648,"Energy Transfer Partners, L.P.",-,Ray C. Davis,"2838 Woodside St., Dallas, TX 75204",www.energytransfer.com
649,Regal Entertainment Group,600,Michael L. Campbell,"9110 E. Nichols Ave., Centennial, CO 80112",www.regmovies.com
650,Great Plains Energy Incorporated,665,Michael J. Chesser,"1201 Walnut St., Kansas City, MO 64106",www.greatplainsenergy.com
651,"Universal Forest Products,Inc.",734,William G. Currie,"2801 E. Beltline N.E., Grand Rapids, MI 49525",www.ufpi.com
652,Synovus Financial Corp.,615,James H. Blanchard,"1111 Bay Ave., Columbus, GA 31901",www.synovus.com
653,"Furniture Brands International, Inc.",624,Wilbert G. Holliman,"101 S. Hanley Rd., St. Louis, MO 63105",www.furniturebrands.com
654,Carlisle Companies Incorporated,683,Richmond D. McKinnish,"13925 Ballantyne Corporate Place, Charlotte, NC 28277",www.carlisle.com
655,The Valspar Corporation,645,Richard M. Rompala,"1101Third St. S., Minneapolis, MN 55415",www.valsparglobal.com
656,Sports Authority Inc.,-,John Douglas Morton,"1050 W. Hampden Ave., Englewood, CO 80110",www.sportsauthority.com
657,"TravelCenters of America, Inc.",666,Timothy L. Doane,"24601 Center Ridge Rd., Westlake, OH 44145",www.tatravelcenters.com
658,Silgan Holdings Inc.,636,D. Greg Horrigan,"4 Landmark Square, Stamford, CT 6901",www.silganholdings.com
659,"ABM Industries, Incorporated",631,Henrik C. Slipsager,"160 Pacific Ave., San Francisco, CA 94111",www.abm.com
660,"Vishay Intertechnology, Inc.",671,Gerald Paul,"63 Lincoln Hwy., Malvern, PA 19355",www.vishay.com
661,Beckman Coulter Inc.,661,Scott Garrett,"4300 N. Harbor Blvd., Fullerton, CA 92834",www.beckmancoulter.com
662,"CenturyTel, Inc.",622,Glen F. Post III,"100 CenturyTel Dr., Monroe, LA 71203",www.centurylink.com
663,Snap-On Incorporated,648,Jack D. Michaels,"10801 Corporate Dr., Pleasant Prairie, WI 53158",www.snapon.com
664,Broadcom Corporation,820,Scott A. McGregor,"16215 Alton Pkwy., Irvine, CA 92618",www.broadcom.com
665,USF Corporation,639,Thomas E. Bergmann,"8550 W. Bryn Mawr Ave., Chicago, IL 60631",www.usfc.com
666,"The Reader&#039;s Digest Association,Inc.",603,Thomas O. Ryder,"Reader's Digest Rd., Pleasantville, NY 10570",www.rda.com
667,"Belk, Inc.",655,Thomas M. Belk Jr.,"2801 W. Tyvola Rd., Charlotte, NC 28217",www.belk.com
668,Graphic Packaging Corp.,791,Stephen M. Humphrey,"814 Livingston Court, Marietta, GA 30067",www.graphicpkg.com
669,"CBRL Group, Inc.",660,Michael A. Woodhouse,"305 Hartmann Dr., Lebanon, TN 37088",www.crackerbarrel.com
670,"Diebold, Incorporated",682,-,"5995 Mayfair Rd., North Canton, OH 44720",www.diebold.com
671,Worthington Industries Inc.,656,John P. McConnell,"200 Old Wilson Bridge Road, Columbus, OH 43085",www.worthingtonindustries.com
672,Steelcase Inc.,587,James P. Hackett,"901 44th St. S.E., Grand Rapids, MI 49508",www.steelcase.com
673,"Spartan Stores, Inc.",496,Craig C. Sturken,"850 76th St. S.W., Grand Rapids, MI 49518",www.spartanstores.com
674,"Freeport-McMoRan Copper & Gold, Inc.",658,Richard C. Adkerson,"1615 Poydras St., New Orleans, LA 70112",www.fcx.com
675,Alliant Techsystems Inc.,667,Daniel J. Murphy Jr.,"5050 Lincoln Dr., Edina, MN 55436",www.atk.com
676,"CB Richard Ellis Group, Inc.",-,Raymond E. Wirta,"865 S. Figueroa St., Los Angeles, CA 90017",www.cbre.com
677,"RPM International, Inc.",690,Frank C. Sullivan,"2628 Pearl Rd., Medina, OH 44258",www.rpminc.com
678,America West Holdings Corp.,644,W. Douglas Parker,"111 W. Rio Salado Pkwy., Tempe, AZ 85281",www.americawest.com
679,"Charming Shoppes, Inc.",638,Dorrit J. Bern,"450 Winks Lane, Bensalem, PA 19020",www.charmingshoppes.com
680,Thermo Electron Corporation,685,Marijn E. Dekkers,"81 Wyman St., Waltham, MA 2454",www.thermofisher.com
681,Jack in the Box Inc.,695,Robert J. Nugent,"9330 Balboa Ave., San Diego, CA 92123",www.jackinthebox.com
682,"National Oilwell Varco, Inc.",709,Merrill A. Miller Jr.,"10000 Richmond Ave., Houston, TX 77042",www.nov.com
683,"Rent-A-Center, Inc.",652,Mark E. Speese,"5700 Tennyson Pkwy., Plano, TX 75024",www.rentacenter.com
684,Zale Corporation,657,Mary Fort_,"901 W. Walnut Hill Lane, Irving, TX 75038",www.zalecorp.com
685,DaVita,706,Kent J. Thiry,"601 Hawaii St., El Segundo, CA 90245",www.davita.com
686,"St. Jude Medical, Inc.",724,Daniel J. Starks,"1 Lillehei Plaza, St. Paul, MN 55117",www.sjm.com
687,United Defense Industries,696,Thomas W. Rabaut,"1525 Wilson Blvd., Arlington, VA 22209",www.uniteddefense.com
688,Corn Products International Inc.,684,Samuel C. Scott III,"5 Westbrook Corporate Ctr., Westchester, IL 60154",www.ingredion.com
689,"The Pep Boys-Manny, Moe & Jack",668,Lawrence N. Stevenson,"3111 W. Allegheny Ave., Philadelphia, PA 19132",www.pepboys.com
690,"EOG Resources, Inc",777,Mark G. Papa,"333 Clay St., Houston, TX 77002",www.eogresources.com
691,Leucadia National Corporation,-,Ian M. Cumming,"315 Park Ave. S., New York, NY 10010",www.leucadia.com
692,Oshkosh Truck Corporation,726,Robert G. Bohn,"2307 Oregon St., Oshkosh, WI 54902",www.oshkoshcorporation.com
693,Markel Corporation,687,Alan I. Kirshner,"4521 Highwoods Pkwy., Glen Allen, VA 23060",www.markelcorp.com
694,Gold Kist Holdings Inc.,741,John Bekkers,"244 Perimeter Ctr. Pkwy., N.E., Atlanta, GA 30346",www.goldkist.com
695,Peoples Energy Corporation,678,Thomas M. Patrick,"130 E. Randolph Dr., Chicago, IL 60601",www.integrysgroup.com
696,W.R. Grace & Co.,711,Paul J. Norris,"7500 Grace Dr., Columbia, MD 21044",www.grace.com
697,"US Oncology, Inc.",718,R. Dale Ross,"16825 Northchase Dr., Houston, TX 77060",www.usoncology.com
698,Spherion Corporation,691,Roy G. Krause,"2050 Spectrum Blvd., Fort Lauderdale, FL 33309",www.sfngroup.com
699,Molex Incorporated,744,Frederick A. Krehbiel,"2222 Wellington Court, Lisle, IL 60532",www.molex.com
700,Holly Corporation,894,C. Lamar Norsworthy III,"100 Crescent Court, Dallas, TX 75201",www.hollyfrontier.com
701,Scholastic Corporation,720,Richard Robinson,"557 Broadway, New York, NY 10012",www.scholastic.com
702,Bausch & Lomb Inc.,705,Ronald L. Zarrella,"1 Bausch & Lomb Pl., Rochester, NY 14604",www.bausch.com
703,Precision Castparts Corporation,675,Mark Donegan,"4650 S.W. Macadam Ave., Portland, OR 97239",www.precast.com
704,Storage Technology Corporation,664,Patrick J. Martin,"1 StorageTek Dr., Louisville, CO 80028",www.storagetek.com
705,IDT Corp.,746,James A. Courter,"520 Broad St., Newark, NJ 7102",www.idt.net
706,Sentry Insurance Group,689,Dale R. Schuh,"1800 N. Point Dr., Stevens Point, WI 54481",www.sentry.com
707,Brown-Forman Corporation,694,Owsley Brown II,"850 Dixie Hway., Louisville, KY 40210",www.brown-forman.com
708,"Biogen Idec, Inc.",-,James C. Mullen,"14 Cambridge Center, Cambridge, MA 2142",www.biogenidec.com
709,Greif Incorporated,729,Michael J. Gasser,"425 Winter Road, Delaware, OH 43015",www.greif.com
710,Georgia Gulf Corporation,882,Edward A. Schmitt,"115 Perimeter Center Place, Atlanta, GA 30346",www.axiall.com
711,Tiffany & Co,710,Michael J. Kowalski,"727 Fifth Ave, New York, NY 10022",www.tiffany.com
712,"Hewitt Associates, Inc.",715,Dale L. Gifford,"100 Half Day Rd., Lincolnshire, IL 60069",www.hewitt.com
